ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Effort
0.52971226,0.0005730428,-0.0018988028,0.0075124893,0.031916384,-0.018299777,0.01607081,0.0026706234,0.012317283,-0.0019774162,0.15988621,-0.00038179941,0.0003727097,0.001828894,0.024205333,0.6025153,0.9667816,0.9409026,0.95284384,0.01905912
0.6826937,-0.00042474084,-0.0045780037,0.00049844943,0.04025712,-0.0010677688,0.014229741,0.0058704317,0.013071189,0.0013656467,0.46219602,0.00030128937,0.0010567829,0.03147944,0.05295512,0.5726044,0.87886673,0.79057294,0.8795527,0.023488902
0.3086911,0.034923054,0.023443725,0.060046915,0.08116572,0.05412881,0.012027069,0.044288397,0.019200113,0.0005971724,0.016454265,-0.00015065353,-0.0008844901,0.06959505,0.0277452,0.59943926,0.92847574,0.92083097,0.9276459,0.01602025
0.24078429,0.008700449,0.007048346,0.02338932,0.016375963,0.012116881,0.008164995,0.011763407,0.02270262,-0.002346105,0.021146726,0.060487956,-0.0013963487,-0.009392176,0.00049483776,0.61932576,1.0011656,1.0074418,0.99144244,-0.009447336
0.861508,0.03380717,0.024491876,0.06739941,0.15157612,0.0073730983,0.01483801,0.020264784,0.07685208,0.0026085656,0.19056544,-5.2115414e-05,-0.0022258703,0.13659197,0.2137227,0.6035491,0.8813611,0.86945385,0.8923682,0.18237136
0.5347413,-0.003610353,-0.011850055,0.012217004,0.030193567,0.0013037398,0.0064239157,0.0021224506,0.022247922,-8.984376e-05,0.18772739,0.00041379407,-4.867092e-06,0.1263353,0.022623522,0.58859086,0.9396146,0.91725445,0.93512386,0.012953956
0.6524045,0.015548738,0.005778037,0.038151234,0.063612394,0.023411535,0.0015872545,0.0027741715,0.06522545,0.001690669,0.07239053,0.00033823075,2.7045608e-06,0.0039676838,0.047309563,0.60198593,0.924101,0.91450745,0.93665147,0.038118325
0.71783483,0.018653918,0.006296087,0.065935224,0.033621028,0.014245322,0.008139117,0.012721363,0.04326941,0.0014176089,0.046102956,0.058069,-0.0006318167,0.08767337,0.027835919,0.6071868,0.9581398,0.96957475,0.98617977,0.0163737
0.69211656,0.02421271,0.0068809725,0.08517751,0.043527894,0.029004594,0.009936591,0.028399648,0.02845725,0.0015334655,0.02083631,0.00021273829,-0.001123406,0.03483672,0.026932007,0.6056336,0.92879564,0.9306849,0.9450084,0.01329297
0.69667,0.0063058473,-0.0023884661,0.024990782,0.06665425,-0.0020828806,0.006962017,0.0078942105,0.023335252,0.0002287142,0.03933017,-0.00042020855,-0.0009880643,0.053679846,0.016290352,0.6031984,0.9402599,0.9610639,0.9556707,0.004114766
0.4390271,0.004325978,-0.0015235934,0.03305011,0.028869597,-0.00071136653,0.010621462,0.012064183,0.004820157,0.0001225397,0.14879397,0.00035770377,-7.671304e-05,0.084977426,0.04885541,0.60507965,0.9672761,0.95610136,0.96546066,0.03719756
0.53015363,0.009090164,0.0030186959,0.026503496,0.017441198,0.00862975,0.0119616585,0.011218004,0.030011524,-0.00029377826,0.039664607,3.4640543e-05,-0.0008408781,0.079511106,0.018906133,0.5940367,0.9668251,1.0049406,0.9833921,0.00367168
0.58594143,-0.00021066144,-0.006439341,0.014149439,0.020408858,0.0012604035,0.011917393,0.0072218906,0.009998038,0.0013405271,0.05533249,0.00036083348,0.00032850727,0.044735804,0.0064487606,0.60775805,0.9666135,0.9943257,0.98147917,-0.0052590086
0.37454167,0.029459331,0.02228846,0.028419282,0.14024739,0.054884657,0.008292,0.044496447,0.017976867,-0.00014208071,0.16751331,-0.0007546358,-0.000653062,0.14424682,0.16500215,0.5863482,0.87441504,0.8203214,0.8648085,0.14394973
