ID,AFP,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Effort
0.4025464638632599,0.2638977670092192,0.2227104017581694,0.1067936438877688,0.3151615984598251,0.515294857530814,0.2624862230434605,0.2897298957970933,0.3821866746595568,0.0757708313624349,0.1284970990819972,0.3869862923352938,0.4188690267023745,0.1147018666258454,0.6144355360188811,0.5243407856266482,0.4568971084540383,0.4832286450885164,0.4383747479707542,0.5328479218391498,0.480568305894466,0.3907491514704099,0.456117387035249,0.4859486977101923,0.4608008538837152,0.4591240883485117,0.5211595876730559,0.2970018368972515,0.1349909532297907
0.253238971301965,0.0788710465548503,0.1265027640536682,0.1244498977024838,0.2078979619443595,0.2997452228602218,0.1539721917721326,0.2451526742198099,0.4493087417822665,0.2781807446061289,0.1468272601089619,0.5627854823195879,0.4563643996806714,0.12127958990698,0.5284890672193425,0.4611771600344476,0.47360853251765,0.3324849588963108,0.2607779510144907,0.517410662491828,0.629392656872892,0.4467614005527725,0.4366166828305937,0.6100168329218931,0.4423050368992837,0.4417747199137725,0.5187891740859918,0.5113095134494738,0.1400657263944113
0.7859077261880008,0.0932538123675084,0.151983396057912,0.0429246776741908,0.1502420620688884,0.3663260767145949,0.1270971956239577,0.241221601206683,0.3257699917773445,0.304730082870601,0.3762481948454294,0.5663856068630626,0.3967614509869107,0.0841677831415354,0.6554321881933651,0.492356020559479,0.4077969823292751,0.6105162026063775,0.4560663901416495,0.3260142388584888,0.5394134803399834,0.4255517415950628,0.3902951631049518,0.4581095889978019,0.3380935100907146,0.4599178234834948,0.5784999816439296,0.552810482257685,0.1167686368432081
0.6921285559706843,0.1667127728095496,0.199145707492881,0.1652780683953334,0.2290513074454532,0.254023194106214,0.1500783634168386,0.3439848814243078,0.3834788102518942,0.0800182883038939,0.137864558482737,0.3379414985760966,0.3511773361539135,0.0891503676065203,0.896640077421198,0.718310992300252,0.7313880438515579,0.8572821048127581,0.4270934927613958,0.4309906734930933,0.248494858120805,0.3638197225103871,0.6698225886548084,0.7647400654749692,0.2583461041146548,0.4480037445221474,0.7931628104036257,0.3768817421077444,0.1219470944936813
0.6777421449682752,0.0533486245460719,0.1259000941286105,0.0322967657784169,0.1509966048309778,0.2908397638892346,0.094622201253387,0.2798132667971966,0.4502862092485165,0.1675998023660871,0.1432936936427523,0.4944447234396833,0.3581215613148049,0.086238546588078,0.5192321426229061,0.3968213625500767,0.3680443733344294,0.370921649613444,0.2238616726218358,0.427647981349716,0.4270841138294609,0.5595616786060611,0.4167459791760395,0.3854077410898284,0.4729433566181747,0.457613034053792,0.5407767693515151,0.3967417621020822,0.0923440898693262
0.765119729516486,0.2270240948994943,0.2083084333554541,0.3350851452003471,0.187292028955587,0.3471851746333835,0.190658986592043,0.3637316563620843,0.4119985994268675,0.3046405495782179,0.1333923020090823,0.628234200215332,0.4456497631042672,0.298792354689902,0.400101829085516,0.2831339675736557,0.3824574099046227,0.4640671482035756,0.3583891701156863,0.2997498099347155,0.5108229228023299,0.3895985222687174,0.2985546660999878,0.4242048409760954,0.4473307943428707,0.3513950607284025,0.389597168601,0.576171328220153,0.3239254065107343
0.6617470843254729,1.0,0.9036494604563752,0.6563914019419449,0.3920291651392811,0.4477864858968279,0.76766325418369,0.5387695312466908,0.4929398055147048,0.256204997752973,0.0347972566524513,0.2070251352531836,0.5525983114305211,0.7885520150585222,0.9938280691679902,0.7188782796155055,0.8001865568709778,0.6874834961362826,0.3658862717322186,0.5195754275957047,0.5206095810889426,0.6082253593269572,0.6757455941053294,0.8290575499466879,0.2304494996442111,0.3047134937465949,0.8849759039372262,0.4159676114208555,0.8351096140955088
0.194171783853399,0.1192761097310243,0.2005069605768806,0.0972907488388072,0.2246267467607113,0.2445674757793587,0.1828145062899308,0.2895794856836511,0.4607680764174302,0.2478792128563574,0.0997268499085692,0.5996220659863012,0.4623053622947526,0.198687305677922,0.4265900227900872,0.3005362945030261,0.3870883998150685,0.3550444380957058,0.2818825575773207,0.293074253080968,0.602042370506897,0.5889329845218971,0.3526931212505531,0.5079171224513086,0.5488175827212117,0.4193920394559758,0.3918951501278478,0.5716347097904763,0.2163451056521135
0.3274008106456281,0.1013529507977769,0.1404355180715586,0.1028695043979574,0.2288015265691962,0.2705663641557616,0.1124847572536837,0.3249808842342448,0.3710443101305426,0.1959698106167736,0.106549605181138,0.5347097393925251,0.3749984618567834,0.1001180549885057,0.4774355782857258,0.35319966502164,0.4357112277554886,0.375446577075583,0.406720214159801,0.3861291242801745,0.566516844711362,0.3544940142501809,0.4734252228097508,0.5030633863603935,0.4639025290879027,0.4954152505258651,0.4778432312239715,0.4403602123483121,0.1172131786938545
0.6380689145387232,0.1007688405536383,0.1180498987383491,0.1225999757908674,0.2469108424551439,0.2865101582095523,0.1090315567297432,0.3308683266069671,0.4241802408849053,0.1881326625799298,0.096707645614825,0.5987683723397283,0.2031030865730249,0.0787807942494588,0.4569062808043913,0.3904219410825722,0.3185003085758424,0.4443308354298683,0.3283188847880316,0.4311633360313283,0.5458396067492194,0.5355276602299346,0.3225441945880618,0.2955495271493564,0.7639406305360872,0.4575556640055067,0.2952330774397946,0.4677646329378205,0.0928566955439949
