ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Effort
0.3988949518490008,0.04600064736304088,0.0807654454290753,0.20229655674783203,0.10649530716099384,0.16910880982757998,0.2454062815136695,0.0806699350870908,0.33432062055284917,0.349395843400026,0.4098735618480031,0.432571396458879,0.35183778198455357,0.3736990331602816,0.46295833043922097,0.49115319101958393,0.35819149350810275,0.16232242283735349,0.3861357380246332,0.4944800888848657,0.3509490739511949,0.22120980142368932,0.4008981788619299,0.3839826670703639,0.3853440167700177,0.31995720583107157,0.35464929436368964,0.1519747127421981
0.4076195304230029,0.11417078340287398,0.21005750205232177,0.17647887539359672,0.12776169418832622,0.23448001945440852,0.39758750136882715,0.1276945590373946,0.34674000776732344,0.47193011145705854,0.2597139621820671,0.3049565394114119,0.24906556527690818,0.2653082379380421,0.268817769249113,0.5790286194218623,0.2584285240338004,0.14069078977144095,0.3416821641589864,0.39255062216620346,0.4432594936148906,0.2890987937831539,0.44320092513292275,0.3967475363083204,0.4061669609540792,0.38501180707163773,0.33749645377945203,0.12650978774958938
0.7232000161911014,0.11331194596536874,0.179528698010741,0.1957974892838421,0.11694012760506195,0.17297648724793457,0.4452187590063377,0.1305042320239481,0.29173745560259184,0.3402491057317606,0.41095726652667913,0.43624278687976714,0.3645588563899225,0.37430231432439365,0.4195903237445924,0.6313335100606869,0.30638966314819355,0.14939253918141332,0.6236301831477145,0.7615747256796388,0.19160747810731094,0.46391622994291526,0.6580877398150604,0.2858220932996054,0.2905213420043249,0.12882994522289082,0.24823775659205793,0.14727915291019322
0.7674378874622048,0.21541878268356285,0.2989891417937917,0.3160409416632317,0.14750795524010663,0.30885388964618155,0.7083673610592788,0.27421165148225246,0.24779599981813702,0.34419195401521685,0.18667293388912595,0.17133947132962163,0.19360914602104604,0.13109710771207775,0.5637759601877449,0.7732267986388864,0.3632128136616454,0.09304838721766201,0.5296129698741386,0.6441735055191328,0.22812772607994813,0.4552898815499133,0.8426574095408679,0.281858178609915,0.2642163853912929,0.10478181228721689,0.2061611362047162,0.11021749465973843
0.3546706576052002,0.07840198932003431,0.20571523820592108,0.27706039426293927,0.08716951298786381,0.11306764518003343,0.3075159151692197,0.09889636122362071,0.4091597661307791,0.3563633189085784,0.396465289274266,0.410301758963838,0.35848778482616034,0.35668618872592844,0.4730050613869659,0.7394771618091552,0.3353685136677177,0.14439443911874997,0.3907920148775927,0.43072772933128123,0.4119395445046654,0.27086287730494113,0.44913234009068725,0.42685139063878585,0.399884348874493,0.36052710613027117,0.38424910102041254,0.14424463474803845
0.705362075423146,0.18541871143998045,0.24623083515723349,0.23173153724466533,0.22909214904592717,0.24508315262904434,0.3860317753129507,0.18769355902233756,0.3555717709858202,0.35261827007034485,0.3811845849994064,0.4313280935042132,0.35089098319877543,0.37620899076934067,0.3820227597077276,0.6434448665538312,0.3841879648149659,0.2244238799556479,0.6181409643476942,0.7122584011509909,0.2530657063787398,0.4325414509584114,0.6359530651549208,0.32884200793720586,0.3265700838970953,0.15763550757357164,0.28872509060792684,0.2164019820884005
0.4752730769479358,0.17565751464400295,0.247032854280752,0.37494362831647365,0.08762809550800818,0.13528764710528274,0.620038103788968,0.17109393976670673,0.32872337946818275,0.5072814324141712,0.4078978836268075,0.4189025526065827,0.37229428681958765,0.3637240384637423,0.5767282108040523,0.6324151755235583,0.2811583195341538,0.21721345110187013,0.5491561062576874,0.6763779948761374,0.2722924330656138,0.28406944016033,0.4194657009577387,0.37576915689166324,0.4336761411231147,0.22202745810626257,0.36830242458612394,0.2138861185877201
0.5530184490918577,0.24160991570730223,0.2560696821714004,0.28914816171290497,0.27256655029694343,0.28816733480577217,0.6697465504194196,0.20223405068314948,0.36608661235726103,0.5964667186295387,0.424464020326196,0.45698528824944107,0.4078724516673896,0.4048470875205449,0.4427128988648139,0.6674156094014919,0.3494517659440894,0.2799835967745295,0.5650536637967347,0.7260372155093445,0.15345200241354862,0.21949335686170682,0.33675238347803016,0.3059139994986344,0.3637507925748511,0.13772886596248124,0.33063612893840544,0.274231903561185
0.4998285241307115,0.17093680433686229,0.2178416565999104,0.3631791211919133,0.0767990950172695,0.19466600958220437,0.6650635762318218,0.2165198851005427,0.23006056017309567,0.5522590090773593,0.4560711711094508,0.47698448771286006,0.40600151129980766,0.401659565280299,0.650296750761844,0.6715791830905365,0.33727920605814354,0.24063777582627627,0.6279213913834646,0.7162710111411383,0.20673373818661833,0.3289761799670309,0.42522508814412596,0.2670140414961537,0.3211407195243301,0.18385005552196454,0.3034002857840816,0.24519358816316367
0.6649134203307432,0.10276232201335167,0.1530540447061209,0.2376117807068901,0.06013313603215117,0.17348879501149253,0.5193376129725041,0.1485415490630967,0.21617332719287966,0.3950648469283543,0.5330523987511457,0.5578387091349237,0.4657346385622775,0.4950792961515411,0.45252433955773064,0.5138745078870997,0.23255763197165846,0.1847214128920067,0.7234020382975856,0.8363855503949961,0.14088469643966217,0.4762901988605769,0.4992509379578387,0.15715276353443342,0.21901980869684134,0.10972316368085244,0.17949106555270156,0.16363878365664863
