PointsAdjust,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,Effort
0.4207047111732608,0.4838326642961609,0.3965368333309221,0.6001344467349632
0.281703554303866,0.2903713887427467,0.372228444036717,0.3692199382738007
0.2205922304621724,0.3075795009058514,0.153222272880841,0.2758242002628825
0.0313467247399172,0.1606453530398235,0.0717494671803067,0.1012240119018345
0.2998649067790364,0.4072826067370059,0.2802525210404651,0.462491240073448
0.1875571058138838,0.2610752385940461,0.1362257803105668,0.2134710847287392
0.2545999969359235,0.3527390053939491,0.3031468008763113,0.3878560279816548
0.3121188448779703,0.4364311049260416,0.2658803954974865,0.2616944437628374
0.0641923411067455,0.1744431172671655,0.0330505114416615,0.0721730864369644
0.2702857563210898,0.3849893886539291,0.2501753697133606,0.3656666850748436
0.2502334741768952,0.3516270123426009,0.201476123124981,0.3147201532816904
0.1483192607302984,0.2219535742654893,0.082698842554573,0.1900688364294795
0.3675684613992379,0.4828350658190981,0.429776419261603,0.4408480051388121
0.3982578197909387,0.5601101516113364,0.4199760597248804,0.5491129566920725
0.1213824857306845,0.2216658031070226,0.1237392599236759,0.2216170650581176
0.0960718040054859,0.1620499064608342,0.0858494157900574,0.2328982241779202
0.1735935539368672,0.1975890931136878,0.0478823346966482,0.1552114504760371
0.0723621375187634,0.1803007915110019,0.0664257024929713,0.0825400318946088
0.2467172967840526,0.3849754678164515,0.2206746079193108,0.3761261537458983
0.2365716644911296,0.3520497085412351,0.19265408600174,0.2784911830674808
0.053643173273122,0.1489263932579722,0.0547587457743903,0.0987980297542416
0.194656816165354,0.2998083749333745,0.1336764970153728,0.2313159063256338
0.2303709037436868,0.3287336104601591,0.1567025102397545,0.2462684393760214
0.4451305789108816,0.3901105213566571,0.4578473634068235,0.4341391383490577
0.2333189507166327,0.3545594349109888,0.1687634840454427,0.2798024122603745
0.2512971071942402,0.3373672006261743,0.1767389232790702,0.3578480982907002
0.1915417779233437,0.2960537736719472,0.1829548900483401,0.2221996407589678
0.2405747894989105,0.3754204683723003,0.20921741546866,0.2413297630281478
0.3888501840590063,0.5098203200212218,0.3378302106301686,0.5040119615988956
0.2322392024996759,0.316415454015252,0.1688987367068994,0.2561848170237747
0.1480326489209052,0.240737399685042,0.0903369967102865,0.1217243649997842
0.3621516454269877,0.5153756449988032,0.4005082308790544,0.5919610092975469
0.225358171427877,0.3048362343324728,0.2110057379927726,0.3114858576642598
0.2651601380267642,0.3978285979838393,0.232400089526048,0.3071861021290637
0.2852065908456671,0.4684342733135748,0.2938725770736726,0.5611426409405019
0.1105352354477467,0.1778100841315844,0.0901275556481263,0.1912686856165152
0.1396004453314051,0.228465178311281,0.1284795414825298,0.2084158208339226
0.1500056069454846,0.2174897241818068,0.1077624638286115,0.1983519701279537
0.1113816415429162,0.242053854267565,0.1774059717646872,0.2873484852359429
0.1385339225205494,0.2066607773277486,0.0824012481380652,0.1639689726633975
0.1461653250350161,0.221692438555565,0.0766103997865671,0.1544879298196778
0.3184202659370627,0.4009748426465336,0.2591703742251217,0.4064026780851764
0.2267281424526585,0.3681532865632581,0.173891113447601,0.3292321141047992
0.0577238482025907,0.1542270961482581,0.0629454362352424,0.1629294516100651
0.4773515477585325,0.4855372960775782,0.3735891881978798,0.5307606440685895
0.1836946903730842,0.3312786866488657,0.1600496233438319,0.2506970157548518
0.1820824939714206,0.2682799674151474,0.1702967213354245,0.2935955577180534
0.0745306982550761,0.1786196971455956,0.1085714533671694,0.0895224583685478
