YearEnd,Language,source
0.4033564592663393,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.4033564592663393,0.4032010101648071,0
0.1095887623552754,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.1095887623552754,0.568292897928686,0
0.2564726108108073,0.568292897928686,0
0.2564726108108073,0.568292897928686,0
0.2564726108108073,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.4033564592663393,0.4032010101648071,0
0.4033564592663393,0.568292897928686,0
0.5502403077218712,0.4032010101648071,0
0.6971241561774031,0.4032010101648071,0
0.5502403077218712,0.568292897928686,0
0.5502403077218712,0.4032010101648071,0
0.4033564592663393,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.6971241561774031,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.5502403077218712,0.1427364943121372,0
0.6971241561774031,0.1427364943121372,0
0.4033564592663393,0.568292897928686,0
0.8440080046329349,0.1427364943121372,0
0.5502403077218712,0.4032010101648071,0
0.6971241561774031,0.1427364943121372,0
0.6971241561774031,0.568292897928686,0
0.8440080046329349,0.1427364943121372,0
0.8440080046329349,0.4032010101648071,0
0.6971241561774031,0.568292897928686,0
0.6971241561774031,0.1427364943121372,0
0.8440080046329349,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.6971241561774031,0.568292897928686,0
0.8440080046329349,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.4033564592663393,0.568292897928686,0
0.6971241561774031,0.568292897928686,0
0.5502403077218712,0.4032010101648071,0
0.5502403077218712,0.4032010101648071,0
0.5502403077218712,0.4032010101648071,0
0.6971241561774031,0.4032010101648071,0
0.6971241561774031,0.4032010101648071,0
0.6971241561774031,0.4032010101648071,0
0.5502403077218712,0.4032010101648071,0
0.5502403077218712,0.4032010101648071,0
0.5502403077218712,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.5502403077218712,0.4032010101648071,0
0.6971241561774031,0.4032010101648071,0
0.6971241561774031,0.4032010101648071,0
0.5502403077218712,0.4032010101648071,0
0.6971241561774031,0.4032010101648071,0
0.6971241561774031,0.4032010101648071,0
0.5502403077218712,0.1427364943121372,0
0.2564726108108073,0.4032010101648071,0
0.5502403077218712,0.4032010101648071,0
0.2564726108108073,0.1427364943121372,0
0.2564726108108073,0.4032010101648071,0
0.5502403077218712,0.4032010101648071,0
0.4033564592663393,0.1427364943121372,0
0.1095887623552754,0.568292897928686,0
0.5502403077218712,0.568292897928686,0
0.5502403077218712,0.1427364943121372,0
0.4033564592663393,0.568292897928686,0
0.6190783401339345,0.5922439804698975,0
0.4372853903432979,0.5092582780414575,0
0.7215624527653425,0.623855233307932,0
0.4976366757100725,0.5924393427648489,0
0.0576990524305397,0.4868713621167704,0
0.8685090217515237,0.5728726751037895,0
0.5994726586815201,0.3658933243809871,0
0.4639887613266895,0.6671909125477044,0
0.5007796624354204,0.4786118643329167,0
0.4628323843739442,0.5003032681662554,0
0.5424512565403772,0.3726258154758812,0
0.4723756624351011,0.5817695988123548,0
0.0084679939218032,0.571885819034278,0
0.5867486381316954,0.3907087240087303,0
0.6941801784389598,0.5209553608241412,0
0.7087567046675545,0.4739077979802928,0
0.2837359840307206,0.5950921303856217,0
0.5365775541377369,0.3970344343811972,0
0.5992860467174237,0.5701175137849611,0
0.6523506010878327,0.5873298400421259,0
0.0764158866085047,0.5813023222351548,0
0.5192312213371892,0.4972833962644468,0
0.3171195861834647,0.5963453204069624,0
0.3955467113603262,0.5968850398190599,0
0.826528071148732,0.4334033754741571,0
0.5644054996830886,0.5626973484264437,0
0.5674893466562679,0.0193194843886233,0
0.0384477170246582,0.5876064722400925,0
0.3936532981327767,0.5938861195214621,0
0.6878826484415784,0.4850878885147684,0
0.5997528611638521,0.5746941456829193,0
0.4360414200196505,0.4916561403393678,0
0.3529223368883649,0.5198273731252985,0
0.4318485385378193,0.510406101278427,0
0.2333750049628116,0.6329617745191557,0
0.5517652203219378,0.5455198738692613,0
0.6862456460936195,0.080237947729986,0
0.7345282852996073,0.5389645582651792,0
0.5914801685035586,0.6323267836477181,0
0.6246585325156351,0.4740889050675367,0
0.2432509496017659,0.5966713131640016,0
0.4226610182604325,0.6024703925357179,0
0.5846824238888348,0.5441382347877238,0
0.4302402962321806,0.5569748210420247,0
0.5928377563155505,0.5188996685582313,0
0.568893948601368,0.4499303356952812,0
0.6682876918146868,0.5549443924538312,0
0.6001854437182037,0.5238351157021492,0
0.4315197460296494,0.4635204694772909,0
0.577939835519657,0.4531538896573934,0
0.6028991309990538,0.3202155931468116,0
0.6520269740058331,0.5042100574927937,0
0.4886836789132502,0.5047829545057476,0
0.3496918443417108,0.6021626119479563,0
0.5902471199920251,0.2176627855086774,0
0.4849845333786495,0.6536424790530097,0
0.5072951471523036,0.5283794324139521,0
0.7406671316540497,0.5288736974982707,0
0.4808309616654692,0.2991972278923148,0
0.5936027209115122,0.0815011633222278,0
0.4101683256309145,0.5839965057615835,0
0.6250212067174973,0.4820555876952078,0
0.5465823717821567,0.198061836863247,0
0.57437634808422,0.4650785991909071,0
0.3911925197476728,0.6184620468788034,0
0.4561397430493439,0.561310585586976,0
0.5095026226684786,0.3097953153291977,0
0.4125572914598137,0.571643886345464,0
0.4418304619628579,0.6001520188978896,0
0.3564065262771303,0.6211860090775603,0
0.3246899122090111,0.5786460342253006,0
0.5900855472124145,0.5290665740096716,0
0.6317170436023554,0.2319549311987172,0
0.4086596928782434,0.5433560753840468,0
0.2128698717911198,0.534877879378034,0
0.6426136414326942,0.425245135322275,0
0.3738492292955899,0.5406694506688225,0
0.4913495203398294,0.5124995368700819,0
0.6019189257210696,0.4846405489362482,0
0.3321467301832081,0.5300551549085856,0
0.5750788460433612,0.4974274195195408,0
0.5866132864561181,0.5410822429290197,0
0.3466053927680473,0.5073933823456105,0
0.5251635381944215,0.2869552258441885,0
0.8529772856546326,0.5619844358502423,0
0.4626790193689684,0.4941703835749129,0
0.4746629612955241,0.5131083001885488,0
0.5051774537469337,0.4951125462707936,0
0.3433119082869961,0.496352140578022,0
0.5404974122041166,0.6431597268998379,0
0.5282320639882826,0.2117796397274515,0
0.5772505575495275,0.5091508820460247,0
0.5041155646957841,0.3492284919507994,0
0.1039838481563749,0.5290971136361481,0
0.6411866267909914,0.5275852499347354,0
0.7331337077832613,0.4777606102925937,0
0.3786309693608188,0.598420746750446,0
0.3120496766226583,0.4989587129168679,0
0.6692569971679561,0.2970644636537732,0
0.5882295833245984,0.5823371691462721,0
0.4439930464236302,0.6123649778626974,0
0.5900728087461813,0.4321805728884632,0
0.2871751729270885,0.5484223559111586,0
0.2661047429570504,0.552348828584994,0
0.7331035031726052,0.5743119945097516,0
0.3854094749517986,0.5834574965733574,0
0.2681235928684185,0.5124700118491362,0
0.5806875358185938,0.4074872049409343,0
0.5606039211210458,0.5881581132671767,0
0.5288635154501852,0.4625739947079044,0
0.4345862800701991,0.5435782232650108,0
0.4965575831632884,0.1677648374462948,0
0.3181209565763071,0.5823629401267539,0
0.6595987445997152,0.2979596247484406,0
0.7457618177505536,0.6030801197294392,0
0.622564302402021,0.6315464505339966,0
0.5123506985793489,0.6148806415459857,0
0.5774194407204127,0.4773057119028693,0
0.2439273906123666,0.6006677936194607,0
0.4805543487165776,0.6244035261367644,0
0.6107331564080665,0.0108045089321196,0
0.7033273164651436,0.5873909192950787,0
0.3903719173833869,0.5117791669432293,0
0.4138608611710093,0.5347408061708258,0
0.4638222638822981,0.5862518723959506,0
0.5336289712905388,0.5751612700692896,0
0.6729149506175898,0.4324316877573307,0
0.6292276146119266,0.2693500823732138,0
0.6180478813877863,0.5244315008331406,0
0.5422682778845191,0.1393398518171165,0
0.8487784070254683,0.0660938266456022,0
0.6603358684241157,0.5421420998664707,0
0.5619076221566356,0.6291897248071049,0
0.6745977851791093,0.4985577915413809,0
0.5885725150925392,0.4476819191087999,0
0.553002252340094,0.5474206358706212,0
0.4477431458231637,0.1783764793789403,0
0.5561884010163213,0.2424843488650201,0
0.39268618151941,0.5973826531016303,0
0.5307717026720773,0.5239355109194197,0
