data,time,turn,loc,source
0.8154844306176889,0.3050583683686699,0.5916590207840244,0.3979770464640139,0
0.8154844306176889,0.3050583683686699,0.5916590207840244,0.5024747626033365,0
0.8154844306176889,0.3050583683686699,0.3269084789046058,0.4090073609453868,0
0.8154844306176889,0.3050583683686699,0.4491010366951067,0.3672082744896578,0
0.3084432868038626,0.3050583683686699,0.4491010366951067,0.3416643883222678,0
0.4467272351167245,0.3050583683686699,0.4491010366951067,0.3346978739129796,0
0.4467272351167245,0.3050583683686699,0.1843504948156885,0.3363814482285576,0
0.3084432868038626,1.0,0.4491010366951067,0.3451476455269119,0
0.3084432868038626,0.6209409282010927,0.4491010366951067,0.3497919884664374,0
0.3084432868038626,0.4208819736405583,0.5916590207840244,0.3492114455989967,0
0.3084432868038626,0.4208819736405583,0.5916590207840244,0.3509530742013187,0
0.3084432868038626,0.4208819736405583,0.4491010366951067,0.3538557885385222,0
0.3084432868038626,0.4208819736405583,0.4491010366951067,0.3468892741292339,0
0.3084432868038626,0.6209409282010927,0.4491010366951067,0.334117331045539,0
0.3084432868038626,0.6209409282010927,0.1843504948156885,0.3346398196262356,0
0.4467272351167245,0.6209409282010927,0.1843504948156885,0.335917013934605,0
0.4467272351167245,0.6209409282010927,0.1843504948156885,0.3344656567660035,0
0.8154844306176889,0.6209409282010927,0.5916590207840244,0.5181494200242349,0
0.631105832867207,0.4208819736405583,0.3269084789046058,1.0,0
0.631105832867207,0.4208819736405583,0.5916590207840244,0.5059580198079805,0
0.8154844306176889,0.3682348803351545,0.1843504948156885,0.4786725050382685,0
0.4467272351167245,0.5893526722178504,0.4491010366951067,0.4008797608012172,0
0.4467272351167245,0.389293717657316,0.4491010366951067,0.3770775032361493,0
0.4467272351167245,0.3682348803351545,0.1843504948156885,0.3846245605128782,0
0.8154844306176889,0.4629996482848811,0.1843504948156885,0.3544363314059628,0
0.4467272351167245,0.3787642989962351,0.5916590207840244,0.3602417600803696,0
0.3084432868038626,0.6735880215064965,0.1843504948156885,0.3378328053971594,0
0.631105832867207,0.4208819736405583,0.5916590207840244,0.3399227597199458,0
0.4467272351167245,0.3050583683686699,0.4491010366951067,0.3336180641795401,0
0.4467272351167245,0.3050583683686699,0.4491010366951067,0.3335251773207496,0
0.631105832867207,0.8104704641005464,0.5916590207840244,0.3683693602245392,0
0.631105832867207,0.3050583683686699,0.4491010366951067,0.5587874207450825,0
0.631105832867207,0.8104704641005464,0.3269084789046058,0.3567585028757255,0
0.631105832867207,0.3682348803351545,0.1843504948156885,0.3457281883943526,0
0.3084432868038626,0.3682348803351545,0.4491010366951067,0.3399227597199458,0
0.561963858710776,0.3050583683686699,0.1843504948156885,0.3410838454548272,0
0.3084432868038626,0.3050583683686699,0.4491010366951067,0.3672082744896578,0
0.4467272351167245,0.3050583683686699,0.1843504948156885,0.3410838454548272,0
0.4467272351167245,0.3050583683686699,0.4491010366951067,0.3359750682213491,0
0.3084432868038626,0.3050583683686699,0.1843504948156885,0.334117331045539,0
0.3084432868038626,0.3050583683686699,0.1843504948156885,0.3354525796406525,0
0.5389165339919657,0.3050583683686699,0.5916590207840244,0.3587904029117679,0
0.5389165339919657,0.3050583683686699,0.5916590207840244,0.3489792284520204,0
0.5389165339919657,0.3682348803351545,0.5916590207840244,0.3501403141869018,0
0.5389165339919657,0.3050583683686699,0.5916590207840244,0.3526947028036407,0
0.5389165339919657,0.3050583683686699,0.5916590207840244,0.3747553317663867,0
0.3084432868038626,0.3050583683686699,0.1843504948156885,0.3457281883943526,0
0.3084432868038626,0.3050583683686699,0.4491010366951067,0.6017475929356928,0
0.4467272351167245,0.3050583683686699,0.1843504948156885,0.3852051033803189,0
0.4467272351167245,0.6209409282010927,0.1843504948156885,0.3463087312617933,0
0.4467272351167245,0.3050583683686699,0.7545824311713585,0.3381811311176237,0
0.3084432868038626,0.3050583683686699,0.4491010366951067,0.3371361539562306,0
0.3084432868038626,0.4208819736405583,0.4491010366951067,0.3354525796406525,0
0.3084432868038626,0.3050583683686699,0.1843504948156885,0.3349300910599559,0
0.3084432868038626,0.3050583683686699,0.1843504948156885,0.3360331225080932,0
0.3084432868038626,0.6209409282010927,0.4491010366951067,0.3480503598641153,0
0.3084432868038626,0.4208819736405583,0.4491010366951067,0.3422449311897085,0
0.3084432868038626,1.0,0.4491010366951067,0.3468892741292339,0
0.3084432868038626,0.3682348803351545,0.1843504948156885,0.3457281883943526,0
0.3084432868038626,0.4208819736405583,0.4491010366951067,0.3362653396550694,0
0.3084432868038626,0.3050583683686699,0.1843504948156885,0.348630902731556,0
0.3084432868038626,0.4208819736405583,0.4491010366951067,0.3376586425369272,0
0.3084432868038626,0.3050583683686699,0.1843504948156885,0.3381811311176237,0
0.548024169414523,0.6014372999459345,0.4577217634860643,0.4856857922768933,0
0.6586927173785053,0.4377944668916117,0.6552206000857783,0.4032132216347521,0
0.5422747800857197,0.4604920735007425,0.5103826013177502,0.3933160469848782,0
0.6041221988530745,0.4337502647743524,0.5595159965649945,0.413425981576612,0
0.6071564581603258,0.2966333192238349,0.4862425269947479,0.369369114845532,0
0.665425485490653,0.3972491191659059,0.6540206370816042,0.4111383780112285,0
0.6518002561799773,0.4664485210203182,0.6537486613286118,0.4106698067976517,0
0.6082326033949655,0.4715392746947243,0.5343246248143728,0.4517687206030012,0
0.4873101514745689,0.5256325995832792,0.4487198656925507,0.4082560565104631,0
0.7435161602808977,0.3039419434985217,0.7136936195786245,0.3167795004213827,0
0.5101478948153721,0.5586807142775219,0.432800821012959,0.4724622550971252,0
0.5784719048503053,0.4449579027580088,0.488031306287955,0.3981008183614467,0
0.6286340902862411,0.4241592348142982,0.6217268302897636,0.4062388361583144,0
0.7558960615602723,0.3332195036831694,0.7524416672620566,0.3425534527400574,0
0.5352233057959747,0.4915381093743233,0.4617684139688703,0.4503528721229067,0
0.6420134333458208,0.4191672720114789,0.6334154658126487,0.3962630308463485,0
0.6967555222064867,0.2672690167188679,0.5768760165037552,0.3379589017091582,0
0.5812341358701774,0.4539937880812811,0.4806288550043386,0.4177171400958442,0
0.5423278499304746,0.4321750370780941,0.4923194278701279,0.4138541772983372,0
0.5697948039008585,0.462809288988504,0.5089155229120804,0.4159607639924921,0
0.5415576420753635,0.6285613589283923,0.4907992594711848,0.4806932045543057,0
0.5292423554475182,0.4833803444209483,0.4410960304965227,0.4502628950091014,0
0.5547045930100902,0.4627129627109881,0.5087320871286636,0.4458615939754477,0
0.5019835253301548,0.6087280248472945,0.4341510640461079,0.4618332566570525,0
0.6004723172578652,0.4056624148894356,0.5684989117968928,0.4056719356507215,0
0.5733639625146668,0.5606552476350368,0.5325490670367761,0.4673899293782084,0
0.4905814873177989,0.5904284345807383,0.4216864207246165,0.4433631400675477,0
0.6786585238130698,0.39729437242679,0.6690064602853254,0.3965758403543047,0
0.5400606705005827,0.6357341353992099,0.4530633375013854,0.5165974197934636,0
0.6784928769912585,0.3501383568986149,0.5971401474446019,0.3619403123510507,0
0.5465800712414497,0.424543007319645,0.4498270571623841,0.4040717929873064,0
0.5678539465943944,0.6471240808560619,0.5151552965453134,0.5120539132087527,0
0.5948886200838842,0.2964376584142755,0.4844556170675012,0.3708226350350019,0
0.6494431813894799,0.4816143281483676,0.5999235313941225,0.4294011450234062,0
0.6425371807316977,0.5005545886081455,0.6204981810152166,0.4512728930771906,0
0.5997114782250058,0.4370449817635227,0.5457914855574183,0.4138559947168611,0
0.677995452973708,0.405870103539388,0.684919896867036,0.3857866608029113,0
0.5140705753591459,0.4432784165192833,0.4596586815345099,0.4107919710887024,0
0.6999709020032683,0.3584432260161749,0.67392047957949,0.3846424468733959,0
0.5396941077744832,0.4900300470442194,0.4668195087706352,0.4550336384967901,0
0.6245853688611749,0.3582308929526055,0.4964032107586004,0.3897493978911298,0
0.5091046462356388,0.4919646912573577,0.4401016297710413,0.4400588149786616,0
0.7230916442200873,0.3857612526941981,0.7477952052195238,0.3666212897639704,0
0.6248409261545953,0.2721407270063515,0.5204977745175864,0.3468871350043895,0
0.7738340015294611,0.2853902604669854,0.7280198624945962,0.3202783439141923,0
0.5867945016545508,0.435954326399029,0.5091121802111074,0.4353527338516778,0
0.65875506537949,0.3855947527960001,0.5890420201159653,0.4077387576248239,0
0.5418457031375958,0.5573751421678591,0.4678601508122809,0.4342085844752794,0
0.5804956913447004,0.4116141817513639,0.5524582563644636,0.3863792633823065,0
0.6841464474460326,0.3292433083113428,0.613549543809825,0.3761179098402426,0
0.6670235950127412,0.3745056120810615,0.6474108309536413,0.3655792882467381,0
0.6081513061954267,0.3584317211253643,0.5216566114706331,0.39582774917863,0
0.6405302278953485,0.4041729509246745,0.5277621986163863,0.3915112361813023,0
0.6166395195994765,0.3916411579991684,0.5656799419171821,0.4343674745242607,0
0.6764016349766513,0.3451940368738305,0.6178909933045755,0.385344496779799,0
0.5566499080626256,0.6151972114880181,0.4881069646266405,0.4788074590389244,0
0.5429897118895459,0.5156286051402049,0.4600825687631336,0.4388499138603194,0
0.5186950260225822,0.5109297012122186,0.4520054123217247,0.4553505049198666,0
0.6728079360929448,0.3385200222727013,0.5956528798865606,0.3976723296678829,0
