rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,actual
0.2,1.0,0.0,0.0,0.1071428571428572,0.6511627906976741,0.7142857142857147,0.64,0.6595744680851061,0.6527777777777778,0.645161290322581,0.2631578947368424,1.0,0.6585365853658539,0.173913043478261,0.0967056323060573,0.27862558,0.3638431,0.647856,0.32509905,0.1785222176389534
0.2,1.0,0.1578947368421052,0.0,0.1071428571428572,0.3023255813953488,0.7142857142857147,0.3866666666666667,0.1914893617021278,0.4166666666666667,0.0,0.0,0.666666666666667,0.4146341463414635,0.0,0.2534973258305604,0.7452791,0.6285343,0.3724282,0.6162195,0.1399057406903572
0.3846153846153847,1.0,0.1578947368421052,0.0,0.0,0.0,0.2499999999999999,0.2,0.0,0.2222222222222222,0.0,0.0,0.2142857142857144,0.1951219512195123,0.0,0.1132558666225327,1.0,0.7809619,0.23452234,0.7675184,0.020809015192073
0.0,1.0,0.0,0.0,0.0,0.0,0.4642857142857144,0.64,0.1914893617021278,1.0,0.3225806451612903,0.0,1.0,0.4146341463414635,0.173913043478261,0.0505391892127314,0.52158326,0.5999183,0.39037454,0.59562474,0.0205457210310599
0.2,0.0,0.3157894736842105,0.0,0.0,0.0,0.4642857142857144,0.3866666666666667,0.3829787234042554,0.2222222222222222,0.0,0.0,1.0,0.4146341463414635,0.0,0.0122123307956307,0.46468446,0.74174106,0.24811687,0.7580877,0.0023784239211521
0.0,0.272727272727273,0.1578947368421052,0.0,0.3749999999999999,0.3023255813953488,0.4642857142857144,1.0,0.3829787234042554,1.0,0.0,0.0,1.0,0.6585365853658539,0.0,0.0017595512273305,0.4580075,0.6243921,0.3483306,0.6297205,0.0032560711245293
0.0,0.272727272727273,0.3157894736842105,0.0,0.0,0.0,0.0,0.3866666666666667,0.3829787234042554,0.4166666666666667,0.0,0.0,0.2142857142857144,0.1951219512195123,0.0,0.004285639623003,0.88967454,0.9916168,0.011085558,0.9972482,0.0001843059127092
0.6153846153846153,0.0,0.6315789473684211,1.0,1.0,1.0,0.4642857142857144,0.0,0.1914893617021278,0.4166666666666667,1.0,1.0,0.666666666666667,0.6585365853658539,0.347826086956522,0.0174387205797808,0.22250651,0.0,0.9939804,0.03254397,0.093829262513055
0.6153846153846153,0.0,0.6315789473684211,0.4545454545454546,0.3749999999999999,0.6511627906976741,0.4642857142857144,0.2,0.3829787234042554,0.2222222222222222,0.645161290322581,0.6315789473684218,0.2142857142857144,0.4146341463414635,0.0,0.0244072402919809,0.5382837,0.38821355,0.6180192,0.39905924,0.0366066648528624
1.0,0.0,0.6315789473684211,0.1666666666666668,1.0,0.3023255813953488,0.7142857142857147,0.2,0.0,0.2222222222222222,0.0,0.2631578947368424,0.4285714285714286,0.4146341463414635,0.0,0.0235361753279559,0.43757302,0.33007666,0.64607954,0.348368,0.0276546633784151
1.0,0.0,0.6315789473684211,0.1666666666666668,1.0,0.3023255813953488,0.7142857142857147,0.2,0.0,0.2222222222222222,0.0,0.2631578947368424,0.4285714285714286,0.4146341463414635,0.0,0.026149370220031,0.44081053,0.3303194,0.6456271,0.34862703,0.0186148971836301
0.6153846153846153,0.0,0.6315789473684211,0.1666666666666668,0.1071428571428572,0.3023255813953488,0.4642857142857144,0.2,0.0,0.2222222222222222,0.3225806451612903,0.0,0.2142857142857144,0.4146341463414635,0.347826086956522,0.0305046950401561,0.6074752,0.7064562,0.30959794,0.7104586,0.0171228969378889
0.6153846153846153,0.0,0.6315789473684211,0.1666666666666668,0.1071428571428572,0.6511627906976741,0.4642857142857144,0.0,0.3829787234042554,0.0,0.645161290322581,0.2631578947368424,0.0,0.4146341463414635,0.0,0.0200519154718558,0.6417613,0.5811036,0.44310206,0.5779214,0.0064156010566872
0.6153846153846153,0.0,1.0,0.4545454545454546,1.0,0.6511627906976741,0.4642857142857144,0.2,0.3829787234042554,0.0,0.645161290322581,0.6315789473684218,0.666666666666667,1.0,1.0,0.0008884862633055,0.045367226,0.08944286,0.91923606,0.12787606,0.0047480713702705
1.0,0.0,0.6315789473684211,0.4545454545454546,0.1071428571428572,0.6511627906976741,0.0,0.2,0.6595744680851061,0.2222222222222222,1.0,1.0,0.2142857142857144,0.4146341463414635,1.0,0.001672444730928,0.0522836,0.16963366,0.84033054,0.2127802,0.0048358360906082
1.0,0.272727272727273,0.6315789473684211,0.4545454545454546,1.0,0.3023255813953488,0.0,0.2,0.3829787234042554,0.2222222222222222,0.3225806451612903,0.2631578947368424,0.4285714285714286,0.4146341463414635,0.0,0.003588787651783,0.49547005,0.1725257,0.8215253,0.17779316,0.0029927769635162
