duration_D,ifc,source,telonuse,t01,t03,t05,t06,t07,t08,t10,t11,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t11,MI_size_D_t08,MI_size_D_t03,MI_size_D_t10,MI_size_D_t12,MI_size_D_ifc,MI_duration_D_t07,effort_D
0.5062656855870316,0.3182023917391684,0.364931251794847,0.0608435595373741,0.268542147278484,0.4684456205727308,0.3834013448754114,0.1907829282964108,0.3832756591179301,0.6309351198560142,0.356310319332531,0.2455848950513585,0.0284157369876699,0.0915918486894709,0.230860481051666,0.0893846824941595,0.1911440057844486,0.1066956035847255,0.0820803563946429,0.0966357750142338,0.3157602402027127,0.4794311326370238
0.4751445315338843,0.2351182983129283,0.417609692609324,0.1251433802763778,0.0397839505349956,0.283171582455711,0.3240380514424072,0.2124632867930261,0.3661568416516168,0.5819880103759693,0.3260832190967955,0.2332531829336834,0.2155412902593254,0.1985773744178255,0.4054776726685837,0.2150660196430066,0.1745217323981645,0.2386515368904065,0.1893953378193723,0.1897406522576085,0.3795146310916407,0.5336988910561409
0.4158672144324893,0.274384130874114,0.2712035274994361,0.1264130961921094,0.2321526976895026,0.2411957932264554,0.3523051541094367,0.3593797417895087,0.3423830970119206,0.6550655872004637,0.2416320873167033,0.0792000772066287,0.0613908566312745,0.0370305838470187,0.1828095668529347,0.0699157251817352,0.0740174463129456,0.0271738034617044,0.0609944286951508,0.0382695071290386,0.2497709769728474,0.4078161874767476
0.3877647859574031,0.2853512887013073,0.3165259029841005,0.1734439775336461,0.2111399497702395,0.1755483504561203,0.4010406779965539,0.4209156129667314,0.3436961211728082,0.6447956405392097,0.1803575486201202,0.0356348521350718,0.062870154987468,0.0468354927097271,0.1917005017762035,0.0819138785186992,0.0423716129242944,0.0180215690887807,0.0644429184068017,0.0358121401311998,0.2609210387112396,0.3985448136361996
0.2182146117720134,0.3388268919991629,0.0937432352439757,0.3589250067634676,0.2925556277867374,0.1139244271046667,0.4987071664181348,0.3507815418398313,0.0729969239875874,0.2909247369176488,0.0697213069615728,0.1611691750255879,0.1467970250936505,0.0285939345491759,0.3264492919258878,0.1414240991605886,0.0782238154446484,0.075692510090035,0.1033777320499526,0.1351675110541804,0.1386308467452066,0.288225474271534
0.4147813671266325,0.3838332872923007,0.4066414006044388,0.0976798817568904,0.1667019364899914,0.2297810187905401,0.4637722919192841,0.3313031617640818,0.2513720997048687,0.5505999654516975,0.2684276187615792,0.0806504055086305,0.0771665620051976,0.032603824290396,0.2479775414260823,0.0864935696954039,0.0183029251197517,0.079017159705154,0.0088796379001582,0.0434963255350638,0.2361207708584531,0.4261433703790002
0.3727239719544268,0.3642690549957125,0.3672847321557563,0.2108971454674056,0.2912287104586406,0.1623146765297968,0.4785929216268339,0.4966871291074193,0.3466640873786227,0.6499472423541895,0.2150763065761892,0.0482083410531731,0.0673516991946461,0.030241454857186,0.1555117041980211,0.0788709303135122,0.0515041658715128,0.0150091070185735,0.067003417202564,0.0310342742937333,0.2342122165243342,0.3758658502753628
0.3365419477737733,0.1987679038823457,0.1736679585754374,0.1185915590759217,0.1373971936842269,0.2049506788943907,0.3248250063744696,0.2876164759493663,0.2217478507955299,0.5423415632117868,0.1292335374702584,0.0536760388516531,0.0559579771847958,0.0238000100873139,0.2447134927808822,0.0491376341625125,0.0406971046389522,0.036806101306824,0.0140015582451746,0.0134326004113428,0.2136187222449512,0.402476001468004
0.3581515359443042,0.266750175272203,0.28895010402714,0.1432316023202069,0.1895735597547662,0.1889997973664838,0.3919668636422053,0.3854397724912421,0.2932455733184435,0.609633301181514,0.1915836621348245,0.0452687525459824,0.051967636691381,0.0339611251597173,0.2059422148606061,0.0584499727098341,0.0388056475784319,0.0285154628618792,0.035379908776874,0.022445797365992,0.2371792951276289,0.4040418853268013
0.2550156560832355,0.2302972210762123,0.0872248341102835,0.2231317375662784,0.1554492011132601,0.1488555608311465,0.4108456676184405,0.3001389604337383,0.1214684078240835,0.3970587490757611,0.0432103916588518,0.0649562032958657,0.0723956316172221,0.0101643443556616,0.2593347926369229,0.0704285746564533,0.0514583445185552,0.0455053414250011,0.0575041911990721,0.0556218409901644,0.1732501376968874,0.3463131332877903
0.4878410880947358,0.2255555112691966,0.4875474488673432,0.1984809728869925,0.0814781824327851,0.3184967789781677,0.3135738081028984,0.1962565681373644,0.4917011124181299,0.5925590888963898,0.4447526288291401,0.4048407983187715,0.4290263222272814,0.4089746403711745,0.597244084511499,0.4163833472095264,0.3769337827848839,0.4445880754682333,0.4069390458478956,0.3962204261539121,0.5054188931328996,0.6601577199022116
0.4010761872787858,0.3450157720358872,0.3749078322895591,0.1056998920173386,0.1402227656134399,0.235405891748375,0.4346748597923547,0.3152162247673042,0.2565295067859078,0.5465373781937899,0.2593444916095219,0.0872636312844236,0.0740194666575448,0.0434504313674697,0.254101423814977,0.0802589054150093,0.0275967909562097,0.0814979736809744,0.0213333423121157,0.0449209363830429,0.2359624243884455,0.4217439292506491
0.4310553142548257,0.4038419299175155,0.4646685970297563,0.0894333046419506,0.1736924054815143,0.2918266232736737,0.4373064216167697,0.2923406833360321,0.299736020104907,0.5743099806725256,0.3679954784918955,0.1631188409253633,0.0634661823402177,0.0715041838818771,0.2568035865158596,0.0900436400839976,0.0599596460514502,0.1217166447482385,0.0510603334908114,0.0832163686695238,0.2515074513436642,0.4479059454809939
0.3582170062725966,0.312587902859309,0.2478332388649267,0.159992680088677,0.1535801660393061,0.1811362365172063,0.4355800871659638,0.3053719952204228,0.1760250500283181,0.4477709760131166,0.1439698159843088,0.0749461091168928,0.0815193673474234,0.0133735234948829,0.2666583522660363,0.0817595831703073,0.0185617960974362,0.0741562862437112,0.0326293156545609,0.0517102312029805,0.2059399484778127,0.3928636087980575
0.5555497830015234,0.0491150502039868,0.2548192955032568,0.150767115181971,0.0462478411168658,0.3273688558157574,0.1757203036642764,0.1126524832783929,0.460691473748706,0.6164930224163755,0.2275990900616071,0.3230009014138936,0.3311562701928647,0.3321784544544951,0.5198955380205139,0.3591405385659302,0.377780710434467,0.3488082183387782,0.3447673151805452,0.3071496835374163,0.5306303224144174,0.6519681395010524
0.3916671666668301,0.3347975848189747,0.3434410393169059,0.1731437715330883,0.2509252728151334,0.1947704228667726,0.4373921495841362,0.4368615096645142,0.3394179219951557,0.6463966638084804,0.2327628062253,0.0562404591594042,0.0454273835659581,0.0263038711205766,0.1710376658552262,0.0787968201018407,0.049167758342488,0.0144977098861794,0.0520071508302119,0.027357003217935,0.237737959325474,0.3966960721565148
0.1418490858175569,0.7064717713750501,0.1872915903788269,0.7392828721990977,0.6850327211881341,0.0615271183211975,0.7782207816476626,0.5748598929796583,0.0696871231339874,0.1617690698610027,0.1608778774138506,0.395732512828886,0.307256370469404,0.1022966731875268,0.3772442936593091,0.2898814078801811,0.1796218663608105,0.1839249625211742,0.2513895539317818,0.3412574101811271,0.0973142947239604,0.1497275953281048
0.3745758777011637,0.3368164999679234,0.3354594765401078,0.1089166164548067,0.1726124137273013,0.2090115311078344,0.4510482606635103,0.3367597234399741,0.2409165108410005,0.5436185898153634,0.2207714069591342,0.0618291089243799,0.0881853774011838,0.023929843735022,0.2311972630383442,0.0714243556959367,0.0249896210873019,0.0556789586174972,0.0024334265189983,0.0263945866425311,0.2101599562746038,0.413040859161116
0.4882696255006349,0.2536560858967419,0.2958850710225496,0.063931606382944,0.2012033803940684,0.3816869763625162,0.3539195164508135,0.1950122251611618,0.3284377505133791,0.6004836147424606,0.2660447346483434,0.1746947988410028,0.0585892808099723,0.0828802301021735,0.2684571284572797,0.0988430757372231,0.1381900864160374,0.1031798102400622,0.0642740746548915,0.0834682885528527,0.3068727073715774,0.4676159979202346
0.4152336630098061,0.3745463721625257,0.4063581007911329,0.0984832749106314,0.1545981582084587,0.2333225448611039,0.4540249177483495,0.3213953006066866,0.2565899141099523,0.551923377583891,0.2751819012889296,0.0916747890114062,0.0738414134460036,0.0374390690614187,0.2559902130827597,0.0906725717017827,0.0207574397779297,0.0827350502655922,0.0138192332898093,0.0491018536986275,0.2383607612028717,0.4287390684707352
0.6130655650513206,0.1899545536594938,0.5515584497866648,0.3308986692848232,0.2022498403116285,0.3675420736747444,0.3375841565504787,0.1829779678502437,0.7341110536768627,0.6404601155426007,0.6098059737284762,0.7166513397765127,0.7522389663578397,0.7628627068434097,0.847180691270121,0.7620248885122292,0.7941841972996129,0.7707282278860941,0.7674209299906511,0.7431511361203406,0.7362657032640274,0.848154399443928
0.3780433838164905,0.3282704394442007,0.3096036820478356,0.1138656937129318,0.153669402846658,0.2095309959268135,0.4265866237713985,0.3139539197284032,0.2205844576738543,0.5151515213628367,0.210935934123617,0.0670794002572097,0.0748834973319613,0.0197585844476563,0.2458747507386451,0.0697839730146833,0.0116169298754813,0.0693316300189365,0.0080322333312147,0.0306382810978999,0.2125360557761746,0.4039271902926612
0.3344782735241866,0.2977079051391444,0.2533558014247661,0.1516882418569478,0.1546786314612303,0.1744838687563374,0.439150202948362,0.3257274813525333,0.1824894827108756,0.470718504766687,0.129216300384726,0.0527143298942491,0.0713448801516682,0.0245723097364645,0.2578474351344346,0.0709292110749396,0.0151240476870397,0.050832537683709,0.0119375813765081,0.0265286635477875,0.1963901597602024,0.393983073725017
0.5966845792273237,0.3972820841373551,0.4869379569679096,0.0478896147361176,0.3616335540239852,0.6308928397559873,0.3617492759153218,0.1329626335791431,0.5113414279221541,0.7091184356495847,0.511510880787704,0.3880054150844754,0.0322310785145844,0.1491417072854562,0.2195343544557568,0.1273365477852666,0.297905572271613,0.1590458349010951,0.1537092798078976,0.1685096974975516,0.4039055891642978,0.5329315296381977
0.3862060409282397,0.3449499444125939,0.3580927316019353,0.1064904453504826,0.1635790584080421,0.2122907018095463,0.4431324256271049,0.3400333646103819,0.2482906713867319,0.5494277034238844,0.2342496314756044,0.0592788981256293,0.0875118181245273,0.0289866757925792,0.237794983744309,0.0740458963717163,0.0234143048096246,0.0653919611337539,0.0,0.0294294527116642,0.2189908414486605,0.4249365791907933
0.2901896697710359,0.3075034232005699,0.1593228041479309,0.2289918661443391,0.1877581708866639,0.1499859893555871,0.4430215180565509,0.3130947802444224,0.1306237631647569,0.3732423845897353,0.1043513960425857,0.086807103133071,0.1055733091691986,0.0208666265141185,0.2949091097479429,0.1179641077483857,0.0441378212073922,0.0747876146593435,0.058022449360541,0.0734539056357615,0.1756111195134319,0.3579494751736863
0.5419548044651015,0.1750650084715719,0.4738966789851004,0.2492151874656296,0.1032210188500667,0.3075379081616978,0.3283725604503017,0.1899564298894603,0.5683903910825427,0.6001600741430553,0.4618359285154373,0.5079106209366201,0.5634198632915832,0.5403083850934632,0.7121909482898243,0.5514735729260937,0.5507644213395756,0.5646030383859869,0.545566452871553,0.5219730335488955,0.5914743138455434,0.7153101736718005
0.4078902967198259,0.3688777765878099,0.390434316127467,0.0996176603570458,0.1565159016078259,0.2284613691060191,0.4540590264429175,0.3236787464296737,0.2497012595354343,0.5475322688677826,0.2628082471856884,0.0852012476965963,0.0719876706211039,0.0335898321119223,0.2523979419075304,0.0853088186262588,0.0198789024571269,0.0779449840393998,0.0111393605163126,0.0441534832440117,0.2315262684304204,0.4261525160095192
0.4652595103677953,0.2129942612101816,0.3840200159183035,0.125057314859094,0.0485150066051644,0.2846622039218726,0.3125095407938846,0.1954896877241058,0.3565012419736945,0.5665178062883547,0.3076177257201456,0.2534721504894381,0.1970124604253429,0.2029201933476548,0.4192834190931876,0.2149240810938288,0.1891630423426034,0.2427726691968353,0.2054979311398819,0.1977916157430477,0.3724039953149136,0.5357743211858472
0.1388053223676223,0.3446077064349341,0.0440014961862607,0.4409755318460377,0.4009612238976817,0.2192033646086502,0.4645637439849616,0.3325811153989066,0.0647017209972262,0.2573321700397551,0.0991792083823538,0.3076984924283046,0.0966614591343341,0.0298447423017605,0.3152521700698171,0.0821237881289117,0.1347745947839018,0.063026247877817,0.1399378235904157,0.1963770831790701,0.1182691266714302,0.2776232614227302
0.2568593725088423,0.4304569080558499,0.2631512938247338,0.4551173199718564,0.3740243446340171,0.0518446421328149,0.655619251551177,0.5725561220206978,0.2152765095038933,0.4397225256828093,0.0564209430262448,0.1167436047686779,0.211890862245395,0.0641141969384273,0.253125120636952,0.1626618342600351,0.0792472383211987,0.0786235391242303,0.1259271621865948,0.119718640511242,0.1979167187280525,0.2967897446511219
0.2519472254271522,0.3365425257280945,0.0884371529850938,0.3485365939688959,0.2944380408882058,0.1077943614757669,0.5098792086204967,0.3536092431232335,0.089947071508865,0.3054658981044399,0.0498862903778218,0.1395852340161152,0.1478504173886787,0.0338116501078368,0.3285949489123466,0.1560734001498833,0.0947440454524375,0.0869760674997539,0.1127968952697233,0.124549473164775,0.153641643213479,0.3038169220385621
0.4163500304531785,0.3822006965711655,0.4228363065948743,0.0915870901815868,0.1671168525426321,0.2760252464672481,0.4357040407690581,0.3025561949873497,0.2823850178826987,0.5689143167765727,0.329875002129107,0.1286734557379686,0.0587891538750454,0.0480463410792683,0.244760220962711,0.0795591533628866,0.0404307416513586,0.0960181963581164,0.0275672333267431,0.0640833121868009,0.2388028163367476,0.4229667171273558
0.474359844151085,0.1992338780927574,0.3941618897728913,0.1504116664346211,0.0472087084774935,0.2707801399882128,0.3265154289322048,0.1995881316610988,0.3823061454280745,0.5668403322683758,0.3111846587324607,0.2683766345464448,0.2826345654268386,0.256622350896476,0.4757965422105666,0.2711562542369773,0.2418497977394204,0.2943627341634368,0.2584628740349149,0.2457360149964866,0.4164925730679724,0.5736360240610053
0.3935356686724784,0.3419122474771933,0.3242033441410509,0.1186301812702467,0.1515080073883943,0.2082133114807272,0.4414005946796585,0.319146322281868,0.2245584505395973,0.5159670857471752,0.2038073372554648,0.0689134146405089,0.071109569670125,0.0245412138708049,0.2509895399538858,0.0781449874744404,0.012246494485809,0.0680088652826052,0.0151115240877188,0.0378757246055453,0.2179525577373348,0.4140395273012608
0.4767783303938744,0.2415946989622349,0.2509649018126144,0.0764514362648522,0.2401275165816944,0.4253031453585676,0.3369719815214735,0.1673132362850406,0.3242210573783234,0.5795387960475142,0.2540785538101577,0.2084236306638212,0.0519473997636114,0.0724542917685497,0.2495538767684599,0.0686510856369186,0.1764483534275466,0.094418004312053,0.0747734398828143,0.0828897250837651,0.2904392831795611,0.4635291072451852
0.4493811711807733,0.1793571665006804,0.2988618271890922,0.1037168019670631,0.0579361511866034,0.2616498839134449,0.3232825221324421,0.2116488833527233,0.3058975394120333,0.5582742620732148,0.2173866478839619,0.1655601773512973,0.1387260214511088,0.1329513136386979,0.3663115794955148,0.1590313401825376,0.135225405546628,0.1724119333712819,0.1226743021379102,0.1252966506423439,0.3286846175947974,0.4948145870613917
0.646181558337536,0.1646247408509289,0.5992453327571985,0.2338878135117553,0.1849768821216403,0.5042829083078624,0.242515577489691,0.0734636774487236,0.7883076213955261,0.7259122568430056,0.6464578994193186,0.734606027451725,0.6783525975058022,0.695817005705949,0.7441165813299091,0.7044520928760069,0.7516563539333896,0.7057696987200652,0.7150896131342956,0.6882284332835611,0.7845263400746783,0.8599245301188543
0.332668351051434,0.6729633113927621,0.4953413559235015,0.6222027065977451,0.5341325542609561,0.0162127852088928,0.8266428531492845,0.7886199387807085,0.3837813693025228,0.5452173327531896,0.1713085280235594,0.1642708428840654,0.2819285365230261,0.1111111583474885,0.2082406877800231,0.2450218532761918,0.1193909163742845,0.1409001321627427,0.2292808777705029,0.2247498121821711,0.2901466681638271,0.285057079241509
0.451353997652562,0.2954717095857299,0.3616866500063024,0.0955668798691728,0.1302661449719732,0.3315119271073412,0.3570988487022928,0.2433139570043507,0.3187054625001365,0.5866902690365784,0.313785007877389,0.1592394298208119,0.0904045481484416,0.0784242274835909,0.2626154050685216,0.0898839895449224,0.0765250749143148,0.1111046515335975,0.0574917713398131,0.0701174428240489,0.2924840563933476,0.4390106883782935
0.583099871718571,0.30061659963193,0.3532316749169832,0.0824361117138603,0.1881499593587198,0.4400209586339577,0.1570752745975312,0.1667913804142372,0.4375946618170932,0.7028342777577956,0.3853665394757647,0.2568535002115804,0.1258740632720452,0.12636845568404,0.2441418471055391,0.1311914695141951,0.1636315594350896,0.1579253504048617,0.1482466561305749,0.1144932958867768,0.3900115049575912,0.5035186798640203
0.4957617363589572,0.3547214559113502,0.385185566810196,0.0670952181002967,0.2594487170432173,0.4227074853768628,0.410760276392963,0.2227009950982735,0.3587658229899155,0.6175490490326091,0.355772800017907,0.215149896848793,0.019183510323742,0.0848288494810899,0.2283746152951834,0.0866166687388084,0.1540592772892136,0.1044597896441513,0.068144107538142,0.0865651353242603,0.294131676951854,0.4667654370190228
0.4825189141751732,0.3437869131270393,0.345891298915698,0.0732151441608108,0.2049621565102695,0.339511109219481,0.4040101331500241,0.2482811280088789,0.3099307964905997,0.5908495577207488,0.2764741026881807,0.1421618786089665,0.0410132119488221,0.0575848551351209,0.2373602143582012,0.0891399473235185,0.0936726671018716,0.0837907545415088,0.0388041119482878,0.0601817285802299,0.2582071347487603,0.4399656150046942
0.3925702458778803,0.3540122904933289,0.355350731574335,0.1081572833350484,0.1623154500710006,0.2118979631722083,0.4499574776463945,0.3293289899204733,0.2325442033340492,0.5310153516524742,0.2227915770450546,0.0653255136178854,0.0704685931990306,0.0267719188866492,0.2466194684773966,0.0814957077550293,0.0158439703439364,0.0664410517578239,0.0079982620251881,0.0361787172425624,0.2212597021241467,0.4175448428432433
0.2455275927989741,0.2658232172746917,0.0500733474081609,0.2921044605360391,0.3223227644444401,0.3359675267804745,0.3582991162839155,0.2238652145575379,0.1441488775624447,0.3647735782043768,0.1409025950677346,0.2775930902903251,0.0592539571536767,0.040647795854721,0.2865771876122022,0.0384577253907396,0.156234973493324,0.0617407377823951,0.1221321163505919,0.143881013784264,0.1619030766485459,0.3418712458334473
0.545168308903154,0.167190409404479,0.4864792772186619,0.2093316297000279,0.0679167434233624,0.3209617823013621,0.3026981639387477,0.1778765706759545,0.5486147334295707,0.6203891608518641,0.4304903701672287,0.4470064943274892,0.4934916419641302,0.4781116831536503,0.6392214003160053,0.4876359076135592,0.4854150343771425,0.5014355101170012,0.4765953556490071,0.4502259083831286,0.5779885986620152,0.7033819703706208
0.4007881022902526,0.2519868286969565,0.2643505747459151,0.125668372628188,0.1717350801587586,0.2515572157100938,0.3276707794908851,0.3213907909248643,0.3178744594859631,0.625314628090496,0.2051399273518114,0.0815800232727895,0.058284995949557,0.040302509456967,0.2105104591384067,0.0562761911182715,0.0743840182383726,0.0267958022883986,0.0522640589060717,0.0315230189644126,0.2577709832056056,0.4301602346939929
0.3801135518904394,0.3405105426303956,0.3312834394523838,0.1138650941972939,0.1586913850125169,0.2057888887463386,0.4387323823025452,0.3195537269377014,0.2230007228902184,0.5182580860681126,0.2080954176433497,0.0625794746615434,0.0824673339572219,0.0246194949891306,0.2478850227767817,0.0741887768961827,0.0216610973672515,0.0692346151392508,0.0084725869334326,0.03375706339586,0.2173264752216533,0.4097849661734845
0.2663119905842296,0.3098854573089313,0.1349690743469683,0.2841442606912845,0.2181689200308054,0.1241113138309146,0.4666495449710048,0.335151318359933,0.1115384226095058,0.3464287360297031,0.0696216586348792,0.1035343992385111,0.1313709262440739,0.0328043314794341,0.305698823972666,0.1278627949215037,0.0596706087162197,0.073138316148415,0.0806120589560354,0.0918894689435073,0.1635127643805396,0.3448625230052127
0.1985030509256683,0.3380924921116838,0.0626741079651858,0.3900579120465158,0.3214684953525789,0.1023988643330849,0.5099885954212293,0.3652606600152047,0.0662288399014802,0.2791256307358342,0.0602214099552012,0.1806446028849792,0.1611459956213758,0.0300362531211034,0.3269233455421743,0.1446279212493815,0.0930868503205825,0.0790503334631234,0.1126652400234341,0.1412604217569816,0.1251565193304291,0.2732112808613708
0.1431429005090388,0.530145604136378,0.1450455151880078,0.616303938363739,0.5132668936524588,0.0542808523356371,0.6953945951775367,0.531523925120269,0.0849883271697072,0.2402090126180218,0.1184139169124279,0.2955866707510122,0.2637331900062957,0.0616432800381034,0.337410292805884,0.2143978594439361,0.1238098722456961,0.1375083477873262,0.1870080122543559,0.2416992677568422,0.1215182960184264,0.1797037547287651
0.0615980073775871,0.9784025641845592,0.303677396983585,1.0,0.9979167823900228,0.0646895831799806,0.9587061785695092,0.6813852068564444,0.0492731932383572,0.0254415041947593,0.3346391855240178,0.6447359194290915,0.3676560389151498,0.1565209532815404,0.439259825599833,0.3785972930166604,0.2464190588975655,0.289624210463841,0.3843728663731588,0.5546915052153853,0.045638651749209,0.0293827058655675
0.490283870877949,0.2721153728085885,0.2781661028481458,0.0541829457474434,0.2367313118302891,0.4363946182611112,0.3110277787183015,0.1772014262103267,0.3499565417968963,0.6306297091726767,0.2962050595584194,0.203899080468249,0.0440120137180339,0.0741211994411905,0.2258343696077205,0.0878449413090878,0.1688654852699868,0.0929050964857076,0.0701164368616613,0.0820706821467917,0.2955657917789334,0.4821173697648125
0.3871479862340967,0.3438056272144593,0.4145047947642042,0.1052012550714366,0.1328378814498834,0.2632135044782355,0.4045259022349874,0.2993884140880404,0.2736712919092319,0.5577786205040127,0.3137732441792057,0.1250794865802214,0.0756260074086553,0.0509380304126509,0.2593931709819206,0.079077467570635,0.0237756730934633,0.1013180212893572,0.0333058159713384,0.0672519053241534,0.2416218851100736,0.4264112138997908
0.377938437588489,0.1587311822463851,0.196176063877151,0.2300952659451369,0.1218408746415559,0.2079063776892376,0.3645431038796913,0.2264400444521141,0.2786451020103575,0.4380230766467567,0.1864961812707465,0.2447919301254778,0.2827227817066604,0.2250815596055436,0.4857247542501979,0.2814658373516225,0.2794999294924744,0.2719495595835363,0.2728953960659654,0.2478350744350496,0.343900150433464,0.4910695218153756
0.5798318674619893,0.1099061019022114,0.2744635348302038,0.1249444749570094,0.043378727494328,0.3181651608410171,0.1356786243602841,0.1430299661051412,0.4489346913701806,0.6666119045497326,0.2284418283286762,0.2502480833091092,0.2377477266439118,0.2518702301965764,0.4207381936473768,0.2763477002548018,0.2666543055848274,0.2671726886917231,0.2665660652144007,0.2263522593383935,0.5010196175741839,0.5844548029397031
0.4711389263985331,0.8358676038068786,0.7579561476862196,0.647032432515493,0.6569404410057303,0.0329250381432573,0.8757292186342229,0.9309793648053626,0.5953581050048207,0.7358094333673573,0.3236451436329168,0.1800470309321403,0.2790708289280931,0.1254677040512204,0.1232189222295271,0.3052731821515191,0.125655694261917,0.1180897948019206,0.2917309625367827,0.2446837721793331,0.3584180168785042,0.2801441558898431
0.4486714898009651,0.2431406730071745,0.3661515734434333,0.109816659387111,0.0639169498362303,0.2506963976917989,0.3613167581154442,0.2433258084481799,0.3124490372162388,0.5683650541102154,0.2661530096870378,0.1694528786986096,0.156102828724963,0.1268132387421678,0.3538990688076341,0.150659692819901,0.1095231477820659,0.1687424955032362,0.11640194154205,0.1217567836453239,0.3259590453894453,0.4841818150600663
0.7081580273772747,0.5176891135688362,0.5849397462486652,0.2965053884232714,0.3980395052836977,0.159022993281761,0.4629304371966655,0.6303243344225989,0.6810423371994316,0.8721890367095955,0.2858594588527283,0.0534337046238265,0.1024288310721857,0.1097568100397816,0.1371113779754483,0.2575221711928517,0.0703026984644167,0.054981407366251,0.2241949305972401,0.1500557789103763,0.4816586707195178,0.4279035230693189
0.3991520124769431,0.2339817097045806,0.3110062593691035,0.0977018586614526,0.1061892608168097,0.2344460272978433,0.3303940111476121,0.2736477545432857,0.2823432332832081,0.5813444700963227,0.236613922410323,0.1115968384615048,0.0784017518307003,0.0566050887799925,0.27730256247927,0.0787996378720765,0.0533326470799158,0.0935432039943867,0.0517837414305414,0.0706225107420067,0.2690545207607822,0.4375710358693291
0.3483890783894158,0.3222101613029575,0.260105318124528,0.1498186290579059,0.1636306774009982,0.2132336834355417,0.4376518427564413,0.2926657412017889,0.2019683420785411,0.4675192151232401,0.1577470998501476,0.0952359873056569,0.0522800499620414,0.0313102342051648,0.2490523646252915,0.0648464810879927,0.0271579409669503,0.0705426468171966,0.03707572595484,0.052624556350812,0.1987967893893523,0.3878490533325284
0.3664683481482844,0.2600232094082086,0.2682412849753038,0.1385772073700145,0.1866425885309507,0.1909862968282343,0.3778407586494951,0.3723544075605285,0.2869447165221789,0.605971742235228,0.1851941931281459,0.0436989587505532,0.0510721927215982,0.0329271258988156,0.2100114750731443,0.0624301365778942,0.0368918797531087,0.0340568042121361,0.0323972176838208,0.0223748920976041,0.2346544079997972,0.4058912380081991
0.3850253988524619,0.3107537909652194,0.3504499285904468,0.1015689411552701,0.1293745814732208,0.2504357143604862,0.3744342342493245,0.3000155304422599,0.267009550461191,0.5654300728163635,0.2647691086266017,0.0952760047253609,0.0602912545362121,0.0440564854666145,0.2518778780235268,0.0696179733174937,0.0377837484444852,0.0822002172282921,0.0252107033269166,0.0498236419393214,0.2342736845057622,0.4168813353273751
