rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,actual
0.2,1.0,0.0,0.0,0.1071428571428572,0.6511627906976741,0.7142857142857147,0.64,0.6595744680851061,0.6527777777777778,0.645161290322581,0.2631578947368424,1.0,0.6585365853658539,0.173913043478261,0.0967056323060573,-1.5410249,-0.8223764,-0.30799288,-0.91596097,0.1785222176389534
0.2,1.0,0.1578947368421052,0.0,0.1071428571428572,0.3023255813953488,0.7142857142857147,0.3866666666666667,0.1914893617021278,0.4166666666666667,0.0,0.0,0.666666666666667,0.4146341463414635,0.0,0.2534973258305604,-1.1426612,-0.5988215,-0.26454526,-0.7105375,0.1399057406903572
0.3846153846153847,1.0,0.1578947368421052,0.0,0.0,0.0,0.2499999999999999,0.2,0.0,0.2222222222222222,0.0,0.0,0.2142857142857144,0.1951219512195123,0.0,0.1132558666225327,-0.7908917,-0.39965352,-0.23401701,-0.5307356,0.020809015192073
0.0,1.0,0.0,0.0,0.0,0.0,0.4642857142857144,0.64,0.1914893617021278,1.0,0.3225806451612903,0.0,1.0,0.4146341463414635,0.173913043478261,0.0505391892127314,-1.4112195,-0.75342643,-0.2984169,-0.8429633,0.0205457210310599
0.2,0.0,0.3157894736842105,0.0,0.0,0.0,0.4642857142857144,0.3866666666666667,0.3829787234042554,0.2222222222222222,0.0,0.0,1.0,0.4146341463414635,0.0,0.0122123307956307,-0.9642193,-0.50715613,-0.24542397,-0.6079279,0.0023784239211521
0.0,0.272727272727273,0.1578947368421052,0.0,0.3749999999999999,0.3023255813953488,0.4642857142857144,1.0,0.3829787234042554,1.0,0.0,0.0,1.0,0.6585365853658539,0.0,0.0017595512273305,-1.4141605,-0.7555716,-0.29354817,-0.83804333,0.0032560711245293
0.0,0.272727272727273,0.3157894736842105,0.0,0.0,0.0,0.0,0.3866666666666667,0.3829787234042554,0.4166666666666667,0.0,0.0,0.2142857142857144,0.1951219512195123,0.0,0.004285639623003,-0.68324405,-0.34815046,-0.21475321,-0.45804268,0.0001843059127092
0.6153846153846153,0.0,0.6315789473684211,1.0,1.0,1.0,0.4642857142857144,0.0,0.1914893617021278,0.4166666666666667,1.0,1.0,0.666666666666667,0.6585365853658539,0.347826086956522,0.0174387205797808,-1.849492,-1.0012597,-0.32875034,-1.0652908,0.093829262513055
0.6153846153846153,0.0,0.6315789473684211,0.4545454545454546,0.3749999999999999,0.6511627906976741,0.4642857142857144,0.2,0.3829787234042554,0.2222222222222222,0.645161290322581,0.6315789473684218,0.2142857142857144,0.4146341463414635,0.0,0.0244072402919809,-1.1801305,-0.62322915,-0.25582,-0.7279805,0.0366066648528624
1.0,0.0,0.6315789473684211,0.1666666666666668,1.0,0.3023255813953488,0.7142857142857147,0.2,0.0,0.2222222222222222,0.0,0.2631578947368424,0.4285714285714286,0.4146341463414635,0.0,0.0235361753279559,-1.3794292,-0.7295873,-0.29619586,-0.80913377,0.0276546633784151
1.0,0.0,0.6315789473684211,0.1666666666666668,1.0,0.3023255813953488,0.7142857142857147,0.2,0.0,0.2222222222222222,0.0,0.2631578947368424,0.4285714285714286,0.4146341463414635,0.0,0.026149370220031,-1.3783891,-0.7290753,-0.29598257,-0.8086209,0.0186148971836301
0.6153846153846153,0.0,0.6315789473684211,0.1666666666666668,0.1071428571428572,0.3023255813953488,0.4642857142857144,0.2,0.0,0.2222222222222222,0.3225806451612903,0.0,0.2142857142857144,0.4146341463414635,0.347826086956522,0.0305046950401561,-0.97742635,-0.5104364,-0.22252138,-0.63096774,0.0171228969378889
0.6153846153846153,0.0,0.6315789473684211,0.1666666666666668,0.1071428571428572,0.6511627906976741,0.4642857142857144,0.0,0.3829787234042554,0.0,0.645161290322581,0.2631578947368424,0.0,0.4146341463414635,0.0,0.0200519154718558,-0.88037884,-0.45332667,-0.2134157,-0.5730574,0.0064156010566872
