cplx,time,stor,turn,acap,aexp,pcap,lexp,modp,tool,actual
0.2413354158664584,0.5091969,0.560511,0.028487071,0.084046096,0.056806453,0.011471197,0.7892147773528866,0.24356315,0.21724758,0.74842143
0.03101908889809111,0.277494,0.30097055,0.25607786,0.3454435,0.25354612,0.26611805,0.518273131096388,0.48232406,0.48045808,0.39176202
0.33717688628231135,0.528508,0.574785,0.10391038,0.17717864,0.13789141,0.16703284,0.529525231771514,0.24560583,0.22305141,0.40020102
0.06438625356137465,0.38872004,0.42478076,0.13301525,0.2871991,0.18626228,0.1819686,0.49118762947125777,0.41120756,0.43761045,0.35086542
0.24573265542673445,0.50738674,0.542449,0.14525431,0.24571261,0.20114857,0.24033391,0.5620262937215776,0.31618476,0.2711156,0.37787366
0.15361703463829654,0.4285893,0.45955962,0.22654837,0.32288566,0.20544589,0.2641764,0.39151998349119904,0.40651602,0.4143703,0.4436347
0.43955267604473236,0.7147647,0.71670413,0.060572542,0.08798976,0.08381317,0.1143769,0.7894137473648248,0.18487555,0.14922805,0.7408892
0.02390602760939724,0.27105406,0.29153728,0.26266974,0.37632912,0.28255358,0.27976668,0.4909612794576768,0.49620795,0.50433344,0.34662414
0.07694760730523927,0.37016442,0.4284025,0.11982847,0.23766732,0.13321018,0.12588146,0.559901983594119,0.38308203,0.393063,0.45584613
0.8776727122327288,0.8845458,0.95867455,0.1540702,0.043345984,0.13079223,0.27743453,0.6992314419538865,0.03372115,0.044542424,0.5208399
0.4706365529363447,0.7839267,0.7686299,0.04509373,0.074254915,0.055644237,0.09453958,0.8763902125834128,0.16357638,0.16373949,0.5698972
0.4425091857490814,0.60673296,0.6598592,0.053913437,0.05071037,0.07262192,0.053141654,0.7827327169639631,0.15917578,0.14164281,0.65917957
0.3292523870747613,0.60524,0.66543543,0.08233615,0.17519824,0.11414557,0.17331532,0.5986270359176222,0.27621928,0.26390275,0.4234156
0.017468532253146773,0.20043379,0.2121329,0.38487846,0.49167785,0.39376217,0.40145966,0.30667345840040755,0.57749355,0.6109148,0.2714672
0.5198896480110352,0.81364536,0.80406445,0.13923404,0.16350873,0.1304977,0.23493108,0.7698877961932677,0.20481527,0.21424061,0.46777955
0.40306682969331703,0.679222,0.71377915,0.02639588,0.058330443,0.029054366,0.05600807,0.8169417890165074,0.18173496,0.18430313,0.680103
0.02955172704482729,0.30163667,0.32222408,0.29556113,0.37521404,0.30683452,0.3010603,0.526851531611092,0.51819617,0.5258355,0.45567578
0.15630236436976355,0.5144081,0.53328973,0.10972368,0.2610594,0.11120608,0.18674007,0.5313595318815719,0.35567808,0.41490483,0.31720328
0.27545485245451473,0.6345752,0.66685456,0.02969803,0.106653154,0.03972236,0.044454202,0.8286563097193786,0.24673554,0.26535723,0.64150834
0.14854136514586347,0.44073772,0.5297183,0.051741756,0.15280281,0.07223097,0.06435794,0.6403920384235223,0.3125431,0.3100801,0.6008538
0.23826386617361336,0.5354637,0.5819046,0.07496882,0.17316446,0.06010715,0.10501522,0.6169520370171222,0.28907543,0.33180773,0.51506555
0.18249231175076883,0.45292562,0.55311257,0.052636012,0.13732408,0.0534314,0.045842633,0.6457712387462743,0.2932716,0.30645698,0.626191
0.12240657775934222,0.38175362,0.44280824,0.13909772,0.23373312,0.16056359,0.14790556,0.4960769097646146,0.35898894,0.33778882,0.69435215
0.33657332634266734,0.7144322,0.717157,0.0595595,0.101887435,0.08415166,0.0932987,0.8522692811361569,0.23085509,0.17796469,0.76151645
0.2901794709820529,0.501738,0.6310828,0.095021434,0.15212636,0.07402437,0.12158558,0.49760342985620576,0.26062736,0.2916584,0.630653
0.38516154148384585,0.5964317,0.65928686,0.047294572,0.057949882,0.056959547,0.062707275,0.7286222437173346,0.19369648,0.1885227,0.5701463
0.2709899729010027,0.5170612,0.62296283,0.08317343,0.15468417,0.07255637,0.12726665,0.5730293343817601,0.271899,0.2818064,0.59129894
0.2121009787899021,0.50161767,0.58290124,0.054014534,0.13156445,0.056341372,0.051318437,0.6665169399910164,0.28510788,0.29862458,0.61032856
0.3204948679505132,0.6334679,0.6510463,0.0472688,0.11072746,0.045998625,0.059134334,0.7401052444063148,0.23377335,0.2654685,0.52540445
0.3725198127480187,0.6417329,0.68884623,0.06281672,0.12295124,0.08117963,0.114616275,0.7231935133916109,0.24332322,0.23099735,0.4473852
0.5091091490890851,0.9125856,0.8400962,0.082928635,0.120757,0.10544852,0.17732966,0.9311219558673173,0.19315723,0.17890859,0.5697378
0.4851473714852628,0.60394275,0.7151145,0.20398796,0.19818862,0.15265957,0.25117,0.3804611528276692,0.24073465,0.28206933,0.5907644
0.1413780458621954,0.46190107,0.5021088,0.052973263,0.15090439,0.06648076,0.044617996,0.6643551398613083,0.31276226,0.32303306,0.5955517
0.23762555623744436,0.48009557,0.5705777,0.036382325,0.11382501,0.034731664,0.046159074,0.6640023398401405,0.25124875,0.26017076,0.58018696
0.31684346831565313,0.59585094,0.6713362,0.029118948,0.080684096,0.020941652,0.039181367,0.7536040452162428,0.21436106,0.23318839,0.6818597
0.19598105040189495,0.55963844,0.6105479,0.047538795,0.1392113,0.061005168,0.04975237,0.7860488471629309,0.2955621,0.31165898,0.6182593
0.2847934715206528,0.58357537,0.6433008,0.019969054,0.06725508,0.03735026,0.018560708,0.7921746475304788,0.23063219,0.21950139,0.7364307
0.35890301410969855,0.6595928,0.69117075,0.011837564,0.051345352,0.012561351,0.016174093,0.8359782001586921,0.18896355,0.2016877,0.60605097
0.06440647755935223,0.33565593,0.39315185,0.17141682,0.24888065,0.21721405,0.12966883,0.5496185729771144,0.4224556,0.4286592,0.490579
0.2908132409186759,0.5310081,0.6316213,0.03419497,0.08263098,0.026964441,0.05636552,0.6954361417261685,0.2270178,0.23452348,0.60175407
0.3359343664065634,0.57228035,0.66413474,0.050012358,0.09917274,0.031638466,0.08194187,0.6655838399350303,0.21308693,0.24578923,0.594254
0.24578024542197544,0.52936757,0.5686796,0.030023865,0.08918241,0.043501996,0.022937953,0.7494681449680887,0.24153061,0.23269755,0.6422323
0.02805306519469348,0.2868724,0.33741525,0.15938792,0.2999634,0.19454923,0.18918127,0.4849018790941128,0.4255497,0.44300705,0.3863995
0.12852489714751028,0.43013936,0.49217328,0.09126196,0.20437275,0.12459456,0.121890575,0.6623513397410804,0.33839732,0.3014512,0.46900102
0.12700951729904827,0.34441173,0.330992,0.38711068,0.4472114,0.41301352,0.42402235,0.4136345248180715,0.51870483,0.4872827,0.69961673
0.08100976689902331,0.29917118,0.36692166,0.22972581,0.3247923,0.25688252,0.22789642,0.44657912679474765,0.43998766,0.43900973,0.5000771
0.11822010817798917,0.41589397,0.4649595,0.094681896,0.21011487,0.10942035,0.104678094,0.55625433337526,0.34391224,0.34775352,0.53599226
0.12584018741598127,0.44109082,0.51289654,0.05101435,0.16970116,0.06545309,0.04716815,0.6604306396258384,0.31932142,0.33430144,0.49352297
0.04965930503406949,0.28109276,0.3260187,0.32335773,0.41570318,0.3691247,0.34860954,0.38873534332412063,0.5496138,0.5521896,0.39036262
0.1413610758638924,0.4197341,0.4942941,0.14654759,0.218256,0.13290301,0.1410298,0.5312973318778399,0.35052228,0.34001154,0.72685874
0.36476756352324363,0.5425248,0.6277086,0.051554784,0.07588452,0.054763846,0.065602094,0.6505191390311483,0.19389556,0.21321203,0.5182524
0.35866496413350357,0.6744582,0.7045742,0.04940585,0.097646505,0.059540518,0.079960585,0.7926552475593149,0.22228737,0.21928324,0.64180607
0.18732491126750886,0.48856723,0.5628529,0.03352595,0.13111074,0.03660632,0.02513443,0.6977422018645322,0.28207752,0.3091939,0.5580628
0.4813047718695228,0.63460326,0.72057647,0.0907981,0.10497323,0.09007674,0.16286018,0.5993424359605463,0.1830006,0.17685424,0.53696597
0.10431155956884404,0.43878442,0.4928317,0.09552274,0.19637996,0.09444266,0.10076463,0.6468586388115183,0.36023208,0.37447083,0.549609
0.2510226148977385,0.50210595,0.5984504,0.10394696,0.17746535,0.100143574,0.11970317,0.5537602632256158,0.29135817,0.3059386,0.5071355
0.04223693577630642,0.29322377,0.34589344,0.22732362,0.3156005,0.22764853,0.20091349,0.46708037802482266,0.45013052,0.46445346,0.48147762
0.09348016065198393,0.42831808,0.47651368,0.08865728,0.2324667,0.11957251,0.124194056,0.6211469372688162,0.3648416,0.37557387,0.4322
0.10602969339703065,0.44480833,0.49213967,0.06909735,0.19420037,0.10040099,0.093533605,0.6516666791000008,0.3401521,0.32146186,0.48795235
0.000900790009920999,0.18626723,0.17408219,0.41966996,0.553925,0.45300913,0.49478343,0.25926156555569396,0.6234577,0.66712457,0.061825037
0.15854662414533757,0.5227547,0.5487646,0.077821486,0.15240414,0.073131986,0.07688981,0.7421524445291467,0.31376708,0.2954088,0.714561
0.37831796216820374,0.6189804,0.6703458,0.03936381,0.06985681,0.03637355,0.058574915,0.721490783289447,0.19076619,0.19520548,0.6335542
0.39461031053896894,0.5885993,0.6691878,0.046689935,0.09225829,0.052625008,0.09089345,0.693608381616503,0.19519816,0.20558393,0.5120323
0.13562764643723535,0.47671664,0.54636705,0.08827058,0.22997066,0.10752296,0.13256568,0.5948025356881522,0.35437405,0.3706829,0.275667
0.1335587666441233,0.43345103,0.45237103,0.1044813,0.20299515,0.104596935,0.117773086,0.57882433472946,0.33473384,0.3405833,0.5103723
0.20919032908096707,0.55034095,0.599218,0.058242865,0.1546476,0.07318827,0.09904382,0.6450823387049404,0.29518747,0.2919315,0.59247047
0.27063015293698467,0.5336622,0.59162617,0.10887862,0.18976241,0.0919599,0.13214007,0.543064982583899,0.2895919,0.31663972,0.5293276
0.32828559717144024,0.6734607,0.6896614,0.045051053,0.096168935,0.055229075,0.08854905,0.7976630478597829,0.2241916,0.20432253,0.6568061
0.25958977404102257,0.4627682,0.57005954,0.14025757,0.2115739,0.1120181,0.17959324,0.40010492400629544,0.29497778,0.33511865,0.4912023
0.13688673631132636,0.4631453,0.5083144,0.085900776,0.21131268,0.10306189,0.1282199,0.5627261337635681,0.34022897,0.3481691,0.47310054
0.0713340868665913,0.3868278,0.44745097,0.08286009,0.22642067,0.112123914,0.12040314,0.5904019854241191,0.36851954,0.3602757,0.33679098
0.1800129419987058,0.46687847,0.5505731,0.07947803,0.17827027,0.09840266,0.14168507,0.5990620359437222,0.31214026,0.29427862,0.52520597
0.35735132426486754,0.64663136,0.700337,0.023612492,0.0826823,0.029228956,0.058021277,0.809662748579765,0.21575129,0.22803326,0.5509587
0.055275047472495245,0.16176705,0.18340033,0.5787312,0.5719569,0.566758,0.5391457,0.4084488445069307,0.6807938,0.6645669,0.64230794
0.22258307774169223,0.4786756,0.5674665,0.090650834,0.19250424,0.094689615,0.13500008,0.5049745302984718,0.2905706,0.30384582,0.6223705
0.5308232969176703,0.66692805,0.7535602,0.12038974,0.087023854,0.061287276,0.14866841,0.5843100850586052,0.15135999,0.19158816,0.5311242
0.45574642442535757,0.6966678,0.7154405,0.051255748,0.07494344,0.051691912,0.090376675,0.7877573472654409,0.16550633,0.17088115,0.5268151
0.1823061417693858,0.48142916,0.548446,0.03555678,0.11884917,0.046161257,0.0098606795,0.7513363450801807,0.2879736,0.31333706,0.61085886
0.303014069698593,0.53281504,0.64333373,0.068264626,0.11636624,0.03159418,0.08267084,0.5908405354504321,0.2258078,0.27032325,0.5915053
0.2216440978355902,0.53534704,0.577491,0.0723185,0.18835539,0.084311076,0.1430389,0.591805965508358,0.29779166,0.3287992,0.4744877
0.2623695437630456,0.46573418,0.59950244,0.14081523,0.18393251,0.09548961,0.14134514,0.48631492917889574,0.28635725,0.3213104,0.7410425
0.05508438649156135,0.33888152,0.37645084,0.17542908,0.27874088,0.19594145,0.16016385,0.5355220721313244,0.42048693,0.43361175,0.40644723
0.20688407931159206,0.5287717,0.5983911,0.037326075,0.12743789,0.04205405,0.036182687,0.7399671443980287,0.28861642,0.30795497,0.58734876
0.24761079523892046,0.5586325,0.6127782,0.02523563,0.11234413,0.024223387,0.060894847,0.7283111036986663,0.23581147,0.25495547,0.59536797
0.05511752748824725,0.3273,0.39107907,0.15524575,0.256641,0.15765747,0.14771798,0.554265533255932,0.40471113,0.42015767,0.501898
0.397733760226624,0.7207211,0.71225405,0.056320585,0.09624006,0.083801515,0.12161249,0.8015568180934092,0.20471373,0.16746199,0.7042971
0.09879324012067597,0.4314393,0.47143015,0.07117436,0.19817819,0.08669136,0.11352837,0.6134121768047306,0.3477663,0.36132777,0.48992577
0.1908790109120989,0.5247601,0.5693555,0.057704188,0.17275846,0.07226124,0.07294807,0.7039005022340301,0.29582927,0.30964935,0.44351816
0.22445770755422922,0.50664544,0.5904992,0.117910914,0.2019546,0.11784733,0.14265636,0.5682701340962081,0.3331601,0.3361767,0.5775246
0.22795241720475828,0.48742145,0.5629872,0.07692737,0.16240858,0.06253981,0.082585454,0.5985020359101222,0.2880301,0.32710683,0.5759792
0.03150367384963262,0.28135628,0.30979827,0.31667426,0.40863556,0.3273868,0.3132017,0.4813357288801437,0.53356457,0.53147125,0.34548908
0.24575387542461244,0.4354244,0.5636798,0.06930471,0.1280181,0.060814343,0.071023405,0.5634020938041256,0.26034895,0.26775283,0.5743377
0.1605487139451286,0.51002383,0.54653764,0.047084942,0.14970155,0.062002383,0.03857495,0.7204931432295886,0.30166167,0.3146209,0.54437214
0.5233025076697492,0.66019917,0.74006134,0.06851839,0.07109311,0.06759309,0.1291767,0.7167911430074686,0.15066026,0.16300873,0.5977671
0.2831579116842088,0.6237153,0.6734233,0.102343105,0.17267682,0.11383491,0.1393941,0.6942551416553085,0.27594385,0.27324486,0.656417
0.07822523217747678,0.3140834,0.39396256,0.13601434,0.22249804,0.15997562,0.11035848,0.5822686949361217,0.38605994,0.39676785,0.5664729
0.13032436696756328,0.4586138,0.50080633,0.144876,0.26931545,0.13271579,0.19174528,0.5066221703973303,0.37641734,0.43618792,0.38119626
0.23383857661614232,0.54333806,0.6000625,0.013948664,0.09906757,0.027989686,0.022007838,0.7689751461385088,0.25392753,0.26830974,0.63573587
0.27550182244981775,0.54303753,0.615703,0.030717283,0.10149659,0.03266775,0.032689407,0.7090651825439109,0.2350646,0.26734412,0.5707816
0.23449071655092832,0.49422142,0.5465478,0.091451325,0.16314903,0.07737403,0.09674972,0.5762122045727324,0.2846547,0.2931452,0.6172652
0.6451545854845414,0.73980707,0.82551897,0.08301983,0.030272901,0.06359533,0.14678082,0.6962582917754975,0.1007278,0.12713814,0.5209589
0.3737801626219837,0.68252325,0.7140141,0.017758317,0.058943,0.028628752,0.035144523,0.8660851019651061,0.19041131,0.18542203,0.6167049
0.38122149187785076,0.6682298,0.6801224,0.052298598,0.0944629,0.06635744,0.08883327,0.7376794042607643,0.19939533,0.20903847,0.5440711
0.20701961929803805,0.5387605,0.58505565,0.060879447,0.16411313,0.058404736,0.09287578,0.6501903890114233,0.3021585,0.3365117,0.52319145
0.26607719339228064,0.45871413,0.5352031,0.10912437,0.19359498,0.1695934,0.20846933,0.42795824567749474,0.3003044,0.2739187,0.2800215
0.1329513867048613,0.3720018,0.42633635,0.21469691,0.3011841,0.23883063,0.26089376,0.4645338278720297,0.40564334,0.3766876,0.675929
0.2505678749432125,0.5452285,0.5816303,0.06398652,0.14255992,0.06339119,0.06250432,0.6923981715438903,0.27722237,0.30551136,0.5939994
0.2748505725149427,0.5044284,0.5674219,0.07711064,0.16191225,0.09246396,0.12293443,0.5619530337171821,0.26188654,0.26325637,0.52038234
0.028604005139599483,0.26912388,0.32678193,0.17148045,0.34702665,0.2324799,0.23869428,0.41769462506167754,0.4421814,0.47121084,0.2017641
0.10809388919061108,0.41787928,0.48907584,0.060710616,0.17904614,0.06554394,0.07354981,0.6432381385942884,0.3344771,0.35491657,0.50741816
0.3301671369832863,0.5834096,0.64789855,0.026898667,0.07049343,0.030419417,0.038239032,0.7338121940287317,0.2020502,0.20531747,0.5676131
0.4366274063372593,0.7107812,0.7478785,0.07311038,0.10082145,0.08341881,0.13122809,0.7531540451892427,0.1877885,0.1967835,0.5477114
0.32466306753369323,0.5557013,0.6145934,0.067245536,0.109469,0.06672599,0.06788841,0.6593342795600567,0.22992772,0.25552136,0.56128097
0.2230644476935552,0.484372,0.55603,0.024289832,0.10733521,0.04821969,0.03245105,0.7078275424696526,0.2568094,0.25192297,0.56604624
1.0,0.8983391,1.0,0.19410768,0.024517983,0.14444941,0.30953482,0.6406674784400487,0.0,0.059794128,0.42103136
0.40737935926206403,0.6450592,0.7071747,0.021821156,0.045767616,0.0369618,0.046563566,0.823874449432467,0.18305127,0.17103821,0.657545
0.42750097724990227,0.54586434,0.68428767,0.13288665,0.12628448,0.094936706,0.15994379,0.4945736796744208,0.20243436,0.2393732,0.76646334
0.06733713326628667,0.37085822,0.39860117,0.21285394,0.33048898,0.22926891,0.23166594,0.4602764776165887,0.45055145,0.45618385,0.30294293
0.12263760273623972,0.4358089,0.5157313,0.065296374,0.19478567,0.07627653,0.078805804,0.6050898763053926,0.33531827,0.36606133,0.3556527
0.0900308549969145,0.39104614,0.4376231,0.23476577,0.34482023,0.2877335,0.27352586,0.4978806098728366,0.47290894,0.46838868,0.35013247
0.23801859619814036,0.5006199,0.6024738,0.14468247,0.22750977,0.13548493,0.17554742,0.47812595868755753,0.33971715,0.35354686,0.52464545
0.1812684818731518,0.51025575,0.5528542,0.090524636,0.16790661,0.11538961,0.08152524,0.7106038426362306,0.31359792,0.29177082,0.72459435
0.3221282677871732,0.6552441,0.7000556,0.051776856,0.10710478,0.08228419,0.08320099,0.8309345498560731,0.2400703,0.21003324,0.64901793
0.08281233171876683,0.30327135,0.36990905,0.27837288,0.3747106,0.29228064,0.26971853,0.3836711530202692,0.46899888,0.4641319,0.49058095
