Transactions,PointsAdjust,Effort
0.2782212086659065,0.2201138519924098,0.1968880909634949
0.2143671607753705,0.2352941176470588,0.2175344105326152
0.0353477765108323,0.0256166982922201,0.0110712148414123
0.217787913340935,0.2333965844402277,0.1403351286654697
0.1493728620296465,0.1527514231499051,0.06852184320766
0.1003420752565564,0.1072106261859582,0.0972471573907839
0.1254275940706955,0.0834914611005692,0.0864751645721125
0.201824401368301,0.1565464895635673,0.1439257929383602
0.185860889395667,0.1774193548387097,0.3123877917414722
0.0786773090079817,0.040796963946869,0.0801915020945541
0.1801596351197263,0.183111954459203,0.1505086774386594
0.1562143671607753,0.1755218216318785,0.3635547576301616
0.0273660205245153,0.0303605313092979,0.0742070616397366
0.1744583808437856,0.1423149905123339,0.1549970077797726
0.2440136830102622,0.2571157495256167,0.189407540394973
0.1254275940706955,0.0891840607210626,0.0457809694793536
0.0547320410490307,0.0256166982922201,0.1131059245960502
0.0672748004561003,0.295066413662239,0.1235786953919808
0.0,0.3055028462998102,0.1687612208258528
0.0558722919042189,0.0180265654648956,0.0125673249551166
0.3523375142531357,0.4876660341555977,0.6166965888689407
0.0900798175598631,0.1755218216318785,0.1980849790544584
0.338654503990878,0.3462998102466793,0.2235188509874326
0.3363740022805017,0.2931688804554079,0.4287851585876721
0.0912200684150513,0.2049335863377609,0.146918013165769
0.0877993158494868,0.230550284629981,0.1119090365050867
0.0706955530216647,0.2210626185958254,0.1280670257330939
0.1584948688711516,0.3785578747628083,0.1594853381208857
0.1220068415051311,0.2020872865275142,0.286654697785757
0.1892816419612314,0.3595825426944971,0.1454219030520646
0.0798175598631698,0.127134724857685,0.144524236983842
0.1550741163055872,0.1043643263757115,0.0070103445327861
0.1881413911060433,0.1698292220113852,0.080490724117295
0.2109464082098061,0.2011385199240986,0.2504488330341113
0.1334093500570125,0.0967741935483871,0.0044883303411131
0.1459521094640821,0.1736242884250474,0.367145421903052
0.3192702394526795,0.2884250474383302,0.0380011968880909
0.2862029646522235,0.3140417457305502,0.229802513464991
0.169897377423033,0.1366223908918406,0.0128665469778575
0.3340935005701254,0.3548387096774194,0.3207660083782166
0.5039908779931584,0.4041745730550284,0.1741472172351885
0.7434435575826682,0.683111954459203,0.0771992818671454
0.0627137970353477,0.0426944971537001,0.0695904932888775
0.3135689851767388,0.4184060721062618,0.827049670855775
0.1972633979475484,0.2229601518026565,0.263016157989228
0.1870011402508551,0.4098671726755218,0.6172950329144224
0.2770809578107183,0.1764705882352941,0.1478156792339916
0.1391106043329532,0.2258064516129032,0.5248354278874925
0.1106043329532497,0.0683111954459203,0.0763016157989228
0.0992018244013683,0.1242884250474383,0.2253141831238779
0.1220068415051311,0.1091081593927893,0.1044284859365649
0.0877993158494868,0.0588235294117647,0.1107121484141232
0.2417331812998859,0.2552182163187855,0.5936564931178935
0.0592930444697833,0.079696394686907,0.0870736086175942
0.1402508551881414,0.1404174573055028,0.132555356074207
0.041049030786773,0.340607210626186,0.3285457809694793
0.0524515393386545,0.0891840607210626,0.1166965888689407
0.1311288483466362,0.0977229601518026,0.0930580490724117
0.1265678449258837,0.1641366223908918,0.1250748055056852
0.0433295324971493,0.0056925996204933,0.0439856373429084
0.1334093500570125,0.1518026565464895,0.101735487731897
0.104903078677309,0.0692599620493358,0.056852184320766
0.0786773090079817,0.0986717267552182,0.0843806104129264
0.0684150513112884,0.0664136622390891,0.0451825254338719
0.2109464082098061,0.206831119544592,0.1316576900059844
0.2451539338654504,0.2476280834914611,0.2666068222621185
0.3580387685290764,0.4117647058823529,0.4622980251346499
0.0376282782212086,0.0,0.0308198683423099
0.0741163055872291,0.0417457305502846,0.0855774985038898
0.104903078677309,0.0806451612903225,0.026032315978456
0.1003420752565564,0.0626185958254269,0.0
0.1425313568985176,0.1309297912713472,0.0739078396169958
0.5393386545039909,0.603415559772296,0.3656493117893477
0.2326111744583808,0.2020872865275142,0.0020945541591861
0.1482326111744583,0.198292220113852,0.1451226810293237
0.5290763968072976,0.5521821631878557,0.5691202872531418
0.2508551881413911,0.3083491461100569,0.0365050867743865
0.2485746864310148,0.215370018975332,0.0963494913225613
0.4401368301026225,0.4886148007590132,0.3836026331538001
0.5245153933865451,0.5426944971537002,0.2280071813285457
1.0,1.0,1.0
