Transactions,PointsAdjust,Effort
0.22268224,0.29423464765407886,0.14851166
0.48549244,0.3859645931578756,0.35974157
0.44300434,0.3710258822615529,0.1672312
0.3918891,0.37456270247376217,0.21047439
0.2997267,0.24579279474756768,0.07306248
0.59244525,0.531799231907954,0.40805894
0.50559354,0.4239617854377072,0.35544094
0.11713674,0.2201532532091952,0.13729376
0.42332247,0.39286389357183366,0.16316944
0.34573364,0.2183084030985042,0.07059945
0.309124,0.36562546193752776,0.26869765
0.36145955,0.33808061028483666,0.14268358
0.29822332,0.29853333791200026,0.109777465
0.44675052,0.31816609908996596,0.20116769
0.32497394,0.31518101891086114,0.20041984
0.25756615,0.2484509749070585,0.060845416
0.3457024,0.3189826791389607,0.17017895
0.474072,0.4308968758538126,0.17283651
0.44806966,0.47250130835007853,0.2868172
0.5276805,0.4233939254036355,0.36216488
0.609252,0.49993002999580183,0.5393319
0.33310753,0.2897950173877011,0.0987515
0.39735943,0.2741522964491378,0.09129156
0.32107309,0.25218315513098927,0.08083969
0.34885767,0.31356791881407514,0.13161261
0.34274876,0.2469420548165233,0.07920106
0.3870219,0.29285509757130584,0.16702561
0.37912345,0.3072116884327013,0.11938611
0.47165307,0.3838761930325716,0.27684534
0.36785096,0.26634927598095653,0.15376873
0.48728076,0.41649117498947047,0.2692151
0.29813355,0.31329201879752117,0.122980595
0.65342534,0.5812727348763641,0.4696251
0.41708404,0.35931412155884734,0.19949615
0.3679191,0.31922553915353236,0.12648469
0.6299858,0.4963875297832518,0.5869803
0.39355943,0.31007011860420713,0.21759732
0.36287123,0.263178365790702,0.17266947
0.36950994,0.30725295843517747,0.15073912
0.33774978,0.24248538454912308,0.035193097
0.18597163,0.25433604526016274,0.13449441
0.5460756,0.47916137874968273,0.40058842
0.36222386,0.26494151589649095,0.097267285
0.3080248,0.2653435659206139,0.057063777
0.673885,0.554452733267164,0.60868436
0.64892423,0.5771493346289601,0.52934295
0.3622803,0.3101343186080591,0.15498513
0.44004035,0.3015244480914669,0.046638127
0.42161387,0.33321146999268825,0.24389343
0.34242532,0.3332854699971282,0.17495342
0.5084715,0.4056775543406533,0.37770444
0.6209731,0.5014893300893598,0.5304955
0.30382097,0.2596803755808225,0.016504396
0.32077044,0.2506719350403161,0.077489465
0.5575024,0.48539036912342215,0.41935974
0.34847772,0.267660116059607,0.107106805
0.45959577,0.3884147233048834,0.13054743
0.36102486,0.2787020367221222,0.15033807
0.46964574,0.396963083817785,0.30067554
0.5573674,0.5065284303917058,0.3993716
0.38173503,0.28031535681892145,0.2135929
0.29003394,0.2550847153050829,0.10780455
0.4468543,0.3787595227255714,0.08964138
0.57263076,0.47072445824346754,0.4101986
0.4150852,0.3680491220829474,0.2446378
0.37659168,0.32348178940890737,0.17240573
0.5003047,0.42789527567371655,0.39423016
0.41899428,0.37079289224757356,0.27428132
0.44245133,0.3950996637059798,0.25846785
0.28445646,0.3026586981595219,0.13684765
0.42611232,0.33760836025650165,0.16477855
0.26910895,0.2513647150818829,0.018616233
0.23869833,0.27691639661498385,0.09666756
0.31150046,0.265647115938827,0.117144346
0.44744477,0.3919393635163618,0.30083552
0.32307428,0.20742617244557035,0.0699542
0.45891392,0.4024551241473075,0.2851956
0.36118594,0.3336653600199216,0.16777332
0.32217452,0.2483774149026449,0.039065685
0.36291933,0.272762916365775,0.1051244
0.3915553,0.29484981769098906,0.08675687
0.3915484,0.28854925731295544,0.18914947
0.35040364,0.3884926233095574,0.25941142
0.3341908,0.28436614706196883,0.10119277
0.534943,0.485554399133264,0.39448872
0.38625723,0.2830635769838146,0.102167085
0.4839265,0.4647313678838821,0.3203885
0.4087717,0.34414827064889625,0.21402384
0.3141039,0.31310595878635755,0.11565706
0.45941904,0.3908820434529226,0.22250818
0.51567996,0.3632326217939573,0.25598213
0.38085645,0.31470815888248954,0.16603957
0.48094338,0.4216988053019283,0.2600335
0.34025693,0.31943826916629614,0.13021523
0.3860504,0.21282067276924035,0.11047812
0.3615501,0.20306588218395294,0.12671298
0.10324447,0.20489455229367312,0.10302162
0.34538525,0.23115711386942683,0.11288546
0.4068229,0.3051485183089111,0.19830385
0.3629037,0.3606476716388603,0.25500798
0.513975,0.49061738943704336,0.35663402
0.36512637,0.18565893113953588,0.04989263
0.2315487,0.29663713779822826,0.16007502
0.39712894,0.34363790061827404,0.16483925
0.3422692,0.2659361859561712,0.098672986
0.34580466,0.24301950458117028,0.06293355
0.23592807,0.28198216691893,0.13104458
0.35907924,0.2949760176985611,0.15390372
0.4032127,0.269196116151767,0.19031613
0.3529926,0.17187467031248024,0.022118349
0.39552322,0.339289450357367,0.14490417
0.40897426,0.41707399502443976,0.23107834
0.49641868,0.43653630619217837,0.23767583
0.3516004,0.28233836694030207,0.12149073
0.60867727,0.544156632649398,0.48334196
0.43178025,0.3803153528189212,0.259372
0.16995908,0.3334518200071092,0.14114453
0.32662943,0.2711805862708352,0.021363813
0.35099664,0.3240273794416428,0.1500828
0.20154305,0.2771381566282894,0.13989358
0.32780415,0.2458616347516981,0.12123895
0.5451404,0.48729682923780976,0.36773068
0.41385323,0.2748010364880622,0.24685512
0.28752798,0.26579515594770936,0.04642379
0.4036108,0.33879038032742287,0.21102561
0.38713807,0.34022628041357683,0.102888376
0.5802047,0.5290204317412258,0.43367884
0.35323912,0.28353551701213103,0.06791845
0.27002484,0.30552781833166914,0.20188709
0.45689118,0.3154388189263292,0.28674594
0.3837918,0.2883861873031712,0.19569865
0.41401404,0.4073839244430355,0.19533247
0.5773064,0.541646732498804,0.38330624
0.29711384,0.27843238670594317,0.09595293
0.5717926,0.6822035409322125,0.54526794
0.33882254,0.2469764148185849,0.040321898
0.52847606,0.4549267272956037,0.37227067
0.11620656,0.0,0.0028247982
0.33530176,0.3180596390835783,0.16550568
0.5035408,0.4392456063547364,0.26780808
0.40942305,0.3359433201565992,0.077952534
0.35180694,0.28054378683262726,0.14320046
0.7256489,0.5992575059554504,0.72175556
0.5138885,0.47357177841430675,0.3925871
0.3000423,0.20382000222920016,0.076854825
0.24700832,0.17464475047868502,0.12170625
0.44576922,0.3808695228521714,0.23236682
