PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,actual
0.4376623729800061,0.9739801847223968,0.4829236499972975,0.46195365557382007,0.5402118401036172,0.30652465518588407,0.9346597362168789,0.18906387926890816,0.5500339324248551,0.6616942808302858,0.6060821435054656,0.1785222176389534
0.7749359959144062,0.633840511296205,0.1771768152314393,0.38061296401325406,0.5118138478983436,0.6767553155626627,0.77126854603411,0.2275057002187638,0.5137058519372781,0.6980426391400856,0.6238855690767281,0.1399057406903572
0.9772710115905621,0.3108175851520011,0.31401249729232084,0.24321054772210485,0.45566699378176323,0.5804195018682978,0.6903865010601368,0.05178323464258938,0.7517502858315128,0.5473087401370772,0.6629070412836355,0.020809015192073
0.7581342860408978,0.9339191980286758,0.2662544979042309,0.4528027017780257,0.36931680076229045,0.20473672956288158,0.5180287219374414,0.2023747836499734,0.8560957744595761,0.34608197485672565,0.6830600984889872,0.0205457210310599
0.8403724506406502,0.4886906219660684,0.45035871927602233,0.6202567674971575,0.14568602094311403,0.6774977688473762,0.6674834179878254,0.6892846115952502,0.47615365099904605,0.20470178007140155,0.9472869559152914,0.0023784239211521
0.620615704131354,1.0,0.2985012798015171,0.6070680058087148,0.0,0.08713652606699646,0.5046043035777207,0.47802171912243663,0.4036320395027515,0.7537272327646356,0.6018740345137764,0.0032560711245293
0.9648421808006438,0.3941946866550547,0.629108647938221,0.3436013145759608,0.1860328255543516,0.31807733884601896,0.5998137542121074,0.5011373161608805,0.5488803582315682,0.5558179796855199,0.7012617095446307,0.0001843059127092
0.003272606247028631,0.22336366125066162,0.3835244145162384,0.5557699321161409,0.3821164298934283,0.11130719997763033,0.5558058756052388,0.31927904246063715,0.3738582044674687,0.217180658693381,0.9233641197832008,0.093829262513055
0.4402150497906186,0.1794031375600875,0.5721932968862261,0.4582232296346256,0.3213004002397813,0.33207417178855236,0.8045760760099792,0.5201274232949776,0.32351348741835173,0.42019866099489395,0.441040261124913,0.0366066648528624
0.5062978698765916,0.1848421747462431,0.05722998186740025,0.4163897542674235,0.046915143734165055,0.6928578240087255,0.7051965702448895,0.5458932632032675,0.34572510932585476,0.4265944345992068,0.2464041657877754,0.0276546633784151
