Transactions,Entities,PointsAdjust,Generated_Var_1,Generated_Var_3,Generated_Var_5,Generated_Var_6,Effort
0.2769070651015409,0.4016304415557579,0.3088806364712786,0.4075701044426686,0.4018003325085649,0.4279352641493684,0.4748147207524658,0.3971903626274332
0.1243030699865596,0.5176759892246922,0.2488646813869678,0.3919329737384261,0.3597633777431426,0.5125633161275968,0.6482701441438534,0.2814514764687381
0.5969040336145501,0.397189267566993,0.538567409986341,0.4750279253880929,0.5180066071251221,0.4914496641185564,0.5822357243402165,0.551320113305408
0.2025136940119574,0.2458401931892061,0.1691185999987631,0.3081726780085357,0.268041675106429,0.342531526430721,0.5324649676979216,0.265145771035171
0.357089916920578,0.2180870185457023,0.2274692557913202,0.1766044381770986,0.2169590359872567,0.1867993651459921,0.2038945895364641,0.1314971151736029
0.1183328869061266,0.225562160730618,0.1090990720034965,0.1239742838039466,0.1235720620905047,0.180644267422382,0.3793610520680622,0.1856225531484292
0.094016222070842,0.2776980002423764,0.0958846330070375,0.2413588153838699,0.2364301435381426,0.2766610488593556,0.3894815497355919,0.1665198179576905
0.1493718790229988,0.3403994845270706,0.1909359518735439,0.2618635446128528,0.209778332793368,0.3294384378438758,0.5593549902466614,0.2663970573265618
0.306793472703927,0.2517911372520839,0.2652588441756385,0.5124172424179013,0.493450975394758,0.5613632488647557,0.6756596207027051,0.2137233551687605
0.1148946627860962,0.2727067201202286,0.1127718463770458,0.2213833180205691,0.2219313453025835,0.222551838492749,0.3872432297701793,0.1946608165203914
0.0873910888144759,0.3746280554142748,0.1250086879615157,0.2526285011015652,0.2708999206058651,0.3564665558350973,0.4364957023280425,0.1626758546834593
0.1570866634882539,0.3286338310354716,0.190496105386813,0.3747331377742422,0.3209280811958569,0.4445821940952478,0.5820097451667541,0.2519169814900621
0.1390319613106717,0.4006353037563798,0.1898390793406751,0.2948118853740612,0.3012056832640705,0.3448576509297281,0.442439972876649,0.2417076376857546
0.1394892007620987,0.1728323935705291,0.0184734373526661,0.0168181311592011,0.0815146078191462,0.0828262403335713,0.240177415132078,0.1459101357209634
0.0896396097359917,0.3221114626622768,0.1319729147259508,0.1800145788035895,0.1408891437753091,0.2911522033062829,0.5219800532474282,0.2044546169681002
0.1669101493563136,0.2494769814224086,0.1457920772496028,0.1795106525441935,0.1822077405481018,0.1928167485491871,0.3811171027513828,0.2530997838788698
0.2416246464381448,0.3579243730753693,0.251856654830262,0.4066845763662225,0.4034685808521415,0.4069185940561134,0.448637105729094,0.3049906302901689
0.2613594947708185,0.3697465756813353,0.2758008570827915,0.4302906715855273,0.3849035994091784,0.468242273239317,0.5301697461729749,0.3980581862777942
0.0619084209732958,0.2623857485396036,0.050512020846317,0.2754485461800979,0.2933708245008217,0.3046242209063786,0.3430747675888936,0.0808807913903076
0.0918454470753101,0.301187988535267,0.0930678323756514,0.110564550883561,0.132284417899157,0.2228356086382485,0.3909970873531352,0.1913560713836867
0.0678721794426903,0.2134571610240742,0.0212949321879977,0.1938245879855312,0.224672157679082,0.2278471146893276,0.33033797734764,0.0549372200909742
0.2701709475608167,0.2033325728427052,0.1760149971078566,0.420828234922738,0.3786476318828578,0.4265726841312591,0.458700720118715,0.2650208670768641
0.1565171501831644,0.3819759142437465,0.2032510635821298,0.3540182816359203,0.3736611730581303,0.3619244966722833,0.424943844787829,0.1940210256244654
0.5756927794591192,0.3643030057017363,0.4743673424309427,0.5381796001847882,0.5717388394431674,0.5298060224107761,0.5803984483945634,0.4892370257498904
0.2124890121434187,0.3948683320270428,0.2641093685986041,0.2841788542410908,0.2778275939992579,0.304619652687176,0.4373398563879592,0.3771707425143891
0.3490781946008364,0.5021423921275036,0.4111691146553269,0.5191415452231215,0.4779499592687583,0.5731810517568149,0.6142825912617377,0.5460913311190829
0.1261705754584984,0.2672386150979083,0.1205076549494792,0.3107282289742391,0.2789126015723619,0.302912018432084,0.4024093921046888,0.2135136135505556
0.1990602622683298,0.388050527288838,0.2405014651984693,0.3543191430156386,0.3288781765072979,0.3852545723247703,0.4733548232622936,0.3203969441934015
0.0806655318007569,0.2379906063543934,0.052204931727504,0.1199895440765841,0.1592766821192949,0.2030266336739912,0.3432803627498643,0.1252092094495217
0.3848717590361265,0.3632469830123648,0.3862092929851229,0.555604391218805,0.5166605639613335,0.5415652651842874,0.5487766018447148,0.4843062824468742
0.0730066170542789,0.2101513419045213,0.0722480016219279,0.2455104586158147,0.2268401435024288,0.2556869342187648,0.3835347837450974,0.1272042408540676
0.4733493065041328,0.3463127978853605,0.427379177919982,0.6489615543903927,0.6038813511431866,0.6533897067269623,0.6060794887638479,0.5007937840288295
0.0890077672478622,0.2145025761537213,0.0680175169962483,0.2704448879856796,0.2611544543687537,0.2829229220823779,0.4006891551258268,0.1466203153373977
0.1151341044379983,0.3142904595571032,0.134738548155892,0.2582669853194569,0.2657227723329342,0.2688384451356439,0.3918923568380985,0.1931274950723622
0.0937139749084991,0.2098460929946725,0.0503927557429445,0.1321686657836411,0.17133637922727,0.1361102352884512,0.3016094631251477,0.1044687582061326
0.0898506692454583,0.3454030211287057,0.1414768912600868,0.3140235380559265,0.2965936122069916,0.4346737584422307,0.532217635585813,0.1940333255385036
0.1543513011100201,0.2861729325360012,0.1831947561082675,0.1384260654403231,0.1059032987538464,0.2193331623950224,0.4729467408166961,0.2429010956585968
0.2836615619092865,0.2671071652755636,0.2578239392629536,0.457768419476861,0.4108813962108793,0.505289206082571,0.6457203418422661,0.2440275431136611
0.2687942219599576,0.0890270698372655,0.1488509676420132,0.3682025573719605,0.359133930852137,0.3467083838564068,0.5027061924673816,0.1523392950905426
0.9891428023482772,0.3245954425050277,0.7350765998494623,0.6501457895071514,0.6897304387222194,0.5938115430411476,0.6161097117643961,0.4013626709265777
0.1955528661155277,0.1778747092315869,0.1238993937195295,0.3624019302141243,0.3437587327435346,0.3964634135786294,0.5479907661703126,0.1564993685976292
0.1057572858766191,0.4841676650176512,0.2335034237814369,0.3826714160889909,0.3263586160733032,0.5008328605544432,0.6756785056219015,0.256595556204677
0.1036007658498831,0.2092046852906706,0.0497651566811834,0.0927136525330666,0.1198043008449599,0.1800335993264287,0.2782402897008762,0.154615075492615
0.130771166231341,0.3285743006152833,0.1466062946819506,0.37743419597609,0.3428839830890817,0.4657259581942059,0.568477064357044,0.2243095191721023
0.1308895626347633,0.2285372094902428,0.1074533847650266,0.2113551203029574,0.2097116438920872,0.2170906967223862,0.3480285488058433,0.1992802279158605
0.1216116923775689,0.2779022380942527,0.1122823620283258,0.1034361675686637,0.1304043127089166,0.2198099424516095,0.391431705578223,0.2035458885738333
0.6701891651088766,0.3198604000972774,0.5451705278718377,0.5609836190799379,0.5488548010940631,0.5686559391609697,0.5762335010386066,0.5783845071487532
0.1961815601957161,0.211095480971234,0.1631232331537927,0.2970797742297702,0.2619806786765465,0.3098747052367158,0.5353318099498515,0.197522854294445
0.4408537400492098,0.3690113635820744,0.4106057300418096,0.4692861064415425,0.4703771507576249,0.4859874942338951,0.5168607044886565,0.4488080955934015
0.1298758333664458,0.2291868838768058,0.1011224202931761,0.299891733620628,0.2675913661334935,0.3263225201804157,0.4706293711023917,0.1952337597034905
0.1177915466241261,0.2759563213816169,0.1350199621985575,0.2970396824988811,0.2624224132028869,0.4042916348340751,0.5659039895461278,0.2038930050095816
0.3078921392802046,0.5733484892615536,0.4206521991213507,0.5426175078333567,0.5186115460400343,0.5939042853103412,0.6436639057694817,0.4455971912303779
0.0471943887405366,0.2580978504762945,0.0279044401301291,0.1628935601347316,0.2344785705027844,0.2262449310440878,0.3000558083183261,0.0649881457238136
0.0797930045623869,0.2897444780198369,0.0944474991410878,0.2433706636284694,0.2058680729425117,0.3529942110826723,0.519565425285181,0.1868067556598144
0.0631290273641471,0.3008497023401697,0.0668516817166506,0.1393247192236842,0.1735028932340361,0.2478200791837522,0.3481816757014765,0.1367646327278636
0.162953320874359,0.3462436536740549,0.1705227317432676,0.125017509524881,0.1368062799799908,0.2194107797250001,0.415783900290113,0.2669578308395834
0.1033644609881806,0.2700335929859311,0.1259610969077945,0.1355272283720707,0.1066755073931281,0.2263439479902372,0.4683087198363004,0.1860198053687977
0.0855468304432385,0.2629407646260305,0.0467303650722946,0.2690907543071161,0.2956478585526463,0.3490164474609332,0.3560439264317406,0.1342511522133736
0.0661464743143853,0.2936352661477589,0.1043457425034996,0.2922774679524779,0.3052055678245901,0.2868014355774052,0.3665302120041505,0.1025889186305495
0.344645061953686,0.2518191762493013,0.2475370054846921,0.4821444861086913,0.4277133359303388,0.4675397637990708,0.5287997028723963,0.3604255858171881
0.1224947104364953,0.2728505294795458,0.07733574890905,0.2745587094248406,0.3079235670440879,0.3252485859013863,0.3321459021434676,0.2171108866229822
0.0818719006494245,0.1779861438180603,0.0580120996618387,0.1377787862841882,0.1798272779311073,0.1540219472046858,0.2283010861607345,0.0738659096258158
0.1121156525531221,0.3238465163989892,0.1490144756231371,0.294327505803906,0.2394631449562836,0.3912686806009732,0.5572225665972654,0.2113538674930667
0.2427076290634244,0.288016763448319,0.2341576004032612,0.2372265296796572,0.239182775047789,0.2527275867039366,0.4092423050489956,0.3694189964251859
0.0827749883567575,0.1839051474217818,0.0624711815791948,0.1256125275597283,0.1446682223983493,0.1504063765912763,0.2897501452063813,0.0940753780573131
0.6543580173263697,0.5214736722760046,0.6517093453811388,0.7023941423927719,0.7139051041108246,0.7142155984047169,0.7226696873518446,0.6557916676865718
0.3587964004956044,0.376191967474351,0.3472411225996288,0.3897250911168919,0.4128840591217882,0.4034568166228182,0.4915972255878187,0.4637966438524562
0.2447995893007562,0.2859411856968312,0.2190540598702248,0.4525318299023226,0.4118384783928456,0.5022938957655285,0.5857383923880722,0.2755240493967479
0.0958715289142268,0.2791428514620762,0.116272041360035,0.1216968948369076,0.1094167546245254,0.1977279339627898,0.4295838219021589,0.1703245940802475
0.2729577881515482,0.4680778151442135,0.3407334938203311,0.4323382398283685,0.3927712283915987,0.4749323189707525,0.5496550522341691,0.4600826966119891
0.0925996359989651,0.1913742975500593,0.0468438979353485,0.1043885169480872,0.1460189764902087,0.1930616623336736,0.2876804640958837,0.1385395241619926
0.1815913266161674,0.1620451678432114,0.1255811484366947,0.2930844099309977,0.2662100662725221,0.3073413892087719,0.5005161999791188,0.1558716822498003
0.2809937799332416,0.2425298910690479,0.2225307471026263,0.4520328954049639,0.435582916184741,0.472807121922843,0.6478317507630889,0.1826685631381246
0.1881847550560347,0.3094260358379607,0.1886668862830775,0.2352489091591746,0.2373388564752073,0.285475549700547,0.4048214332169202,0.2940917016957121
0.2235478124630432,0.3435615237323022,0.2360560293522404,0.3154660942308729,0.3195890849114545,0.3176768950620885,0.4269118160745617,0.3432920579096885
0.1270785948970896,0.3143268241268732,0.1464419463432654,0.1256092697781882,0.1111999830634052,0.2051312154403485,0.435427342412342,0.2149405012619541
0.3847443937362816,0.3925745153281924,0.3659568315867305,0.530619466235068,0.5179930262721277,0.5616785195844317,0.5292960947102281,0.423657107636385
0.1141860618800086,0.261280081587372,0.0980888741943681,0.1377590083975477,0.1713581331223375,0.2564156658731807,0.3866065355970398,0.2020328037811971
