PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,Effort
0.003692563565764307,-1.083221427019008,-0.10019805423941282,-1.7507168255845622,-0.500826089997003,0.5684129727949956,-0.6081286034627655,-0.7453359837006018,-0.5713013133020765,-1.0663278878114437,-0.5154842225027793,-1.200777797069317,-0.9019222581592796,0.2979554529338343,-0.020574948048157925,-0.7280318963127554,5152
-0.4417761812044476,-5.631793011527759,2.125646306448102,5.4178828538344,0.6254319479630949,-0.376929341491278,-0.30878018687989095,-0.47616032585204565,-0.6572528238062756,0.16885936407416932,0.02611569343630356,-0.8714194733223921,-0.16242761405940695,0.5197777628823606,0.2678334113168034,-0.24437677731953023,5635
-1.9398916996540312,-0.8055366462889276,-0.4629189596632507,-1.3344681475138411,-0.5121850665839381,0.4712981869311677,-1.2900490255757016,-0.7593784495642333,2.0773412636095223,-1.5155821123673043,0.24265601504590678,-0.18772179602266992,0.002388936289873449,-0.0400446001342996,0.348460014984874,0.38746438085297297,805
-0.6145539604353488,-5.574728740835742,2.1967508808860416,5.366403299421767,0.5872703118264477,-0.32814996688617615,-0.3279905223737117,-0.5032152073638684,-0.6437135343658055,0.08680087117852751,-0.09456953981032129,-0.7665942167258618,-0.26677998742789905,0.636120823221853,0.22384446892676713,-0.15745266193275567,3829
-1.6909353508042373,-4.736034110768429,1.8853855286779773,4.444812174858265,0.38121960024024415,-0.1965139479937488,-0.3476095988518444,-0.6600374971365415,-0.24366973062174022,-0.09551872431855625,-0.04075092725974587,-0.5159080778697115,-0.45116664281123997,0.7079264960370428,0.16266979178755897,0.03324442707812879,2149
-1.6227912799340336,-4.488259895503785,1.3681348820896462,3.9939343876212505,0.500444366060274,-0.3199371073723373,-0.2182491271554299,-0.595228396553755,-0.04913350088975529,0.1847635234777212,0.5928318062014932,-0.9483748095651006,-0.15535874851922946,0.14674281718897436,0.5484722037348053,-0.41796327269151234,2821
-2.167623499907151,1.1111163103164128,-0.07895552436717891,-0.19385111829575066,0.21224067629050453,0.7575797479740611,0.34410257633616087,-0.8978604078619326,-1.0489336269465337,-0.15122704844896592,0.702494142156816,1.6191465126528586,-0.2242972621709695,-1.4752204225881496,0.07402687147069958,-1.520309666134133,2569
-2.455589166955657,-0.7950357182658534,0.6228434826213519,-1.5394591417108443,-0.21438201447371802,1.2492731520530904,-0.039572841728379514,3.9420691989715517,-0.8781781682865933,-0.9013244963477524,-0.8338595571544893,-0.6745448606690182,1.0181600868518255,0.0057441676241561795,-1.4871897591612036,-1.013626829632032,3913
-0.881141910401265,-0.36169461602103303,-2.235865163093548,-0.07296034621618944,-0.5486698743967028,-0.6084677794038444,-1.3911696498435469,1.0828081471752056,-0.44822138878936224,1.6787691779172729,-0.8308963306606433,0.37707306060714163,-1.8723578705742983,-1.0069322329705546,0.5793636038022407,-0.291297130048042,7854
-2.113081582639837,-0.3979301770013963,-1.2777123078461274,-0.6566871128418037,-0.9566611033763063,-0.9391308178046306,-1.6606415569750825,0.41610011557125964,1.533150921838294,-1.1176621498272061,-0.6347325908678605,-0.2249981759518156,-2.2895996427481546,-0.9647889348263021,-0.33105702823304717,-1.1148566152573516,2422
-0.6916538813767384,-1.3577397621030394,-1.4316685380554528,-1.1077050756620086,0.3967200751358172,1.4527983273649443,-1.0897644157519408,0.04259291014162879,0.6911238580245954,0.3634939793502793,-0.849621258227961,0.7736576359873184,0.6220390065068351,-0.88620603011742,0.22193749733644544,-0.3128044326029902,4067
