PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,actual
1.2572444364571957,-2.3894571953304036,4.651556193669539,0.09417886191880073,0.5762210018890026,-0.9429227581420143,1.3296794500688596,0.4813702105630727,-0.5134598609831618,0.4616253209258022,2040.0
4.898078994490692,-1.9841141236455595,0.7575197473066088,-0.8419479684048986,0.7773253278550951,0.42854222776253087,1.3455182924000637,0.4802969839966385,-0.42052175604347697,0.5442597244479096,1600.0
1.5590891134667813,-2.0162571095393087,-2.0530859655649163,0.2735568478420298,0.650562391956796,-0.010543349104313553,1.4444330117207824,1.50195726882272,0.09141292129750296,0.27313223767924194,243.0
0.40987256438216546,-4.190174188846891,1.9909790946288075,-1.6076725343594755,0.9526344964777657,-1.2212481969939508,0.2444689454153635,1.5242920187335716,0.7181068100474673,-0.3230137328579926,240.0
-1.1316132319464058,-2.220600683017193,-0.25005370391034415,-1.187643257273093,-0.2347425702228514,0.73679947516493,0.06431961613738385,-1.159358321704886,0.24108595906383226,-0.7591352252856628,33.0
-1.2489158906842082,-3.7710786327012893,2.524911563374727,-2.729303874346705,1.055009499581035,-1.240999831294237,-1.540237953234505,-0.7256946260030278,-0.24245350388925851,0.6176431499800498,43.0
-1.1859440763034697,-2.9772826917342643,-1.4605336887801015,0.6986245497117379,-0.1865580737119043,-0.6380830641257412,-0.2933760202034539,-0.4423910552052464,0.2004016366162791,0.0830094836457075,8.0
-1.7162147833138213,5.344489418037697,2.0449935971189115,-0.5887311791307838,0.34164602696873125,-1.4657278695264773,-0.36758272915578466,0.31392152233550485,-0.634552577661386,-0.6576391553698918,1075.0
-1.3066271103168867,2.2877854693586683,0.25520164843738224,0.6986448335191494,-0.13232213209144697,-0.6338268672295757,0.1954047126668088,-0.8464988893080526,-0.6572639034200514,-0.4604407236022861,423.0
-1.0791738060251346,1.9383953397813813,-1.5660023294596812,-1.7644266803803832,1.885269501452373,0.8659057806929534,-0.06921712836879967,-1.0124089784333343,-0.36780573989926507,-0.509509708572345,321.0
-1.014541738954327,1.946416528025334,-1.5644661467236847,-1.7634767852570574,1.8799329420057151,0.8674263327432885,-0.07529225339980558,-1.0174249139207094,-0.36942802135458375,-0.5072602864737524,218.0
-0.98187680767742,0.6499056885544923,-1.6535796318754379,-0.579689977710495,-0.2572020367616525,1.1028199130084508,-0.4934667575066218,0.12969569225556504,-0.03973272912262294,0.015518986218508913,201.0
-1.3914340641910605,1.6940717792992601,-0.877217654775593,1.2835805847930544,-0.9806563392270313,0.3044398218748036,1.0843151122707646,-0.8413643358918199,-0.739568555533413,0.003947927679022842,79.0
-2.349340782282911,4.280008393385596,2.11533112629254,0.007585105501549319,0.16043084588961884,1.717210267205967,-1.101553111514312,-0.7782633352002614,1.239227246963004,1.3932845828613196,60.0
-2.0999077278936404,3.0241188173724396,1.6482410145611364,3.3888148167735856,-0.7531974800428661,-0.3127326145745241,-1.6745514395693948,0.8203798150803349,0.4471208270545905,-0.9879914944803694,61.0
-1.594855054418657,1.8883290199620595,-0.8475411978882748,0.6326846767374734,2.1961326877572533,-1.2143429908660368,-0.355224512147266,-0.9407220158980335,0.5520274427310023,0.28249594399691097,40.0
-1.6489581624940097,2.324670602189393,-1.757833610062673,-0.6287574868274712,1.8899301405981659,-1.184150124305153,-0.48496530919009084,-0.08116062552690337,0.5188785227550496,0.2526842342022005,9.0
5.679278382816435,0.9548475140052027,2.3526307129569104,-0.1750361142113872,1.6447912072129143,0.6078552879210943,0.8013281621599975,0.22337326494451146,1.0124722745604116,0.4355467693464122,11400.0
21.98564722251476,2.3482699375173515,-0.9772795413390798,1.067443795566853,-0.915012957085484,-0.2716722502050399,-0.9982701598137899,-1.0638970741014202,-0.14115324052882902,0.13777369350658678,6600.0
5.049198413241846,3.04265333704216,1.370803911495727,-1.0658749497412836,0.3993136639019568,0.2110128930048462,0.5162717330216301,1.0546492507525855,1.0008686876180095,-1.7369489376739948,6400.0
4.032854363800993,-0.902930336768677,-0.5669360623359095,1.944540256076289,0.7782112395833297,-1.1669078602788356,0.7882204238169429,0.06664357061693314,1.4113041150122227,0.3082290586017949,2455.0
0.7632814937950957,0.6932420955328785,-0.9007758296911269,0.10376909768355415,0.32311416856405767,1.9856580182231263,-1.3896776267936173,1.9753225277897772,-0.680802414407262,0.04367274863781537,724.0
-0.04028447417437079,0.15516941394252945,-0.6730499298832605,-0.25083437184180546,0.01451331417849079,2.153396870489424,-1.1023272574621452,1.9179395800888954,-0.22031481022896962,-0.3476013764522083,539.0
0.46728831830093415,-2.528271091067663,0.4614411200671742,3.727557701978951,0.04652802921456928,-1.8478114423821053,0.07088699551037514,-1.3531971442845563,-1.1107115568166428,-0.31639713234175704,453.0
-0.5942112416952897,0.054827124801484065,-0.38093453269583155,3.039686226905153,0.8940361656583572,-0.7784657536457639,0.9344563299728005,1.0050747890412168,1.2403611140276343,0.4772085018983021,523.0
-0.6995799752391543,0.07530047699765309,1.291016256155689,0.3846481244743291,-1.093979858499098,0.6206216980917675,0.9974101223841095,0.45223857032416875,-1.5879407337410363,0.6037414705842519,387.0
-1.6854723181423408,0.7249157678295541,-0.3768039376073549,0.6696257392115464,0.3717032665777296,-0.7168126217476858,-1.7940365491543981,-0.15670709696220222,-0.2279379532009188,1.3351447331346114,88.0
-1.391873055716691,1.5654095907443277,1.9584744146988582,0.044246843613773595,0.3761035800213089,-0.06127493121240247,1.9135693749472023,-0.3118251743398526,0.5803548952564622,0.021659227932547,98.0
-1.5556302062199125,-2.290705224972052,1.9999087850834223,3.5923923414364256,0.20251087513625013,1.5076562987952233,-0.7788348516032761,-0.4544279938333792,-0.523222764424926,-0.34078950860494445,7.3
-1.5403661161251272,-2.0876585412961823,1.8162900317948558,3.6661571541543987,0.0837393219169424,1.589518000047121,-0.5211462066019623,-0.36921021766304135,-0.4343556917863102,-0.49337859160374803,5.9
-0.21414341198700482,3.333757781640638,0.4129870190833574,-0.657850521321542,2.2829086596464894,-1.0100366982327622,1.1402321382309397,0.9368827222678096,-1.421653109199023,-0.37267247571296214,1063.0
6.225803515238545,-0.007805375381462602,0.12512401537506274,-1.430771626500189,-1.5541385093220872,0.047483623748482036,1.1324647673038613,0.921776955825321,0.06507708105970902,0.3404868596226698,702.0
