size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Generated_Var_17,Generated_Var_18,effort_D
0.143335192414947,0.2,0.0,0.0,0.6979651364831616,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.0,0.5,1.0,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0,0.5,0.50446707,0.04326395,0.112886876,0.10456732,0.96669734,0.95526475,0.057952154,0.9150592,0.113252364,0.0,0.79873043,0.11793573,0.0010994298,0.09874525,0.84712416,0.88228184,0.09481929,0.2501136,0.0075898020947219
0.1670384829894032,0.24,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.75,0.5,1.0,0.3333333333333333,0.5,0.6666666666666666,0.75,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,1.0,0.71811086,0.827876,0.6800387,0.8244465,0.1731899,0.1581923,0.75471824,0.109278165,0.84926593,0.82512397,0.006072173,0.8599155,0.81432307,0.8400006,0.49407727,0.13534789,0.8476669,0.9179117,0.1154790765476699
0.0228667038482989,0.02,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.25,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.7545831,0.4494878,0.59299695,0.5059431,0.5561455,0.5246363,0.44704664,0.5730814,0.46021384,0.4967281,0.63579357,0.45917904,0.47269312,0.44431147,0.4707083,0.5469545,0.44929424,0.4563668,0.0041514157595347
0.0574456218627997,0.08,0.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.3333333333333333,0.5,1.0,0.25,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.25,0.5,0.5,0.7381904,0.3347984,0.40571982,0.39219782,0.667099,0.6387649,0.32040754,0.64499587,0.37438297,0.3722623,0.6185047,0.37460405,0.34807435,0.35200894,0.67181605,0.62529624,0.34522033,0.422049,0.0276813867630048
0.2810931399888455,0.24,0.8795232095320975,0.619852032890937,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.25,0.25,0.6666666666666666,0.0,0.25,0.0,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,0.25,0.5,0.62373114,0.4883955,0.3955335,0.49973258,0.5275732,0.4880096,0.4130836,0.45881724,0.50179356,0.5282157,0.24719654,0.52585113,0.49416703,0.48515275,0.7085391,0.47642815,0.49959028,0.54363513,0.3278192391183787
0.0934188510875627,0.16,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.75,0.75,0.66372406,0.5187257,0.5577365,0.5528963,0.48520383,0.45589495,0.49583903,0.46840763,0.53074473,0.5541241,0.4055738,0.5410769,0.5329328,0.52168876,0.5313949,0.46291932,0.5280832,0.5564597,0.0576920029788784
0.0828220858895705,0.16,1.0,1.0,0.6979651364831616,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.25,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,1.0,0.75,0.9910046,0.777427,0.9645966,0.84414065,0.20969003,0.1948467,0.84512925,0.27839935,0.80317307,0.79570293,0.5686344,0.76394254,0.7970762,0.7863506,0.07608801,0.2362179,0.7818318,0.78025466,0.035540555529147
0.0448968209704406,0.46,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.75,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.75,0.25,0.5,0.54739845,0.5857293,0.5136206,0.59714687,0.41907105,0.39123118,0.5366023,0.36763513,0.6017821,0.6053329,0.20653087,0.6199661,0.589405,0.5964401,0.58281845,0.38080728,0.5996022,0.6490048,0.1067484273739918
0.0886781929726715,0.4,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.0,0.0,0.25,0.5,0.3333333333333333,0.0,0.25,0.3333333333333333,0.75,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.25,0.5,0.41798085,0.3329205,0.23808324,0.32603204,0.6910334,0.65256304,0.24784343,0.6187533,0.34548315,0.37478235,0.3110137,0.37288806,0.33954346,0.3228069,0.8140539,0.6382202,0.3523261,0.38104206,0.1353488298394891
0.3159509202453988,1.0,1.0,0.8249376887731341,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.75,1.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.75,0.25,0.3090101,0.33493498,0.34082913,0.32216358,0.6625922,0.64666533,0.3139386,0.63007885,0.36455682,0.3554399,0.39269873,0.36737472,0.34537876,0.3513767,0.72062373,0.63555163,0.35163587,0.4147861,0.1793189776742564
0.0370886781929726,0.18,0.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.25,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.25,0.5,0.5,0.41555128,0.21543883,0.20463021,0.24274556,0.7916428,0.7660198,0.18762642,0.7382596,0.26089925,0.24162261,0.53365475,0.27294314,0.22465889,0.2450345,0.8164575,0.73019147,0.23348224,0.3233383,0.0588962304511099
0.1926938092582264,0.34,1.0,0.0991880356339056,0.6979651364831616,1.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.023592627,0.3217207,0.0,1.0,1.0,0.0064555956,1.0,0.0,0.057243925,0.88009286,0.0,0.0,0.0,0.83712626,1.0,0.0,0.0,0.0565194657032846
0.0167317345231455,0.06,0.8795232095320975,0.0,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.25,0.25,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.6704696,0.19784288,0.45864734,0.33028352,0.7684967,0.74737734,0.3152757,0.8126291,0.28363782,0.22002219,1.0,0.23799127,0.22630465,0.2679506,0.48184246,0.7521853,0.22255152,0.33569458,0.0050228961670707
0.0,0.12,0.8795232095320975,0.0991880356339056,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.25,0.5,0.3333333333333333,0.6666666666666666,0.25,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5,0.75,0.25,0.7415032,0.31761667,0.50598407,0.41178623,0.6727628,0.64137685,0.36740336,0.69991964,0.3601323,0.356283,0.7998974,0.34440544,0.34254372,0.33722243,0.49436763,0.6577152,0.32873946,0.38241956,0.0
0.0560513106525376,0.3,0.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.42156306,0.24620086,0.29249075,0.2783127,0.76244545,0.7322004,0.22989617,0.7345582,0.2744744,0.2857063,0.56642175,0.28510436,0.26370975,0.26435694,0.72539365,0.7201036,0.25855833,0.30464584,0.0314049848679311
0.0900725041829336,0.14,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.5,0.75,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,0.5,0.5,0.5,0.66509116,0.49137357,0.5878935,0.5585733,0.49070975,0.47103316,0.5586393,0.5027141,0.54718554,0.4997818,0.5525905,0.5252087,0.50678515,0.53721225,0.39756557,0.4705105,0.5109322,0.5892898,0.0548874205764446
0.0454545454545454,0.18,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.0,0.0,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.5,0.44923803,0.31868175,0.3271016,0.33988452,0.6967557,0.6587949,0.28006294,0.66078824,0.33042577,0.36786205,0.4487345,0.34889197,0.335795,0.31962854,0.71033883,0.6586501,0.33111924,0.34764785,0.0148468571247484
0.5022308979364194,0.56,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,1.0,1.0,0.75,0.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.7578396,0.8951021,0.90392524,0.913409,0.08932041,0.08946768,0.9106791,0.095321275,0.9242713,0.87943447,0.18974964,0.90747803,0.8935055,0.92672116,0.2102416,0.08720438,0.9109561,0.9637286,0.4013088051211357
0.6787506971556051,0.68,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,1.0,1.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.5,0.0,0.75,0.7572379,1.0,0.9488586,1.0,0.0,0.0,0.96044236,0.0,1.0,1.0,0.06889032,1.0,1.0,1.0,0.18166056,0.0,1.0,1.0,0.5815626435962035
0.1076408254322364,0.72,0.8795232095320975,1.0,0.6979651364831616,1.0,1.0,1.0,0.0,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.5,0.5816109,0.67056733,0.52017605,0.6554832,0.35792956,0.30524746,0.5517267,0.28363696,0.6391328,0.72530085,0.0,0.6839779,0.6781763,0.6281313,0.6141444,0.32637778,0.6770092,0.64365983,0.2292627275752246
0.0680423870607919,0.5,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.75,0.5,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.75,0.25,0.5,0.6478983,0.6319514,0.59831035,0.64821887,0.37548015,0.34381256,0.5857662,0.3415677,0.6347907,0.6632368,0.22632477,0.65185744,0.6404553,0.6272716,0.5091602,0.3521581,0.6433256,0.66075504,0.1656763480217394
0.8103736754043502,0.2,0.8795232095320975,1.0,0.6979651364831616,1.0,1.0,1.0,0.0,0.75,0.75,0.0,0.3333333333333333,0.5,0.6666666666666666,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.25,0.5,0.5,0.799303,0.79940605,0.81339705,0.80246687,0.20737328,0.19215618,0.77144444,0.20734727,0.8043295,0.8178717,0.26276082,0.79858536,0.80737364,0.79820055,0.30736116,0.2022996,0.7972679,0.7986063,0.2838966265785679
0.071388733965421,0.2,1.0,1.0,0.6979651364831616,1.0,1.0,0.0,0.0,0.75,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.66703254,0.542466,0.58832955,0.58052874,0.45616916,0.42778304,0.55541724,0.4500862,0.566806,0.5702853,0.41281185,0.5645766,0.55901885,0.5587335,0.44834444,0.4367485,0.55398077,0.5865894,0.1392150338292849
0.0850529838259899,0.48,1.0,0.0991880356339056,0.6979651364831616,1.0,0.0,0.0,0.0,0.75,0.5,0.0,0.3333333333333333,0.25,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,0.5,0.5,0.4572177,0.13543501,0.3549221,0.24114895,0.8324522,0.8251319,0.2599351,0.8640758,0.23652266,0.12888138,0.99457103,0.19692704,0.15748313,0.22655822,0.5387148,0.79334986,0.14975043,0.30364662,0.1045934940026302
0.1447295036252091,0.24,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,1.0,1.0,0.25,0.25,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,0.75,0.95581234,0.8187442,0.92122513,0.858749,0.18020771,0.15846342,0.82810855,0.21501665,0.8207316,0.84786105,0.3729082,0.80560625,0.83355796,0.80717117,0.18424077,0.19819292,0.82377243,0.8036947,0.1562960498169891
0.1168432794199665,0.18,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.6666666666666666,1.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.72072226,0.65501416,0.7737401,0.6981213,0.33171383,0.32832515,0.68960255,0.35988605,0.69122136,0.65537995,0.51523596,0.66901463,0.6656358,0.68768746,0.294601,0.32792774,0.6596429,0.7131687,0.071572309106178
0.9258226436140546,0.82,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.75,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,0.76638925,0.8207751,0.7817615,0.82816315,0.17270157,0.16769128,0.8147361,0.15583645,0.85684687,0.81149584,0.19605342,0.84131724,0.81776315,0.8519472,0.32468143,0.15160781,0.83223444,0.8960871,1.0
0.0571667596207473,0.0,0.8795232095320975,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.75,0.55239236,0.5157958,0.58479,0.53220665,0.48851097,0.47304922,0.50508505,0.48671177,0.5338942,0.5370829,0.48507014,0.53409076,0.5321005,0.53398067,0.4780644,0.46748292,0.50980985,0.54063994,0.0169225650045158
0.041271611823759,0.12,0.2389808690832257,1.0,0.6979651364831616,1.0,1.0,0.6666666666666666,1.0,0.0,0.75,0.0,0.3333333333333333,0.5,1.0,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.75,0.5,0.63942736,0.40512186,0.5999834,0.46965712,0.58399075,0.57247347,0.46506032,0.62427187,0.4524693,0.42078406,0.78659725,0.42576256,0.4282905,0.44361493,0.39308992,0.5725931,0.40213376,0.45965755,0.01373770024243
0.0382041271611823,0.16,0.0,0.619852032890937,0.6979651364831616,1.0,1.0,1.0,0.0,0.5,0.75,0.0,0.3333333333333333,0.5,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,1.0,0.5,0.58497167,0.4665916,0.4021773,0.49194384,0.5368177,0.505942,0.42804867,0.47806275,0.49904868,0.4903933,0.30149183,0.51334655,0.47111127,0.48680907,0.6761532,0.4853185,0.48489052,0.5618627,0.0184120042464863
0.0945343000557724,0.04,0.8795232095320975,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.25,0.75,0.3333333333333333,0.0,0.25,0.3333333333333333,0.5,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.7121498,0.44998035,0.5060855,0.49680585,0.54944205,0.52002573,0.46690232,0.5394333,0.48765606,0.4809854,0.5123948,0.479965,0.4669345,0.47235066,0.5190663,0.5193381,0.46102685,0.514018,0.0192517944573846
