TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Effort,source
0.28492256504896873,0.7156001957029374,0.4033564592663393,0.3706938089956016,0.3223268869567945,0.29021021602193614,0.6188500487207069,0.568292897928686,0.36540926243965965,original
0.38207833686811976,0.48518850181016293,0.5502403077218712,0.31502059146598643,0.4679760336407074,0.30402607556408834,0.6082750901010511,0.568292897928686,0.3801436001568492,original
0.655086566283599,0.7156001957029374,0.4033564592663393,0.15893674946331585,0.33851012547722936,0.11319451563811253,0.4496507108062145,0.568292897928686,0.23280022298495423,original
0.38207833686811976,0.48518850181016293,0.5502403077218712,0.31800308526221593,0.4578615095654356,0.30229909312131925,0.5765502142420837,0.568292897928686,0.32504998956214054,original
0.38207833686811976,0.48518850181016293,0.5502403077218712,0.25835320933762845,0.40728888918907696,0.22890233930363632,0.5131004625241491,0.568292897928686,0.2738001192414815,original
0.38207833686811976,0.48518850181016293,0.5502403077218712,0.21560413159167402,0.39717436511380527,0.18745476067718,0.66114988319933,0.568292897928686,0.2943000673697451,original
0.622656614542548,0.48093994714950794,0.4033564592663393,0.23747575276402272,0.30209783880625113,0.16586748014256741,0.5236754211438048,0.4032010101648071,0.2866125868216463,original
0.28492256504896873,0.3277548881734169,0.10958876235527545,0.30408478087981217,0.3223268869567945,0.23235630418917433,0.5236754211438048,0.568292897928686,0.32761248307817353,original
0.44488537088977653,0.48093994714950794,0.4033564592663393,0.29016647649740834,0.3951514602987509,0.2513531110596335,0.5765502142420837,0.568292897928686,0.4478361372053865,original
0.44488537088977653,0.7156001957029374,0.10958876235527545,0.19671500421555457,0.29400621954603373,0.12701037518026456,0.5131004625241491,0.568292897928686,0.2821282231685886,original
0.655086566283599,0.48093994714950794,0.25647261081080736,0.2851956535036928,0.41740341326434877,0.25653405838794047,0.5131004625241491,0.568292897928686,0.3323103878575672,original
0.622656614542548,0.48093994714950794,0.25647261081080736,0.26431819693008707,0.44370117586005525,0.24962612861686442,0.6822998004386416,0.568292897928686,0.484351669808856,original
0.28492256504896873,0.48093994714950794,0.25647261081080736,0.1519775972721139,0.36278498325788133,0.11751197174503514,0.4602256694258702,0.568292897928686,0.2778574006418669,original
0.44488537088977653,0.7156001957029374,0.4033564592663393,0.28022483050997715,0.34053303029228366,0.2194039358684067,0.5977001314813953,0.568292897928686,0.33551350475260855,original
0.655086566283599,0.7156001957029374,0.4033564592663393,0.34086887103330776,0.46190731919554434,0.323886373655932,0.5554002970027722,0.568292897928686,0.3600707342812577,original
0.44488537088977653,0.3277548881734169,0.4033564592663393,0.23747575276402272,0.31423526769657717,0.17104842747087443,0.5342503797634606,0.4032010101648071,0.25757099363993946,original
0.655086566283599,0.7365698417539033,0.4033564592663393,0.17583754764194892,0.3041207436213054,0.11319451563811253,0.7140246762976088,0.568292897928686,0.30561774706555733,original
0.655086566283599,0.7156001957029374,0.5502403077218712,0.18677335822812333,0.8563737581311415,0.3584260225113121,0.470800628045526,0.4032010101648071,0.3130916864873201,original
0.44488537088977653,0.7156001957029374,0.6971241561774031,0.12811764690227895,0.9979770951849456,0.36792442594654173,0.48137558666518176,0.4032010101648071,0.3453363965640682,original
0.655086566283599,0.3277548881734169,0.5502403077218712,0.17683171224069208,0.2859146002858163,0.10628658586703645,0.565975255622428,0.568292897928686,0.23386792861663458,original
0.655086566283599,0.7156001957029374,0.5502403077218712,0.43531450791390475,0.7612972318235873,0.5337147404523669,0.6188500487207069,0.4032010101648071,0.6650074626891794,original
0.622656614542548,0.7156001957029374,0.4033564592663393,0.20665665020298582,0.5610296551332071,0.24962612861686442,0.6188500487207069,0.568292897928686,0.366263426945004,original
0.622656614542548,0.7156001957029374,0.5502403077218712,0.42338453272898724,0.48415927216114213,0.4050545484660754,0.6505749245796741,0.568292897928686,0.3844144226835707,original
0.655086566283599,0.48093994714950794,0.6971241561774031,0.421396203531501,0.37492241214820754,0.35669904006854314,0.6717248418189858,0.568292897928686,0.5309036353501214,original
0.28492256504896873,0.7156001957029374,0.5502403077218712,0.20765081480172903,0.6217167995848376,0.2763943564797841,0.6082750901010511,0.568292897928686,0.3297478943415344,original
0.655086566283599,0.48093994714950794,0.4033564592663393,0.20466832100549956,0.682403944036468,0.2997086194571657,0.6082750901010511,0.568292897928686,0.304763582560213,original
0.622656614542548,0.48518850181016293,0.5502403077218712,0.18975585202435274,0.6925184681117396,0.2910737072433207,0.6505749245796741,0.568292897928686,0.3162948033823614,original
0.44488537088977653,0.48093994714950794,0.4033564592663393,0.26630652612757333,0.8725569966515763,0.4344132499931486,0.6717248418189858,0.568292897928686,0.3387166216476497,original
0.655086566283599,0.7156001957029374,0.4033564592663393,0.23449325896779344,0.5610296551332071,0.2738038828156306,0.5448253383831164,0.568292897928686,0.4294716003404836,original
0.655086566283599,0.48093994714950794,0.4033564592663393,0.2931489702936378,0.7774804703440221,0.4171434255654586,0.6505749245796741,0.568292897928686,0.32868018870985394,original
0.655086566283599,0.7365698417539033,0.5502403077218712,0.19770916881429773,0.4760676529009247,0.20558807632625464,0.5448253383831164,0.568292897928686,0.3280395653308458,original
0.28492256504896873,0.48093994714950794,0.5502403077218712,0.26332403233134405,0.29400621954603373,0.18486428701302646,0.5448253383831164,0.1427364943121372,0.22990216484182166,original
0.655086566283599,0.7156001957029374,0.6971241561774031,0.29215480569489466,0.37492241214820754,0.2444451812885574,0.6928747590582973,0.1427364943121372,0.2823417642949247,original
0.28492256504896873,0.48093994714950794,0.4033564592663393,0.31203809766975715,0.4012201747439139,0.27294039159424605,0.6294250073403627,0.568292897928686,0.4036331240538179,original
0.622656614542548,0.3277548881734169,0.8440080046329349,0.24443490495522463,0.31625817251163146,0.1779563572419505,0.66114988319933,0.1427364943121372,0.22810231820556054,original
0.28492256504896873,0.7365698417539033,0.5502403077218712,0.255370715541399,0.4578615095654356,0.24789914617409545,0.6188500487207069,0.4032010101648071,0.4869141633248889,original
0.622656614542548,0.7156001957029374,0.6971241561774031,0.4064837345503541,0.3951514602987509,0.3523815839616206,0.5554002970027722,0.1427364943121372,0.2520189243552014,original
0.7786448460120905,0.5915604634336641,0.6971241561774031,0.3776529611868034,0.5084341299417943,0.37569584693900226,0.5131004625241491,0.568292897928686,0.38889878633662844,original
0.28492256504896873,0.7156001957029374,0.8440080046329349,0.2762481721150046,0.336487220662175,0.2142229885400997,0.4496507108062145,0.1427364943121372,0.23408146974297064,original
0.44488537088977653,0.7365698417539033,0.8440080046329349,0.4194078743340147,0.5104570347568487,0.41282596945853606,0.8091993038745109,0.4032010101648071,0.45381528874279664,original
0.28492256504896873,0.48093994714950794,0.6971241561774031,0.5675383995467405,0.31423526769657717,0.4577275129705303,0.5554002970027722,0.568292897928686,0.34918013683811766,original
0.622656614542548,0.7156001957029374,0.6971241561774031,0.7763129652827968,0.48415927216114213,0.711593932057575,0.5025255039044934,0.1427364943121372,0.2799928119052278,original
0.28492256504896873,0.48093994714950794,0.8440080046329349,0.18279669983315078,0.32637269658690327,0.12873735762303362,0.5236754211438048,0.568292897928686,0.27456276612125324,original
0.7786448460120905,0.7156001957029374,0.5502403077218712,0.4015129115566384,0.682403944036468,0.47067988129129784,0.7880493866351994,0.568292897928686,0.8151268745034433,original
0.622656614542548,0.48093994714950794,0.5502403077218712,0.30010812248483965,0.47202184327081603,0.29280068968608963,0.6294250073403627,0.568292897928686,0.4126018513599333,original
0.622656614542548,0.7365698417539033,0.6971241561774031,0.29116064109615153,0.8887402351720111,0.46290846029883737,0.4602256694258702,0.568292897928686,0.6654345449418515,original
0.622656614542548,0.3277548881734169,0.8440080046329349,0.3696996443968584,0.23129617027934907,0.25048961983824897,0.5554002970027722,0.568292897928686,0.33038851772054256,original
0.655086566283599,0.7365698417539033,0.4033564592663393,0.24940572794894023,0.5812587032837506,0.29539116335024324,0.7986243452548552,0.568292897928686,0.5994503369040028,original
0.622656614542548,0.7365698417539033,0.4033564592663393,0.22455161298036214,0.29602912436108797,0.15205162060041538,0.32275120737034513,0.568292897928686,0.27935218852621957,original
0.44488537088977653,0.7365698417539033,0.4033564592663393,0.21460996699293092,0.4356095565998378,0.2029976026621011,0.565975255622428,0.568292897928686,0.38569566944158723,original
0.622656614542548,0.7365698417539033,0.4033564592663393,0.23449325896779344,0.36278498325788133,0.18918174311994906,0.4496507108062145,0.568292897928686,0.29942505440181105,original
0.44488537088977653,0.7365698417539033,0.4033564592663393,0.20466832100549956,0.31625817251163146,0.14341670838657025,0.5977001314813953,0.568292897928686,0.3039094180548687,original
0.622656614542548,0.7365698417539033,0.4033564592663393,0.3388805418358215,0.46190731919554434,0.3221593912131628,0.6294250073403627,0.568292897928686,0.6485647959613012,original
0.28492256504896873,0.48093994714950794,0.6971241561774031,0.17981420603692147,0.4113346988191857,0.16241351525702938,0.4496507108062145,0.568292897928686,0.28703966907431844,original
0.28492256504896873,0.7365698417539033,0.5502403077218712,0.25039989254768347,0.39717436511380527,0.21767695342563773,0.31217624875068933,0.4032010101648071,0.3194979202774025,original
0.44488537088977653,0.5617701008930036,0.5502403077218712,0.16390757245703141,1.0,0.39987360113776854,0.4285007935669029,0.4032010101648071,0.4593673580275346,original
0.28492256504896873,0.48093994714950794,0.5502403077218712,0.17384921844446277,0.44370117586005525,0.17104842747087443,0.3862009590882798,0.4032010101648071,0.3081802405815903,original
0.28492256504896873,0.7156001957029374,0.6971241561774031,0.24244657575773837,0.3223268869567945,0.17881984846333498,0.4073508763275913,0.4032010101648071,0.29131049160104,original
0.44488537088977653,0.7365698417539033,0.6971241561774031,0.23846991736276596,0.47202184327081603,0.2392642339602504,0.4179258349472471,0.4032010101648071,0.31415939211900057,original
0.28492256504896873,0.3277548881734169,0.6971241561774031,0.16589590165451767,0.28186879065570764,0.09506119998903786,0.4073508763275913,0.4032010101648071,0.25628974688192296,original
0.28492256504896873,0.48093994714950794,0.5502403077218712,0.24443490495522463,0.4335866517847835,0.22803884808225172,0.5025255039044934,0.4032010101648071,0.29750318426478634,original
0.44488537088977653,0.3277548881734169,0.5502403077218712,0.2195807899866466,0.3081665532514142,0.1529151118217998,0.4179258349472471,0.4032010101648071,0.2654720153143744,original
0.28492256504896873,0.48093994714950794,0.5502403077218712,0.19671500421555457,0.41740341326434877,0.17968333968471953,0.4073508763275913,0.568292897928686,0.2851177989372938,original
0.655086566283599,0.5617701008930036,0.5502403077218712,0.18776752282686646,0.36683079288799014,0.1503246381576462,0.4073508763275913,0.568292897928686,0.25714391138726733,original
0.28492256504896873,0.7365698417539033,0.5502403077218712,0.31203809766975715,0.41335760363424,0.27812133892255314,0.6294250073403627,0.4032010101648071,0.31885729689839426,original
0.622656614542548,0.5915604634336641,0.6971241561774031,0.341863035632051,0.4396553662299465,0.3152514614420868,0.5554002970027722,0.4032010101648071,0.4151643448759662,original
0.622656614542548,0.7156001957029374,0.6971241561774031,0.44028533090762034,0.589350322543968,0.46463544274160634,0.6294250073403627,0.4032010101648071,0.5548202414997623,original
0.28492256504896873,0.7365698417539033,0.5502403077218712,0.1609250786608021,0.2798458858406533,0.08988025266073096,0.5448253383831164,0.4032010101648071,0.2468939373231354,original
0.28492256504896873,0.3277548881734169,0.6971241561774031,0.19273834582058202,0.3041207436213054,0.12787386640164913,0.5236754211438048,0.4032010101648071,0.285971963442638,original
0.44488537088977653,0.7156001957029374,0.6971241561774031,0.2195807899866466,0.33244141103206626,0.16327700647841387,0.35447608322931246,0.4032010101648071,0.2434772793017582,original
0.38207833686811976,0.7156001957029374,0.5502403077218712,0.21560413159167402,0.30209783880625113,0.14687067327210826,0.32275120737034513,0.1427364943121372,0.22489920131051933,original
