ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Effort,source
0.03238613934704531,0.0901250785310411,0.08661392261307005,0.12065214802117423,0.37743721674441966,0.0535234157077563,0.009054801512220744,0.11874900014912249,0.005351515452782917,0.0024398750547242544,0.0526946107784431,0.051827177289625166,0.0427435387673956,0.0426320667284522,1.0,0.46468186784779975,0.04797579482579028,0.13944403509581138,0.14074118503301744,original
0.03394291784491747,0.0143354846079159,0.0056474858574499095,0.018094949794942222,0.03462078217394485,0.07528534636887974,0.03490006432265258,0.01287922031938055,0.03178353757246632,0.025342083418164837,0.1880239520958083,0.17190146488176872,0.1550695825049702,0.1501390176088971,0.05642010616753402,0.46468186784779975,0.20267972816659938,0.07845831638628474,0.07984739250193909,original
0.03549969634278971,0.0081672282825975,0.007340901528155724,0.029712757406507515,0.060052268418045375,0.024730707448423834,0.031117830740638223,0.021051112353102905,0.005351515452782917,0.0024398750547242544,0.0491017964071856,0.042511068769545024,0.0397614314115308,0.0342910101946246,0.0027072770129714105,0.46468186784779975,0.1074773076491784,0.014879791671742363,0.01636470220456935,original
0.03705647484066187,0.0138785767319664,0.020676549934963755,0.027709687128651427,0.03970707942276501,0.023726310648679715,0.009054801512220744,0.014192560110514521,0.034656583455040524,0.003941659209703964,0.1497005988023952,0.1480936319971195,0.1500994035785288,0.1566265060240964,0.0027072770129714105,0.46468186784779975,0.04797579482579028,0.07391177627889789,0.06322010543956082,original
0.03861325333853411,0.0161631161117139,0.014537918128655262,0.016492493572657373,0.2289173370788727,0.01736513091696667,0.009054801512220744,0.00915809091116778,0.06415318784946988,0.0024398750547242544,0.1197604790419161,0.10151308939671903,0.1192842942345924,0.1047265987025023,0.0027072770129714105,0.46468186784779975,0.15507851790788882,0.06854357229668208,0.05877157688339825,original
0.04017003183640627,0.0042263978525329,0.011362763746081923,0.016492493572657373,0.0559832306189893,0.010669152252005687,0.009054801512220744,0.00915809091116778,0.02201518157171375,0.0024398750547242544,0.1892215568862275,0.15844486368609748,0.1878727634194831,0.1677479147358665,0.0027072770129714105,0.46468186784779975,0.04797579482579028,0.03200691866262139,0.028488765687553513,original
0.04172681033427851,0.0039979439145582,0.00723506304873653,0.016492493572657373,0.0549659711692253,0.020713120249447162,0.009054801512220744,0.00915809091116778,0.02009981764999755,0.0024398750547242544,0.2395209580838323,0.21641176114437363,0.2395626242544732,0.2289156626506024,0.0027072770129714105,0.46468186784779975,0.07177639995514545,0.03803245374470039,0.033484244476031245,original
0.04328358883215067,0.0050259866354446,0.004694939542677957,0.059758811574348925,0.038689819973000916,0.010669152252005687,0.012206662830566057,0.01791368951872739,0.005351515452782917,0.0024398750547242544,0.1389221556886227,0.10047796622782121,0.1143141153081511,0.0861909175162187,0.05642010616753402,0.46468186784779975,0.08367670251982312,0.023826798308768736,0.025298222665715613,original
0.04484036733002291,0.0061111428408247,0.004694939542677957,0.02570661685079534,0.09057005191096598,0.015356337317478336,0.021662246785602093,0.015068119971270503,0.011863752786617863,0.0024398750547242544,0.1245508982035928,0.1118643210856969,0.1242544731610338,0.1167747914735866,0.0027072770129714105,0.46468186784779975,0.07177639995514545,0.030034925363031876,0.02684791499060832,original
0.04639714582789515,0.0024558798332286,0.008822640240023251,0.01929679196165584,0.031569003824652865,0.010669152252005687,0.009054801512220744,0.00915809091116778,0.014162189492677384,0.0024398750547242544,0.7724550898203593,0.7588163016468151,0.772365805168986,0.8146431881371641,0.0027072770129714105,0.46468186784779975,0.08367670251982312,0.07686976622828212,0.06566314981056819,original
0.04795392432576731,0.0260437489291221,0.026815181741272148,0.06817170674134461,0.0559832306189893,0.03845746371159394,0.01851038546725678,0.04272121890681299,0.005351515452782917,0.0024398750547242544,0.2586826347305389,0.2298683623400449,0.2137176938369781,0.2020389249304912,0.0027072770129714105,0.46468186784779975,0.1074773076491784,0.18892645955773266,0.19014902268547915,original
0.04951070282363955,0.0033125821006339,0.008081770884089488,0.01849556385051346,0.047845155020877154,0.013012744784741962,0.009054801512220744,0.010982173954409325,0.012055289178789523,0.0024398750547242544,0.3005988023952095,0.29404599881170784,0.3001988071570577,0.3132530120481928,0.0027072770129714105,0.46468186784779975,0.08367670251982312,0.04016877981925562,0.03525271689384994,original
0.05106748132151171,0.0108515620538009,0.004694939542677957,0.06256310996334749,0.08955279246120199,0.010669152252005687,0.03553043658632162,0.024772241761315775,0.005351515452782917,0.0024398750547242544,0.155688622754491,0.12739116861916377,0.147117296222664,0.1278962001853568,0.05642010616753402,0.46468186784779975,0.08367670251982312,0.0580810522905268,0.05231756414208029,original
0.052624259819383956,0.009537951910446,0.006070839775126388,0.0381256525735031,0.0865010141119099,0.024061109581927753,0.013467407357904141,0.021415928961751214,0.005351515452782917,0.0024398750547242544,0.2239520958083832,0.20606052945539569,0.1848906560636183,0.1807228915662651,0.0027072770129714105,0.46468186784779975,0.30978245124869797,0.063814440217111,0.06522558962471611,original
0.05418103831725611,0.0218173510765891,0.02670934326185305,0.026908459017509052,0.11396701925553843,0.019039125583206966,0.009054801512220744,0.011930697136894987,0.0631955058886118,0.0024398750547242544,0.0167664670658682,0.020773482222691472,0.0168986083499006,0.0185356811862835,0.0027072770129714105,0.46468186784779975,0.08367670251982312,0.017545634465631798,0.016510555599853375,original
0.05573781681512835,0.0145068250613969,0.011574440704920112,0.03452012607336216,0.13431220825081888,0.024730707448423834,0.015358524148911368,0.02199963553558857,0.02201518157171375,0.0024398750547242544,0.0383233532934131,0.03630032975615837,0.0308151093439363,0.0287303058387395,0.0027072770129714105,0.46468186784779975,0.0360754922611126,0.01931677659581865,0.0207949990863215,original
