PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,Effort
-0.2062485795980703,-0.9922297362952704,-0.8956950524781506,1.4839512928535608,0.4202259477274619,0.7206239442697714,-0.47817590227289425,-0.7649718898534104,-0.39897906243048076,-0.9962527363158991,-0.4170061617975169,-0.956842341105798,1.0457282628609093,0.17817451585279062,-0.1315157669898263,-0.7310909724713681,1.7435995137594176,0.1968880909634949
-0.5648515237996885,-5.7902933326634995,4.31927483469244,-4.004451895880916,-0.6559005886587048,-0.2579532015790368,-0.31315664414743744,-0.7994651763669984,-0.6208397483490774,0.1658184473568206,-0.22884697914350313,-0.7381318037009051,0.32089287312226383,0.5349528260091714,0.2129927246991789,-0.28388226322364046,-0.22761758873680768,0.2175344105326152
-2.0349790066430318,-0.6280434031303765,-1.0090652882719595,0.9015579635471651,0.2442520712619703,0.9313201483895683,-1.1137677543303393,-0.443644196948803,2.2161274542952634,-0.9775430094093213,0.38786578798342836,-0.22998387096899903,0.06644066416858871,0.1606209050585049,0.4155007647944215,0.4762836553360659,-0.36350469554059944,0.0110712148414123
-0.7347447548212528,-5.715868978430119,4.365574421556572,-3.919723442976416,-0.6054351167050122,-0.2085278941594754,-0.32741992473827125,-0.8181547587400875,-0.6164438878743336,0.08035779903415048,-0.26042908511982193,-0.5952789491790785,0.4501000029016982,0.6347989422676458,0.17937690161640898,-0.18860327710585129,-0.34876019333702185,0.1403351286654697
-1.7487329950451052,-4.570091529672716,3.470972862118039,-3.030964606874061,-0.3734022597753957,-0.053317808194439924,-0.3172165313823381,-0.8392684389663753,-0.18719299194763617,-0.04027477678532337,-0.03347047522290247,-0.3372930158544129,0.6051303969267571,0.6718200839760438,0.136661300850664,0.03247484873049894,-0.44114628465000894,0.06852184320766
-1.6758734287643096,-4.189880606636902,2.648865648991704,-2.754344371391448,-0.5177255452510172,-0.17056517585502273,-0.1804830052563507,-0.7376534576917589,0.0716320775661466,0.3038215327548714,0.29194497203926467,-0.9312663140542891,0.16750446961386126,0.18326374878472257,0.46668193298179694,-0.44463075043293054,0.15369524191287987,0.0972471573907839
-2.135644335189278,1.0681281106789973,-0.16680879981862162,0.20498415158499994,-0.12560051727070043,0.5086593629345935,0.5711039352791488,-0.8107473383692468,-0.8679701885722443,-0.3698834966719294,1.040878493513908,1.2168843010151884,-0.45493491604620195,-1.5684736520641298,-0.1370891708463443,-1.4226495355429645,-1.5002389188295606,0.0864751645721125
-2.685281636242166,-0.7652923049610233,-0.032621174204647115,1.6702718538727772,0.20891583315175735,1.1011545237100115,0.10218855788453912,4.050164981912677,-1.1774884342172391,-0.8789381169044251,-1.035783356744305,-0.6856717318537323,-0.8024587760238049,0.10467324286943376,-1.4702678825898443,-0.8595853831929126,1.2395141441365614,0.1439257929383602
-1.0030399878688652,-0.2602200917483324,-2.0105909676852836,-0.8893861571481576,0.17771776927222377,-0.2957710673452398,-1.4061836554326819,0.9281847710009286,-0.8589602837708492,1.4927143489463135,-0.1957411654154214,0.6848434143224262,1.7645963244240035,-1.2791156335718965,0.6206177361619611,-0.3697505039422881,-0.4736710291520886,0.3123877917414722
-2.271244721008307,-0.3434100367815721,-1.391896012924056,0.0819540911201785,0.4600517802819685,-0.20060516591071711,-1.730240271768115,0.6125376252152497,1.562662888606992,-0.9483783613619731,0.19398281426061387,-0.06360410330971356,2.248330437386803,-1.1514070677016923,-0.32636598019794355,-1.0192464629583458,0.26224010604031156,0.0801915020945541
