PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,effort_D
-1.2401169516110837,-6.350270081252622,3.051070174055157,-0.6227686637632489,-2.3207056679611067,2.0658364187123137,-2.809643967640136,-2.8987826398313414,-1.6882270744985708,-3.02158397568833,0.35243611914803796,-0.7433944729999984,1.7974251802105852,0.6939952351983059,0.7373542988579119,-0.6556265556494241,-1.9180606767697348,-1.18495910847524,1.31231380392521,-0.2963910975212386,-0.22758029020921886,0.2901872731116415,0.0075898020947219
0.8849854385034253,-0.27871573976101405,0.22568262460029337,2.386000007298201,1.6466292173530606,-0.49457385483814575,0.49266609067018885,0.634000497352241,-1.1699558589023193,1.4878523107358412,-0.1659028504226297,0.21429657684887357,0.31606548927047534,0.6787385151100601,-1.1928173055608653,-0.4335022169456214,-1.2389498806613772,0.08736992099968362,0.3730851620884052,-1.4167540827700822,0.1332379269380796,0.8150596571189413,0.1154790765476699
-2.960402387879971,-0.04583666426348489,-1.2685809635815035,0.32458645403989356,0.9270947204553454,0.4394364581353772,0.6307895182304201,-0.09762721325805775,0.05655645978123264,0.8695055535683083,-1.2271608387523036,0.7808168329935594,1.0434433145098774,-1.7288313699664766,-0.9384753000221171,-1.1364252653583538,0.33066407251084756,0.46424405641343147,-0.5275914425159263,0.046899668720733236,-0.4980961287776443,0.01710537625529465,0.0041514157595347
-2.7435831067959002,0.11122851948970239,-1.2489999204378615,0.09966187161112891,-0.22958353656683897,0.03285065210553964,-1.0879328340529884,-2.5038821301827525,0.28715664354907894,-0.09048495371697983,-0.8707827081925906,-0.03294573576944932,-1.425892269238683,-0.5472949730987003,-0.9426532474193202,0.9204643770580879,-0.17060519274992586,-0.24207691128883263,0.28625318346468176,-0.8822313491238188,-0.9297663562905222,-0.25162514346108167,0.0276813867630048
0.997864845164939,2.0075641844466032,0.37292753781231514,0.3022382723862717,1.8886712113269004,-0.9943172964884042,-1.8943928384467104,1.9457252907766691,-1.8668186696998932,-0.9154487954084425,2.6359855591107846,-0.0645845061319695,-0.6467228524055991,-1.81136453197288,-1.9025296767928592,0.5329758791461096,0.1394665990992066,0.4445662217698541,-0.5321720582454919,-0.05829512895783297,-0.19439065602946615,0.6831283175596012,0.3278192391183787
-1.3956923911140255,-0.028773512535732543,-0.3354565881822219,1.3009419159016096,1.3668408298264787,0.10023656094301084,0.7918730548878031,-0.5249556492846023,-0.2225892434706063,1.5451581187768935,-1.1281500080395324,0.3363960373292997,1.070980378628645,0.1192953867380008,0.5601732439216545,-0.9064808871842014,0.6545643294076122,-0.19084251403986577,0.12426615756306837,-0.18072736390475574,-0.47515441974636263,-0.08915977387169194,0.0576920029788784
-1.1931218954782088,-0.5122435083876399,-2.6454522625613603,-0.9338922377958705,-1.2986513233940564,-0.7738506012812235,1.150411767055092,1.3074077857170057,0.44748883438871334,0.9080407382437591,-1.558807854231945,0.6767626617400814,0.5985812899068363,-1.4172463701014926,-0.8025464667590398,-2.606325322712121,-0.0008696200096167315,0.4922294234232364,0.550115438982476,-0.4974406346348901,0.6452483245513496,-0.19113561461563275,0.035540555529147
-1.8426883099772562,0.617687135821865,0.6478540796609773,2.517686459516443,2.133043332850963,-1.5158409905838437,0.7854786674429648,0.5711380516332533,-0.8715349536938365,0.2616070655791053,0.5158982877638895,0.1431200634974414,-0.049231249469016476,1.2434104689565162,-0.42537049282961586,0.34292813627478164,0.5341080217123053,0.6396234039677514,2.147554163760664,0.1127555886337497,-0.10668624589801098,-0.5974656330150503,0.1067484273739918
-2.2464388091982013,1.9948403683958857,1.8736557188300178,0.9088522060643696,1.195648016387935,-0.28335178771386316,0.1453583110009651,0.19622804631391347,-1.5352834718226303,-0.6309712150366679,0.8147203012963942,0.11329502715982172,-1.325134964190337,-1.1903140225501543,1.3778585131266967,-0.26155231929474826,-0.13495536018465643,-0.8595400482726462,0.12346565113713545,0.0652542996522115,0.5777284671920893,0.10007064464678277,0.1353488298394891
0.6686823044461377,3.0807295794918303,12.944512162842434,-3.2027470014991386,-4.594316635343085,-3.2352199321185746,1.6361215707889767,1.0076722639346247,-1.9416412790011912,0.3525032047064067,-3.4771934998061127,-0.23159846944667073,0.7542392133711313,-0.03723218941289635,-1.3854068974943563,0.6991125110461103,0.49797571218419984,-0.16072718084655127,-0.5308962456412578,0.320319640931167,-0.2524341782345338,-0.28807913639054505,0.1793189776742564
