PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,Effort
0.7083851133234655,0.4346669579319231,0.1697241333079612,0.7204224535993804,0.7768540793212677,0.5814453503320947,0.4227160599762468
0.4481536087551272,0.616690097903293,0.20265998404289193,0.6385810273310141,0.838446022771967,0.818965072470117,0.3455770739149787
0.28234471291047936,0.6683312727916134,0.21326318135951883,0.563155578723981,0.4252417300435329,0.8613917104715958,0.2955590889841029
0.3511129689031812,0.745699500811897,0.2712966874674697,0.6058859076144966,0.6522918433084675,0.6099606318619848,0.299341911602982
0.2683360530821275,0.4436098482374625,0.22011890405687795,0.7058022109317336,0.1444027282644127,0.7037022978672773,0.2693600202135662
0.38807620588683855,0.8629814912576553,0.22098774795020742,0.5401974618521561,0.5516386735803518,0.2484027351301557,0.3987355439858481
0.18768742607246236,0.6266002608300262,0.32259141361529203,0.3992446159003282,0.41002713262729795,0.6364991232824756,0.2131129797523162
0.3848575340504251,0.8948266928602187,0.1960029231695477,0.7236761342503526,0.38015209312722253,0.5108659662147187,0.5120681195569106
0.56631785233451,0.8173747633062054,0.21036569248068368,0.7665333079868469,0.4485772637358358,0.8205162379567353,0.6345286609047223
0.315942410048997,0.6769100863901628,0.16753614542211165,0.6768421321528866,0.08087553140694259,0.7187917341431306,0.30029968035037
0.1965601954346134,0.7572355213161972,0.2621560573229412,0.3723781676662711,0.479727118587341,0.5014619008086827,0.2199861876268611
0.5833087038036383,0.650199751259186,0.20864276453689223,0.7419061658052216,0.5709093631012411,0.7568951102568873,0.5468940400313766
0.27303054671705473,0.658018201602626,0.24209413554174883,0.40225327146140366,0.6909624795565441,0.5855523054571932,0.2193466636692902
0.05079772783696901,0.35107454224271933,0.4097733839282934,0.782016683284718,0.5393981943516376,0.5816338470128124,0.185216028648215
0.3359260773344824,0.7880040309554901,0.2235408257707133,0.5717971530589107,0.472194428625949,0.8529629968221073,0.3665602198564296
0.1540751846791767,0.5047670316544082,0.3492687482796135,0.8243732279339513,0.5384627850573966,0.7543298391679811,0.1957466778770927
0.2636831149430174,0.8534508179908837,0.18239051354246438,0.46809533602919434,0.5071020289668098,0.5035676162274172,0.3338903113282325
0.28711577161634416,0.7416277373334172,0.3316475683943366,0.7756326528871839,0.5603210242170893,0.7892048626586633,0.2768300441364674
0.543811945719654,0.43621162165550514,0.5921559520550216,0.3683842308272569,0.5126489836390602,0.5863962596293447,0.3634067137782009
0.15991745205672567,0.35642774852799824,0.30697578624175625,0.7927712565091198,0.48959256215681213,0.5217989118682631,0.1720272729888961
0.07767965084452269,0.2547231181378733,0.3607178917056436,0.8356449643414554,0.5095493765052221,0.5699988266502918,0.1565709948748684
0.40251831658924053,0.5562435704376131,0.14796499788393458,0.5177286477438999,0.5634772258736787,0.837184312518667,0.3651684390394576
0.256583096207007,0.5401706720143498,0.1748283973438297,0.6263575072346673,0.2555649827964634,0.6406542105828228,0.2557751678051809
0.16388080273181402,0.4421288043344746,0.09525719210566871,0.46254073545747604,0.6892147521788902,0.5004928894652447,0.2053064241112976
0.5039318711323351,0.7910056289665944,0.21024428306650755,0.730010553695875,0.3302185481261999,0.7758506603314249,0.6056881661401813
0.7560003630026808,0.3521059273706823,0.44180602989185597,0.46821542362886137,0.5270142582058576,0.604033097922414,0.5652446230510879
0.2357460467317408,0.7032221948116082,0.19514042643735566,0.5365045782179005,0.8403366096263964,0.6069354911572159,0.2303509504867204
0.09560644552269254,0.6314313722529916,0.3877190260237857,0.8430637204800308,0.5582014682309402,0.5193576897535601,0.1246527958657484
0.45179866317333184,0.7642579561522502,0.29913007579382395,0.6967149596277995,0.5200794068709539,0.6973500100149763,0.4772288804678926
0.29711928608243304,0.5507526088370126,0.32015953529315266,0.8184429675555464,0.842559117892209,0.7584928718479133,0.2395767019732223
0.34298007720535567,0.6739104601090641,0.31701107147826524,0.6868748890034284,0.6411268043028331,0.6483402053623537,0.242737809360232
0.204439482561737,0.707408055506448,0.19143052331504185,0.4248032978689642,0.6514317794599328,0.5115102072139159,0.2037056457126962
0.7554197973307941,0.5516579974862214,0.16022241286552438,0.5693353674725958,0.374348259263866,0.7800791843320242,0.79295854547132
0.30663270542975796,0.7830118784269628,0.20745911829891722,0.3879535616360884,0.5241416108506805,0.7116695754201853,0.2774331747637202
0.647035677536645,0.2327739280723095,0.2561175907698177,0.680361548394303,0.5359871931460379,0.37123258405730886,0.37295241545174
0.3560678654033733,0.3403253157679556,0.2489163781800762,0.795847345694069,0.7174827630475139,0.15237953212535427,0.1568020032194942
0.409862412990791,0.7936650496341051,0.21326491879457546,0.551787303275528,0.5316061347934481,0.8813601602687681,0.4464828923836451
0.45769999189394295,0.6896067883763249,0.21796473465313748,0.4658184022585736,0.5487877522771208,0.7840155372364377,0.4512858133296209
