PCA_1,PCA_2,PCA_3,PCA_4,effort_D
0.08130701259921631,0.1339422939044059,0.22582884489076638,0.8907642747740327,0.0128289056994882
0.018589594738593854,0.1813867458325389,0.17935169667175538,0.26067260719481966,0.0342616349174757
0.051455262000885495,0.22941154261251726,0.1300323741397436,0.6192113769896208,0.0644502773713228
0.09606892699767888,0.18944772268947047,0.10702964327665715,0.4201621734889835,0.0987867189803328
0.0637134005695355,0.14972591398462873,0.1852420603863884,0.7454738960795699,0.0155435868631207
0.07675566824220853,0.0776313736766274,0.23229923052966744,0.6275904241382436,0.0273082936751091
0.14137134958416903,0.031856293913690215,0.4567271759415442,0.4711274409143392,0.084975678677281
0.01925547060855054,0.27485535200196537,0.2171906783856995,0.21586308258657738,0.0751095349398004
0.04139078058094311,0.20174193986872188,0.2017990017320474,0.37682847045875323,0.0555071729569609
0.07626879589513735,0.10814547499108661,0.21690259394665207,0.668631232022787,0.0240357844771744
0.0677174670546841,0.4070000902889954,0.28706930223734983,0.3095673450977894,0.1659648177692704
0.08088793202422723,0.1365380237770147,0.20007499559473246,0.8709596589836432,0.013839541853113
0.04907871972048076,0.284773568806658,0.22931000901844506,0.3925934731332118,0.0929718557131305
0.03447100461056543,0.21509056417729663,0.11847663483707538,0.44025035554335884,0.0564314887410549
0.022322350499468277,0.14392051633864714,0.15755225741938944,0.44149489355990384,0.0307260142892633
0.14307463289012118,0.3277246549001164,0.11800476895546837,0.36592977209115,0.2027042701047831
0.03222670654310825,0.385839182886311,0.3440490555349375,0.38989639710589147,0.11362279391681
0.7213079613623384,0.4230063791221625,0.2138485358526307,0.6587050179549847,0.7155635871830869
0.04485788424623672,0.19880992840074757,0.19895192159336056,0.35604465780857125,0.0609732280667169
0.015470023791194318,0.2583904060003246,0.11342098880394647,0.414652563665381,0.0647049556494241
0.061098596411585486,0.10037797594809614,0.19527701891232457,0.40947091656736795,0.0311005887232526
0.035286294828248896,0.27551901532052775,0.12126684360653904,0.4476147755877531,0.0907116262642859
0.02519919017535667,0.3214093724853734,0.1829473054644441,0.3286791621953671,0.1116851383131779
0.040049308861942086,0.2362251160704328,0.1164395882360662,0.3475697796362241,0.0786184167497744
0.06547519584200202,0.18537998936741504,0.06258457862553843,0.40824621177605985,0.0777814838370135
0.09255735262622988,0.08024480605089739,0.2878549703273536,0.4770307727945234,0.0511162262211732
0.1703083811384753,0.057003385981144516,0.44576929489182937,0.5314835442107361,0.089188194403888
0.19440951549222768,0.4251362024189218,0.18880463829322056,0.5159874760020634,0.2888082369516147
0.06521757481394215,0.4823407306313434,0.37059584997985295,0.3581163642611287,0.1932149680391191
0.08090534924702857,0.09125330388673493,0.22479543962980264,0.6059138489749483,0.0236901127666958
0.04712992314557994,0.1866552367349238,0.17027213206633027,0.4530264130930569,0.0460037933502558
0.0729679739024878,0.22859069950384506,0.1458437382361867,0.21127476553764607,0.0932927458455328
0.08441916363606282,0.2637892202388396,0.11894827110143627,0.6158345432057422,0.1168665912525418
0.03230301443199686,0.2720887127834678,0.1417565718358822,0.3669042186492608,0.0890448478363694
0.08166739410490921,0.09543551255876338,0.23856064790588458,0.6430440239450641,0.0251737372798232
0.0656753071589702,0.12927977518066489,0.26666633648032073,0.4880908927867229,0.0365631244477482
0.06756168485453629,0.1736097639844655,0.18678958199874499,0.590011144895019,0.0515453541658896
0.10683574913510636,0.19166369738175018,0.09736410366177983,0.5842522223867741,0.1045312735613421
0.05959129120925217,0.1915362733982264,0.2106693272773283,0.620163931945395,0.0447828219571322
0.055462014394626336,0.17524583453452622,0.1691617264696566,0.6746216322969074,0.0303485252693806
0.03221860299920261,0.11328280328464753,0.18372060848267613,0.566936244108116,0.005116593525858
0.07933362225386197,0.16000239683638154,0.17711807775577595,0.7713573966235688,0.030675588002356
0.07516853480996702,0.09779017006368783,0.23830898757522503,0.3713456723842533,0.044054388227266
0.06264358321344321,0.1281927952821078,0.1882972385529432,0.41587969138693104,0.0467599566752125
0.025152913310879974,0.24294824241004523,0.15275376911984348,0.34462283290636275,0.0713963829034755
0.3262133660573172,0.31369202872090224,0.06462546639428607,0.37128947784627364,0.3842655566918624
0.060909514777414284,0.32548586182884737,0.1844944131383871,0.5843349320494754,0.116765635346172
0.06081031483854987,0.17163192236341376,0.13633702644875767,0.6711862493418912,0.0365064799723759
0.2383777266836655,0.18665944262557213,0.005705720030607847,0.3719228733209757,0.2504922033520497
0.06704493048059418,0.4415872607197868,0.2715730777174268,0.5450308198917919,0.1818971781751334
0.17382261120647974,0.08185895659128428,0.3496865307182875,0.3456454462795802,0.1296088447026456
0.04022986867156226,0.29026909931391465,0.16395287327348743,0.4837358249104287,0.0952916654975905
0.08628751116066835,0.16745038812590118,0.0757941480874944,0.3185372220056496,0.0879042752495286
0.15006791145088139,0.16464007078351214,0.08291134862728505,0.3025355736707767,0.1490471692933964
0.053439574033163566,0.21706209665956147,0.15465332494190498,0.338155353891688,0.0737101750861951
0.1487926755566547,0.15871638040792516,0.005502139452676941,0.3742600102106805,0.1496677481492409
0.07449033774963956,0.31821963515074697,0.1060224100652067,0.227357903185951,0.1491525259509379
0.14940151955870437,0.47426326904682586,0.28199661190683256,0.5036201713088103,0.2483025682735211
0.08000504083303164,0.10018880609359795,0.23921478940156643,0.59810561162774,0.0304024897845435
0.021796204276021025,0.15946437083180748,0.19356852721699427,0.23441633588574293,0.019965351013882
0.03484190021066745,0.32793267748776267,0.20042885082011344,0.3758406554179273,0.1144631307255049
0.06503149457072843,0.1692101756353166,0.1658475966903967,0.44659579796008647,0.0665764358690688
0.0698864830723928,0.12266602777382371,0.2102699517652576,0.6429129522342747,0.0286439119303197
0.06110259361747493,0.26216212733424643,0.20386297796477607,0.5913204630956165,0.0778135108507206
0.06174500503374869,0.14790692026636115,0.18260162286020926,0.49373592703711433,0.036071741677754
0.07732132983914737,0.09812505813715536,0.21332764788531955,0.5611540634779769,0.0387664723641822
0.08205968804485966,0.10044284812688853,0.2257621255201799,0.5971922795368421,0.035509399834308
0.6093168435875607,0.34516640346596655,0.14924603616675064,0.6127755835092079,0.6140981297488299
0.060325754693188266,0.18802399854012913,0.11744693487453121,0.45522841706854783,0.0722415763422619
0.033368669992954056,0.24290655559649607,0.17972655463748738,0.16970152756594542,0.0912483416340577
0.03118425984503702,0.4171281098472011,0.29948554940961986,0.2764202457875741,0.1429555085029077
0.14537821480303276,0.13642520019924587,0.09862503803456615,0.37446950166305476,0.1306346816829698
0.042429939524719455,0.36636707175842237,0.20416386145215637,0.4090959247994153,0.1355696439296305
0.10289294379985497,0.1308632417076349,0.11914997750188831,0.4780658096140177,0.0707304045856118
0.11329445902221849,0.20438390600070047,0.09654754154982614,0.38514748578345154,0.1481369918341995
0.09227886395448366,0.29082655615873315,0.37981348275143645,0.4256619793929343,0.120448668981867
0.04251886710939913,0.21773765335248563,0.17108944242012555,0.35743270274230315,0.0612112029411994
0.1778585118195362,0.05663830882368276,0.47459524977205114,0.43945813693968605,0.1012040929319997
0.11036779283475194,0.2599591833857046,0.1468532397828918,0.17071399321767378,0.161153568904652
0.06645723877030062,0.1899081361099483,0.20156398319840757,0.4580742419377618,0.0617829054984638
0.16224298715316982,0.10379886799861399,0.23439083447741288,0.3679643792890753,0.1295597556605695
0.04527108071141998,0.18757697081218536,0.21944861544501354,0.18685703516429802,0.0761041654884729
0.14318735874292898,0.15506387340806116,0.0621524930132098,0.4531369669509623,0.1364402510985952
0.04342048619843573,0.4042516501415432,0.2524007750213738,0.4333462351159073,0.149385644195329
0.0723813606450183,0.11989435983758466,0.20961210332343388,0.4665604122308834,0.0490551064493081
0.09792373278282186,0.08022010957412808,0.2794283848668513,0.5011919359290032,0.0432180813882215
0.0668185269858748,0.13521796982794015,0.20685317355063984,0.7207997576350076,0.0189319282083336
0.0677614991077008,0.1303870538221037,0.2450986677131409,0.5468586730327831,0.0331278579657316
0.07544747673769842,0.14581449069144123,0.22353032586084984,0.8759195507405004,0.0116973564760651
0.13594677999891486,0.052739850998840876,0.45906160068694046,0.34948921024582236,0.0675060155350892
0.06581839257615407,0.2340869300226488,0.14224211693315797,0.6725053499628306,0.0687021871149798
0.07513127207078459,0.2749176854716956,0.13974662588911346,0.21986450005552235,0.1268742094147774
0.027049081554439608,0.23714026766701973,0.13653211914522329,0.4707072941130625,0.0543341539478068
0.09838923625669277,0.2997224692482566,0.16742262436256575,0.6532446701900965,0.1349007297515238
0.05828505149944672,0.19850892525438701,0.18148360691411555,0.50674205904375,0.0688926350924845
0.05646922360019422,0.601535754520937,0.4848631062673263,0.4293714455091433,0.2150981165708899
0.10253221524084347,0.32167379448407607,0.13100305629908235,0.4473768744260653,0.1635934936668814
0.061009128531344665,0.3411929637138053,0.1975104608929265,0.5688538246821763,0.1224630216549537
0.18225150425821568,0.19939639522855643,0.011937090528902239,0.38473694865825786,0.1973841144844962
0.04538798206856804,0.1609009067468425,0.14668024756067602,0.4557969028879999,0.0403465304647956
0.08596958920315041,0.12208347841747687,0.1292244206876827,0.5860375917536261,0.0522262184500787
0.06385665792847335,0.13046864390105223,0.188696461966534,0.5335564159020182,0.0327936987175724
0.18324785204159152,0.7969354923508131,0.6468760825270967,0.8156398685326507,0.3819839738744179
0.03833770291042793,0.3912452069048131,0.23238795823385783,0.4355665367787531,0.1292361302546488
0.0990194991174302,0.13282784516590088,0.08464059925890544,0.4818119265579981,0.0764879486766406
0.048744763325921564,0.19952525523622322,0.20130844516173085,0.4418865998960649,0.0555741871581607
0.1510941708559561,0.13450278242588276,0.20957095432999515,0.34227530990294264,0.1283315570669718
0.2697166299866183,0.19630120064168635,0.033806347359487066,0.44373084534763546,0.2789694034006185
0.05689268625324489,0.14954918213058147,0.19330109139434148,0.35390138131427684,0.0470267795677353
0.09221829699580052,0.07299614486970735,0.2963427405591656,0.4932848689203991,0.0231542179789795
0.042923617139041116,0.270776962942879,0.12242564473798376,0.47786493763176385,0.0947743888049558
0.05661907597923058,0.17786366476310114,0.2209375470207617,0.46862905457930953,0.0503995784809783
0.054929622542417914,0.17517614499801631,0.14880647586320495,0.5928331691761681,0.0356048000962427
0.03846447023386868,0.1886714965708094,0.15087082753847278,0.48475943642669195,0.0418260854987663
0.058179343144519315,0.2272612057787521,0.14322895715508466,0.6479708786408069,0.0648194420421313
0.23561090676254934,0.18882052667942772,0.12559274770979792,0.3085564916204395,0.247548745127019
0.05175188554525123,0.18980069142895228,0.16029414780276854,0.5830982301298772,0.04922626163093
0.5047346436187429,0.3058377856433444,0.09566007262049214,0.5771046068866651,0.5260855984518302
0.060254880979925686,0.1242798887835943,0.19554834495313575,0.5952494280591898,0.0210699851458844
0.0281968383019143,0.24082980931587544,0.11456502663533807,0.5222353188344445,0.0557463513517916
0.07209376908841794,0.08360017170476224,0.21932889152266624,0.5418108628776228,0.0236540223522175
0.023029340133441795,0.2869963255306777,0.1715473369893098,0.22326254971099324,0.0790870055737823
0.06680752586653099,0.25390656603888745,0.20756605618700416,0.3229512953556549,0.09467948697064
0.048480060186334314,0.2913865500213457,0.12866349477739986,0.3880274453369693,0.1263613517084713
0.13502565089741025,0.22774351292310915,0.07086664506235404,0.2227371333136237,0.1601478574590374
0.01927055750723343,0.18015261370425834,0.09808833205968082,0.428362274295971,0.0212329132326016
0.0851737231624057,0.2636473015398316,0.18526076406093386,0.41968008559511594,0.1362594434406463
0.08047896908115157,0.09965709797244932,0.20617985131923416,0.5480216614622949,0.0421330591673457
0.04638321826126,0.1985229049646486,0.07912170495569312,0.3304381654930638,0.0722116646067423
0.04409853633449634,0.23645227188851173,0.15637793090700014,0.4699359154658853,0.0653021995829643
0.06968039707276066,0.5172678035707173,0.35424552173594787,0.5812057768157892,0.2117893412931332
0.02331299913917205,0.3173945369097513,0.19640309835684627,0.40819716827301905,0.0951144440871434
0.11306113372833734,0.10544572912669059,0.3132534683552752,0.3889978699395553,0.062760103237246
0.18232917059401654,0.1728243287834017,0.1196199953560616,0.4375046702700544,0.1807691939248627
0.06243035949038647,0.40794666400182866,0.2734031391402013,0.6569504497865817,0.135692226731952
0.14156357056238297,0.05995354859200333,0.38373495115902645,0.47092015460105957,0.0785426253597735
0.07013503316198282,0.14366322300807138,0.1946234636019661,0.7591998903268193,0.01644833632398
0.04139996772780627,0.32768964024852887,0.2181193170926022,0.3879559405822853,0.1147229513178207
0.012293021671089699,0.26614711966820126,0.17096902397730007,0.23709858688532084,0.0696855118664431
0.20388783392667542,0.624590454479044,0.4530398614408456,0.8190736175854663,0.3453937945323803
0.08216973119787208,0.14278080577539407,0.2063064455112768,0.7989107583810233,0.0292435598653632
0.4675372713634871,0.4399045978852645,0.26091782315827794,0.735191739015676,0.4793056925150906
0.4043106143325945,0.24918702363533482,0.050032404022309046,0.46660004800442867,0.4170737645158534
0.10769837806479325,0.11862246745673993,0.1445776817104825,0.5593155942958906,0.0736507527886052
0.1006928906768906,0.07983541717162577,0.28553507512566756,0.4866767632152508,0.0518470457173858
0.06529036066953006,0.12889167810604804,0.20134654186660136,0.5515516406572133,0.0383759178544602
0.0663859235051822,0.44560057988672397,0.30843402731638914,0.6307264344894167,0.1581029912902569
0.08084011220540213,0.06756497598035852,0.2715919623630907,0.49280170276843105,0.0338393329997839
0.10779745933997897,0.05865560727204425,0.4157017350771989,0.39972385497373086,0.0619907133452317
