PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,Effort
0.04247514537626977,0.5797221733520973,0.24042456534623963,0.38966863790113787,0.5688217222956585,0.543315056403904,0.13629858157208224,0.43390556297533195,0.6077358940694509,0.323851273729256,0.0437143853333316
0.45613179759496836,0.9480526521313499,0.1611935469848572,0.18808586006582115,0.4167811442343179,0.5247874492489083,0.5752796531977717,0.22128650638249098,0.672441324921493,0.686331798144419,0.3662832960086253
0.054936424127603106,0.4767791639306394,0.33807855819627036,0.38421635862624615,0.28873591654836583,0.4058500053004474,0.21905072273680556,0.4981431396387699,0.6523156670512725,0.39922244226108466,0.0964595906369104
0.056191328200231316,0.4177965924155391,0.36371021871263065,0.4450411787929584,0.43050670735816826,0.4558648508850614,0.26988796577403096,0.562005639695437,0.6889799498822462,0.5192610121601592,0.0706766346676891
0.010677546614374644,0.5458668149688799,0.2047990022930118,0.5193869311155862,0.5352622886714621,0.5980710314687148,0.13155788952412298,0.4000943294209598,0.549689938179565,0.35855164621758867,0.0192016048663556
0.10720545805258831,0.4086441383899013,0.28578897311641777,0.3292368808521337,0.4332983681272451,0.5120158922075835,0.2092529815366452,0.525228145190395,0.5898483958378974,0.47539202920922563,0.1166024853373409
0.08196198772606925,0.5673445700695464,0.2968987710433011,0.3142080926433911,0.6613043775650449,0.38061580677220963,0.1814962819670517,0.46346139894974675,0.6096201454307041,0.5181401461255237,0.0769956837015238
0.18019246212503293,0.3424960866709088,0.2945082841406332,0.23018448276430112,0.49443228401602163,0.5013779848897432,0.13262953758459867,0.5106174193081889,0.5492780326359524,0.5563009470997754,0.152299365405484
0.20866787200390446,0.4673023249486251,0.2743222621242248,0.46850571747937586,0.8534934281950317,0.621872014790203,0.14659702126408736,0.5051699176157837,0.721509759501426,0.7361452293660405,0.218892926847855
0.07456191657409596,0.5050173252151082,0.42759838044525056,0.41609995403835937,0.38164440977766845,0.3475831681942265,0.19228603132473118,0.5867159838100213,0.5639176331180771,0.6683353517068849,0.1086172463610388
0.02749460264921011,0.521808119674724,0.25525418881905015,0.4575660735068583,0.461332014503416,0.5583855937307497,0.1507810094793648,0.44690230111176205,0.5815361605132869,0.37333689740262344,0.0482822643769469
0.19094045072726323,0.6297170615462739,0.346076549139437,0.4213292716732981,0.5329467158906922,0.29442188188818597,0.17354061799909118,0.6386210053485345,0.6091814202504237,0.5089922294853367,0.1782801313007828
0.10302166726145262,0.5134955956472508,0.3924066357824836,0.20010007710504024,0.4028153760817727,0.4942908119969159,0.1583020512104341,0.5052570515676691,0.6628193673538771,0.43973309673751176,0.1252170922806729
0.040610906288515075,0.4960644851536389,0.2939256850509154,0.4494697419142638,0.37484000651417837,0.4589073174805787,0.22755465762636345,0.43880273133758957,0.633851556184482,0.4092628103919684,0.0679459200182955
0.1193708192514048,0.5778169074117041,0.2371221524416317,0.4286356324737839,0.43159189157070776,0.4968519201722275,0.14511018386749075,0.4803545512525435,0.602540541180016,0.3500177150522575,0.1244505979888041
0.1220317556486984,0.513745013705461,0.2889403104850172,0.3758884874789153,0.6536441242413007,0.3036756564460884,0.20039859770763968,0.4886675836062503,0.5824047712302272,0.5405344494283438,0.1275807305747867
0.08458087518549781,0.5573824932168816,0.2999666867904959,0.3519490790708615,0.6793667069754994,0.3626020059929508,0.18309141923851838,0.47670672381423623,0.5834691297591488,0.56953054551296,0.0818238967538989
0.43245703994912643,0.4276629078328851,0.32431254555048883,0.49336575086912154,0.3117603172755363,0.43953983918982886,0.2959305990510821,0.4395908891976526,0.6001778767727399,0.1827275359071271,0.4608909370503827
0.4093438369144407,0.5501289367414063,0.47270772781948256,0.6170130418854377,0.287804478866082,0.5099317902788091,0.07335958104122683,0.6615939773792128,0.48600749832239837,0.6966184414462628,0.4256202504380747
0.16333940865957844,0.37085450051809965,0.17900138231682705,0.3820131403426515,0.5051679483391807,0.3863686573275879,0.18354062013625208,0.4959608547019437,0.5854429589737633,0.2806643107138013,0.1685555362731041
0.4052661814940994,0.6004675362114772,0.552222095501397,0.7964745817585689,0.5344630881513406,0.5715606793572907,0.1405623180136652,0.5795796726447442,0.7133844460690713,0.33882885253147527,0.3772101297672574
0.06994165635303135,0.5364786118325544,0.41714037036374285,0.485193776752179,0.527916548682334,0.3742278549970408,0.17372060133220174,0.6089000943873077,0.5744375253739034,0.5311858236177521,0.0865303187353433
0.09310901041178454,0.4468048775745191,0.29041896562224356,0.353960578086273,0.5008727100153841,0.40237478596755416,0.18913039176469632,0.5291666804794243,0.595095794540547,0.49286003940243694,0.0994735219171955
0.26307859451003157,0.32341656993784273,0.232874276764603,0.39818336300165397,0.7052667740386591,0.633957889338618,0.12895341051290188,0.4754566762720547,0.6638750250268447,0.31816096156910567,0.2730013941856082
0.2131520648813704,0.5631261542674014,0.3291021268470013,0.3824715734933978,0.5566581041747205,0.3946009000128632,0.23565481504134836,0.5021378361992268,0.6458364911299364,0.43453345607982163,0.2138189844252674
0.13067418364064362,0.40501436296653515,0.2595126037207141,0.3784493008085573,0.48074701369480843,0.381479018148994,0.19660276807580845,0.5195057546028558,0.5962920285064744,0.39864827479158343,0.1457257024955583
0.04702769006254187,0.47380356679832475,0.33006805886831647,0.3738755560099453,0.38032551449298596,0.5201435908825707,0.19060979142931775,0.5191004896869094,0.6537664700563279,0.3851470710462427,0.0846737846682304
0.06254801533279736,0.5087553031515933,0.36664130790095306,0.355130203919374,0.4494150975566678,0.5125132705250776,0.3502033411049743,0.6645025443227679,0.565311796204896,0.29749203838857224,0.0914016373968651
0.11046768045380614,0.4258881243237282,0.5084382875175149,0.43780579537991327,0.5104037731289366,0.3176109285615455,0.22310195711535177,0.517202322454847,0.5840769109588932,0.49786537535564473,0.1228990268168534
0.14615180978934983,0.5869882014101105,0.3089855761420709,0.24242225937715922,0.5358880677211061,0.34612713601629097,0.19057444574080376,0.49589262945855317,0.6730138031668061,0.42927871916805593,0.1422819874263188
0.20924044137220327,0.5959421167519217,0.24319087661654903,0.46290459696112324,0.300448666122331,0.44469830509320396,0.14668393963972867,0.5549575433487078,0.6019980952558724,0.36773743772159356,0.2151843288526511
0.40741269073150443,0.3448448744993379,0.14573329748800248,0.5399600111271908,0.752326649224827,0.55214373615157,0.12865778860143567,0.4873933424345283,0.6144305239361879,0.42459476681521846,0.389531992688074
0.0511099360570053,0.5143739161182688,0.3041041913172259,0.40944789550542326,0.3988252893285558,0.572261841858488,0.18280902113684744,0.46454708999095945,0.5708174611225505,0.45917101906819024,0.0806592916855574
0.07356464795049854,0.4436029294399109,0.3160621716570039,0.3336960174328122,0.364005345072225,0.4573217287707129,0.1806043059546525,0.5433766062307054,0.6373399871769064,0.3823124914910883,0.1038360868899376
0.16600272428599872,0.4412228997764627,0.44557347186952473,0.22983607808280748,0.3225291040761953,0.5307099309893581,0.11917270784933738,0.4781658917667653,0.6135571174011691,0.5270073888223248,0.1992317328504375
0.09347348566914784,0.524246514095104,0.3932044425739701,0.3951067148922927,0.552273579951467,0.8131983499462124,0.5094512803346333,0.5719330285260951,0.45605661503301,0.612934460968183,0.1097142081591066
0.055459609951380204,0.4962413669147205,0.32785257668831813,0.5075308544273167,0.33541222026980666,0.2692557217013004,0.2881648979103823,0.42537408735647475,0.6080034311075009,0.5807744616624867,0.0791830122391528
0.08231381284904549,0.5021933382437792,0.31165647359996596,0.352792414615667,0.5375381826214252,0.3898264024263682,0.23796208077431863,0.4984452057096956,0.6611557978746163,0.5036525994374158,0.0998539682547207
0.17122631441285432,0.53979269930637,0.34125705567984904,0.45253138090668027,0.6810855343104983,0.4368451647755993,0.1968638514565359,0.5231950557520686,0.5706992431203934,0.6454945983507258,0.1753968916318042
0.06493693383755844,0.5104844424036297,0.3371274212555077,0.39173422243975303,0.43318106086992697,0.35202689784828334,0.22913371670005236,0.4785060238349261,0.6294454785576955,0.525787271774913,0.0842874968935775
