PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,effort_D
0.14324353848898994,0.33612733518443927,0.0,0.0,0.5082300671192584,0.386774346237131,0.6313510209230483,0.6471455755087454,0.714450317281146,0.34366426768778147,0.46560952996552396,0.4632816682245843,0.33442359548015277,0.23211249732161482,0.5136247383471424,0.20766668704029656,0.3557731770989532,0.19045788893369664,0.0075898020947219
0.3690783030852651,0.3179565981968226,0.42705931726394974,0.7776071212027285,0.5844679114533904,0.5991030082748843,0.5333830284839386,0.6297682112500601,0.623532124163382,0.5638143023117315,0.6376168304860521,0.8169570162703101,0.497131657987122,0.42372755185727035,0.19873065746893115,0.41199881414177353,0.9999999999999999,0.5059408353463029,0.1154790765476699
0.13567120242048517,0.28454472405675896,0.747127892989967,0.5079454069674116,0.6919776447814943,0.6537496302698722,0.5228748629530326,0.5005673684835634,0.30234741175303204,0.8055465593701436,0.46343177066648844,0.5854919707888047,0.18452908676310315,0.5177431135314384,0.5253902886761506,0.6425549659417633,0.6495780128704175,0.5203875279039069,0.0041514157595347
0.11568763151792008,0.32626953062800357,0.7910237544329739,0.3765135876818665,0.6684617781448654,0.28577633718607326,0.5515091793077632,0.591894164574926,0.6025122620250728,0.19167924753623217,0.5546548656775233,0.3775231668691532,0.4021638158655154,0.9363318441327295,0.6955330753662514,0.5215791836178786,0.5075459110008137,0.460097899026074,0.0276813867630048
0.32626064622498313,0.539645135303868,0.5843783671045569,0.8070713418750466,0.40046088695452,0.424836174930979,0.4804529610405569,0.19139928613903268,0.16786573507564906,0.43047042491100884,0.27471053564414927,0.506821711754894,0.622407527871234,0.5555696296176249,0.335105267848464,0.4335292847181255,0.7373594881619715,0.4109631653240212,0.3278192391183787
0.2265631748093903,0.32035197291485507,0.5688639632851905,0.617903628627773,0.7015850384033171,0.5963825995510826,0.4911385941611979,0.7893316485179892,0.623735498092046,0.8926018275727639,0.5151645384165974,0.43371726297520813,0.2293031332641881,0.5085391116716202,0.5193157137860036,0.7061648997897221,0.5743842702617435,0.2263321145829508,0.0576920029788784
0.2361432602461466,0.24463982971072926,0.9000869235623725,0.5152982234937789,0.6174625705094339,0.6871385008874885,0.6709602542147082,0.357685789636784,0.38563697886464543,0.8170192710769528,0.7171684761813747,0.6844766813800207,0.15799846090557357,0.5848998574012091,0.311750697693457,0.381738033022375,0.12640075572290999,0.4510255340259485,0.035540555529147
0.2504716661740058,0.44557021674085645,0.41519737099907517,1.0,0.6978514951175044,0.42737284280841165,0.6010563871384745,0.8036731046405308,0.5623224184047205,0.5283748775640912,0.441805229683762,0.769757685584924,0.5887697773714082,0.6826488456381532,0.6838800586580531,0.3050487203797523,0.1557661796933349,0.41779851419726527,0.1067484273739918
0.1658246123197206,0.6568402957381985,0.48896285452871163,0.7002232711450105,0.5569713032260173,0.478548920835679,0.5842574315250615,0.43761250240261,0.5523463711069148,0.5411661827946828,0.461136084155988,0.009581134523248547,0.5055062803886718,0.4059230805969441,0.4026929364549077,0.540603719928623,0.6315980821677769,0.45042888637549955,0.1353488298394891
0.32872144303489503,1.0,0.23535542504025092,0.3273013987326113,0.6924205278198547,0.5010028845891754,0.9265572565171788,0.2349053120474035,0.8807305846526359,0.7603322581160268,0.6787955344368652,0.7748640349025389,0.28326976247771735,0.46630280977213867,0.5784175883210226,0.49836195175293446,0.21314109657695254,0.3124523438012976,0.1793189776742564
0.04268279794088814,0.4593437770230083,0.7043535477722067,0.37245933585588165,0.502301735081952,0.3711287153660319,0.5997702771461939,0.5823716014872617,0.7231880590488251,0.41717915778908066,0.3821388290995954,0.3584303494399918,0.777025750091376,1.0,0.2863724425823869,0.3133962489782853,0.5770137580088902,0.6522395760123283,0.0588962304511099
0.08601967743331101,0.7078668255930503,0.1772270066083244,0.3699180630963531,0.9429855206372062,0.2100897641549729,0.7925114811488949,0.5046024029322396,0.0,0.4898155980629251,0.6005423166859954,0.34973067895202664,1.0,0.4396347990151265,0.543277172308271,0.4620280861225653,0.37173195121454267,0.7713081693477185,0.0565194657032846
0.0,0.4052263298234067,0.8350948598572066,0.3811590037197711,0.6512896178347093,0.0,0.5265204109413958,0.45360689289833833,0.4220581486472207,0.7208094346642993,0.0,0.8880694968754623,0.4081545125233514,0.4086124032273784,0.5973133371483231,0.0366072982800828,0.3026816908407628,0.0,0.0050228961670707
