PCA_1,PCA_2,PCA_3,effort_D
0.09496796642516697,0.033074053232856435,0.7571726024305617,0.13772604
0.08094038244605979,0.19667453696957504,0.2841571822822301,0.086972624
0.4462844584994375,0.046093638058124387,0.24816580320542406,0.3425722
0.11019054771716291,0.03907624866172292,0.529294019732484,0.12610824
0.10636327627471294,0.31803461921740694,0.20449941586676107,0.08002825
0.05919905518280383,0.024378421895455846,0.5981659800175292,0.11519666
0.025844838058944053,0.04850150280209349,0.5654917204505966,0.080234796
0.08983243742692838,0.20344297047860632,0.42563522893909944,0.114519626
0.3044110844099188,0.04684018277612839,0.31425537657081826,0.27479154
0.9182611121758584,0.04198442931943093,0.9370273941208789,0.67269737
0.03805581357140882,0.14240894496603185,0.36021290425427255,0.068509996
0.07383037078933259,0.13539122158015615,0.566033410734079,0.12349364
0.07728340240762854,0.04708242129459039,0.4743180329507426,0.10835458
0.08070882484998566,0.013356032428763931,0.5380708289429471,0.09260638
0.29420760859726003,0.03608524230849612,0.1971094364892889,0.2811376
0.1032605509659897,0.24762579440077168,0.3705881335070901,0.12565549
0.13068446093568536,0.4510340957319723,0.3932188330911554,0.098608956
0.02254922022530323,0.05299726375614093,0.5788629102614887,0.07675946
0.3136768200593281,0.058301462359120024,0.08629151227626847,0.22828767
0.034175333174905204,0.14958838854780387,0.3461427149866496,0.071171016
0.02425626502981998,0.049529140208209615,0.5749079387738716,0.07968479
0.2838486501242385,0.07934586712964829,0.07217355757523919,0.25725594
0.09029081405884674,0.3729491972748043,0.20881655825972786,0.07856242
0.3320310680004023,0.08336801142927835,0.2878445892456465,0.27849442
0.11722016301448959,0.11373917634494249,0.47116560413380404,0.13990381
0.08785728631200124,0.03382210335498741,0.5770327639274625,0.09250523
0.2618695220227937,0.011194324204396977,0.32777429106774,0.22463447
0.019813299183365274,0.08677852310964979,0.47767302355183916,0.06257739
0.3234541121916754,0.03227754586374715,0.4397886984898171,0.24738556
0.09229902434932984,0.029052025734301906,0.8055247473415652,0.15024911
0.04049928086756656,0.038580865504946105,0.5971557580009412,0.094310954
0.02764345502926692,0.05457825942225508,0.5278375622992043,0.078873284
0.022251651893213986,0.052694069441206054,0.5704578757196777,0.07632173
0.11297620415648679,0.04282102518200859,0.30453456846552546,0.13566245
0.2301239834191946,0.10062560360044945,0.2047673901093981,0.22197261
0.0907783184340264,0.03755375391794538,0.41585694853109395,0.11225164
0.32168744688817763,0.9718123578494539,0.9939822226929766,0.23930094
0.7462244017797541,0.044129013282213816,0.575408801096479,0.54433256
0.17927458824805348,0.4964996042639568,0.538494404081428,0.13804005
0.37674581657650197,0.0688222931576098,0.16013455359642143,0.30104464
0.04249934631741628,0.033468479432899725,0.5630874555557448,0.08956979
0.045132392358981505,0.05073723556280563,0.62540746358177,0.09756853
0.05176376490854964,0.035818712361551694,0.47052923805795704,0.09393592
0.04124432460612379,0.12904371558505034,0.42015478286443814,0.06472404
0.06048685671894914,0.047443581942266236,0.4492100843094476,0.09453596
0.04611983900966425,0.03743215280257796,0.5459066774860919,0.082166776
0.17398791351543247,0.06188989625843985,0.21573605316298677,0.1714313
0.811526990206513,0.0709467097461175,0.6230513108370286,0.5933889
0.027091660547029217,0.04575844256660305,0.575760221692255,0.08247493
0.057667691171102334,0.18567885016667118,0.29363387792104956,0.072338276
0.10906445788539595,0.36630735402185577,0.2613545307387639,0.10016854
0.10035752490060734,0.11355280894378625,0.41650484896282153,0.11780208
0.12529135613913145,0.009406783593832652,0.6425977953310023,0.15026636
0.0736228543713557,0.01373130893006988,0.5055181903694456,0.1045357
0.028437562442741385,0.2318316538635144,0.2028886131520052,0.063803956
0.41314145359247156,0.06340788079874012,0.18210356892052976,0.29678792
0.031895358173219965,0.07480871071346974,0.43863078340608125,0.06471705
0.04364293780920778,0.05997721488096644,0.5135440560706437,0.1098896
0.02939164006934991,0.057696942364916515,0.5406324151854826,0.08032925
0.21815795852685674,0.06753501205835861,0.43710367092050817,0.19994742
0.09926430296159644,0.38576089134579195,0.16919838950241095,0.08027547
0.027748938134563084,0.04438726456603059,0.5675389783000035,0.08254224
0.14851824483247467,0.5196941701064844,0.523486748087979,0.14018984
0.02557572904026975,0.05078328153997995,0.5855859594808815,0.1074359
0.06443939306177542,0.030526390246025895,0.6432950570618237,0.116516426
0.061157067326597495,0.04970856667853284,0.46960189432675115,0.09117596
0.43230447223059953,0.037140215388401523,0.3216283952421432,0.33122492
0.2954978696877729,0.04283171209617677,0.17465446064151163,0.26343066
0.009262897826871869,0.07718910705638479,0.5444245917372358,0.06531867
0.15577270300649704,0.5507197798306829,0.3837074766306755,0.122907
0.25091978488651134,0.009190527459449122,0.30645630981822913,0.19875069
0.2363735008037947,0.012414904253078757,0.7632930974804168,0.30867553
0.32278130076617606,0.08651916587278896,0.09094997015186695,0.28203386
0.18460455948344345,0.5780397758583053,0.37682140735266195,0.1459741
0.06742476870100447,0.01767176885963423,0.6352336234398194,0.115051284
0.10721040237047166,0.4146886759965063,0.24836989798701664,0.076161265
0.10829731309967905,0.38006628192333175,0.3726343458980603,0.10369143
0.5682478692227848,0.03802989215030292,0.3468046379802282,0.43670627
