PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,effort_D
1.344469896022035,-6.4281305433254605,0.27314857815303883,-4.467583772669607,-1.5818341890058238,0.6594878644388176,-2.5739727126707237,-2.7017465051631246,-1.7682101251757392,2.31394806681097,-0.6056957025705307,0.1106372932055139,-0.24938884386471696,2.1820362681399303,0.7737820337669854,-0.6960910524789354,1.318921438162776,-1.211680331895561,0.3565896703896232,-0.09939248940760854,0.0075898020947219
2.8921904926222792,-0.006623120432529729,0.23205031666062773,1.0425904569321367,2.722662153987019,0.6852124267307431,-0.4570343422594378,0.8597811458040292,-0.577477421866233,-0.4787297880513951,-0.012048139845179953,0.380917242775779,0.6377661969648161,-0.34856473626237855,1.4687495185159452,-0.22492150580078274,0.3788577498644062,-1.1524738440176145,-0.14038860565817166,1.1568310132692514,0.1154790765476699
-1.7813371925363402,1.108471055963392,0.49868201125481093,-1.3094623564016994,0.7192432277395794,-0.14895578525654066,0.1377766687598504,1.1972568384913727,-0.10891915788694045,-1.5088311259244014,0.20700048457154874,1.6222936663692502,-1.6267491542584862,-0.2626388613371572,0.9293735898936247,-0.577395390702958,-0.09532763227194752,0.6885971797468233,-0.5096041802433385,0.7409389894151821,0.0041514157595347
-1.0890040468556883,1.0908668618149304,-0.3030821898311681,-1.7931623844249043,-0.17898174714609422,1.300042052117847,0.9009485797546749,-0.31664033291524857,-1.0840048556030502,1.3717897138691912,-0.4549668876022844,-0.7453529728818299,-1.4033168539472345,-1.5504293609388342,0.5327198133149175,1.0589877402185102,-0.17669255439346526,0.8821458414085898,1.530223299744266,0.30280303278855375,0.0276813867630048
-0.12370250418612937,1.1733473113117143,-1.73794601357557,1.8922194997759654,1.0649316388787455,-0.15921361448699498,-0.7999468857634411,-3.148423361711843,0.9163736897584845,-2.086909169829236,0.10143486364136978,-0.5095800037038298,0.07175384418946254,-0.5360608995495961,1.3196527233275503,0.5272165016338746,0.3565446372794118,1.0654294346234126,-0.4305263731566202,0.9584595472298372,0.3278192391183787
0.18830142404858474,0.32996384187383976,0.25368957698649724,-0.38614841153423596,1.951341958454118,0.47233821375119267,0.14029467146195168,1.6757412980728486,-0.7292794573825643,-0.4887160783840748,0.27626365386403107,0.9932281732991894,-0.33231214778042467,0.6678578451936449,-0.425126615169669,-1.1627091659248958,-0.2425180863070445,0.1174721220889087,0.0012363226706787124,0.22408497610875563,0.0576920029788784
-1.008315651229585,1.538304893720022,2.4176618669281127,-0.178803323903177,-2.2748172579441275,-0.44281258282307906,0.3565745319542184,1.31141765134455,0.10446999869436609,-2.124662581085757,-0.07260065444516717,1.139939466714998,-1.4128970678291994,-0.3759650557873186,1.2731274057844209,-1.4954388883524112,-0.8340669342206299,-1.1659656746119742,0.06594110234534914,-0.3442895257155937,0.035540555529147
0.15317485693673463,0.2641194271138707,-0.07829629049153009,1.2930224526078575,3.5760023864093005,0.2170121906298851,0.5909224758563607,-0.5941477890482132,-0.2112324447516185,-0.1718260053959088,-0.3222600540215361,0.5050497643622417,1.9074826041616557,0.0020183528881617284,0.9024449855157367,-0.22689372321531615,-1.0019379145005907,-0.23887742749048158,0.9091189669218391,-1.036542366425614,0.1067484273739918
-5.719041364881509,-0.1024480788117893,-0.0925814600524362,0.8979268482152243,1.8964377217781037,-0.22231034326045618,-0.5890288054501504,-1.4604542095980102,-0.06493108989789409,-1.2973718302526414,-0.08780564199823578,-1.7163301002334148,-0.33627480868379866,0.36789626098405126,-0.5271019694801848,-0.4085592496805792,0.5998771474444727,-0.5160536739783987,-0.40221152661564313,-0.05665971575954308,0.1353488298394891
-10.048721018777787,-9.210899665520344,-1.629177544049971,8.035299097859445,-3.3472725191629853,0.27049989706660993,-1.0836433529871905,1.1115949481389704,-2.5264930503513545,0.4536696398488792,0.17559855878772765,2.171996581937615,0.18573709597099924,-1.5438336490862825,-0.10203070924224902,0.12407052810946101,0.08363019612221993,0.6719286247445616,0.04949097323377169,-0.15832701362569096,0.1793189776742564
-4.160158610373491,0.4279014181733842,-0.6129965273230374,-1.7359191120655606,-0.06914655329091354,1.5356493855225335,-0.4493771812711965,-0.6802498428759999,-0.7790997628103007,0.6298911658501211,0.3223407407426021,-1.5732711594424282,-0.06645571966944713,-0.9334662900470653,-0.10175606444777358,1.185693978171898,-1.1439781075224806,0.1071271256579262,0.4225982374730142,0.8522982395713206,0.0588962304511099
-6.104575028437028,-3.9607837590136854,-0.262446178824863,-0.18088969130429866,0.550562014689565,-3.365533370175241,1.7937672587898792,-1.387913622789537,3.6283979617605797,0.6849615757751563,-2.3328392237674627,-1.6064805886977302,0.019588424362562088,0.5587840411117557,0.4749387995224582,1.7116420628444797,-0.3293546908332464,-0.24696931811515607,-0.9486047817411464,-0.3564618897267101,0.0565194657032846
-1.4934848712244766,1.130233786480592,-2.298367969307673,-2.8206788899110347,-3.0631320661834036,-0.983177509972044,1.600062786804235,-4.078656489678977,-1.5571418488553872,1.4178561526710483,2.4718233561338634,2.3767775587842235,0.741109688126461,2.1654748799410037,1.9357034391028014,-0.3705252866259747,0.23217512123769096,0.5866071316659337,0.25457008291706457,-0.1913894751301817,0.0050228961670707
1.9307969939582026,1.1269656679550948,-4.165138130237532,-0.2701399041173919,-1.2606068116984974,-1.074911573591555,1.9544697588455024,-1.1204892669943873,1.30007169436041,-0.04849019809042815,-0.0024028201611461324,0.3794023017125795,0.17868296586712987,-1.2323757584607846,0.7537670091698345,-1.3144356142111726,-1.1948318861340606,1.2373329534852813,-1.1859715950898817,-0.2956075164828926,0.0
