PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,Effort
0.09692647372496639,0.5237120591298807,0.27586418375948174,0.13057376384528294,0.3262964249370539,0.21616352412464135,0.7309577978537927,0.28942950521919564,0.2197450255692941,0.4965116266976835,0.1367183206945818
0.04414001830485207,0.587862628835397,0.3136340503929001,0.21611650609437988,0.3829481882553658,0.23510165628719443,0.5476763235830613,0.23460849174587395,0.6022761927077452,0.35004434150903385,0.075539436568121
0.012678794673417412,0.5512923642202268,0.31167228723561813,0.1886436108134104,0.44775511450189825,0.25565827283335146,0.5336234823894999,0.19367537179786076,0.5461196631975584,0.3811785856730543,0.0117595340147268
0.02994702737950282,0.5859513461255551,0.32986988151544944,0.21065273316474437,0.4505880662275778,0.25802148373976735,0.5215185840472615,0.19560853231449202,0.47262709493105537,0.4257653551651438,0.0588343041359856
0.03705689993082632,0.5705395368760647,0.2944448858736925,0.1951893454001237,0.3923240264921281,0.2334262250876494,0.4439068046082843,0.21543805686534734,0.478759836913089,0.39124328457051766,0.0543649485291424
0.018883448844504033,0.5908564775752144,0.3358076229864947,0.2098419605393921,0.4236147817398811,0.24532969329156457,0.507507166430746,0.20796735802954064,0.46234790288375666,0.4137578086246225,0.0239403597464922
0.026221155522675735,0.6065939703391118,0.3408543185977011,0.21644781568475854,0.39598429182001593,0.2305809280570618,0.49929868066158417,0.2201744259434496,0.47302463574194176,0.4098047908953839,0.0289592262886031
0.015999060213101685,0.5710554704453333,0.32331366930662414,0.19644929463717,0.43171135657051907,0.2479086368972498,0.5416764107523868,0.2079494705872272,0.5169187534990571,0.4479876093504517,0.0207348792907645
0.01801368922616707,0.5741805955536277,0.32145657101499675,0.19863005920757684,0.42994928785487374,0.24740250035867903,0.5068478421615371,0.20470677744427612,0.4864816814539788,0.398924221416717,0.0222918269406894
0.09339520118506242,0.7810794211753218,0.40722308526441564,0.29055301660168353,0.23875847785053628,0.15249254000102974,0.4478131163114145,0.29332570054849705,0.4102192169946868,0.4411397126834261,0.0612887863135143
0.08254614180122419,0.6231186302229259,0.32321915628205417,0.19966079203635856,0.44967532369507746,0.2591652457173678,0.5272256305536632,0.19813776843250186,0.5422384091612777,0.45918410322284847,0.1863574751804227
0.032573465311080296,0.6271617193047584,0.35097475675664563,0.22379533003568503,0.3678763523847205,0.21668829098829248,0.49002319958026075,0.23606308344429908,0.47753933247484415,0.41642679054815784,0.030735978312635
0.030366244361334154,0.5802155375180778,0.31645920629873436,0.20216527960378192,0.4234735227189087,0.24114367518478147,0.527670380160015,0.2102757356718078,0.5009258408137592,0.4271874353776078,0.0478807194929845
0.04581099120972455,0.5985714749854125,0.3129703554440506,0.1919895425731803,0.3281077165180438,0.1993164685812569,0.48446160983363634,0.25297918129018704,0.6832181595072622,0.3987178637943149,0.0608491775653002
