PCA_1,PCA_2,PCA_3,actual
0.6910200269735179,0.5398198729077467,0.9056948429882471,0.28399837
0.6501997637112402,0.21563634941254894,0.830821641937766,0.24927324
0.766315560263464,0.17491559962909287,0.7597191768173823,0.14902547
0.9225351530694982,0.511576346916607,0.48015948561778626,0.49338755
0.8877195266828688,0.39144379926886586,0.6870885704050999,0.37258488
0.791407407795478,0.3343430290402293,0.9334933716262613,0.19326213
0.6718117000391516,0.12698105688543876,0.6281320763954692,0.21937087
0.8044202364768309,0.25305399725423594,0.8190522371173792,0.18538089
0.7659507111561747,0.19430700864123374,0.8763366305386879,0.15385512
0.6968777759332324,0.19096574603182437,0.9169146449929189,0.15368715
0.7927024104512539,0.21357548268698784,0.7264809805274633,0.21920182
0.6410235597909394,0.3755983394108666,0.9043087917438695,0.14819568
0.8280548528633045,0.22904497326447645,0.8296923693687749,0.20169629
0.7591878456904134,0.3038485649281448,0.8176541523892754,0.26776585
0.710414034030405,0.18368684534564866,0.737633212490432,0.26477766
0.6851018097850138,0.1278906885244277,0.7185769007536124,0.16050695
0.7521492271175712,0.1901179455332572,0.9178523374535759,0.1604724
0.5812053147358497,0.5980507743450558,0.9773652238131914,0.24522543
0.713363381837504,0.3162172601410975,0.8459525980246063,0.23238619
0.6819256619178159,0.2820813890758565,0.9652235374734993,0.18344276
0.5218025049742558,0.20889874830864946,0.7845652866224481,0.14464502
0.6144149177823054,0.24700463262628208,0.8812068096545711,0.17671265
0.7164404800286064,0.29869657395927957,0.9436050228711704,0.16491982
0.8953143461224574,0.6045492818144431,0.3943087031682535,0.78053725
0.8348980096842222,0.5266121679942481,0.718813133978342,0.39176184
0.7754798269187693,0.2719779282357383,0.9360859554986249,0.1595562
0.6246667435971114,0.12558308648146044,0.8406596433293911,0.13515308
0.7332806169803994,0.275927608403433,0.9636804202459237,0.17456128
0.8482426991853419,0.2511936394668003,0.8280471138692401,0.15749769
0.5489141875960951,0.5086856957811765,0.9806146190715195,0.21934281
0.6119012744960943,0.14333421865276427,0.8487475092654627,0.14018169
0.36040273724183447,0.22897273809603097,0.7170401394119129,0.17017591
0.5690491247204328,0.41936733227395845,0.9582996878238741,0.23391028
0.7773320859958608,0.1894413521211883,0.9281716750936474,0.14167896
0.7764305328998699,0.26407901997457944,0.8820247612627732,0.1337754
0.5098930796221914,0.21306928055362595,0.7525820090720109,0.12021012
0.7434564256664884,0.45508645338515397,0.9431632927040448,0.23025593
0.7819855996491499,0.3497370591570321,0.9340555243830171,0.2379966
0.6909750866444658,0.20020864429014312,0.9202746921650187,0.15729906
0.7332188065876444,0.17954565117378032,0.7804562085358041,0.1997276
0.6288385932013313,0.3531057355439918,0.9697840876145905,0.21196869
0.7677743706917223,0.33922925961075345,0.7849684014053544,0.33106422
0.744533219599869,0.18027347550427095,0.87436180358025,0.18552262
0.75086202176002,0.2491719003537926,0.803011566372862,0.1948806
0.4347973492356123,0.3998528103764361,0.8732688613808048,0.16032907
0.8892627051268204,0.43505465517520064,0.681263812413085,0.4211309
0.6907669201567979,0.4439452869643796,0.9095914519635996,0.20310877
0.6243514334657179,0.3777186173114293,0.8768062763025317,0.24263203
0.2132976452650318,0.2856123270378912,0.6336536219552532,0.12809445
0.8785262674584582,0.31271806669569396,0.7774477439400984,0.22805518
0.5729448980940424,0.1813430352478399,0.6616574203993494,0.1678336
0.6971470319282816,0.17372240806634595,0.8756660698012112,0.18145613
0.4373564568806487,0.3249386259165752,0.770860696424607,0.14929816
0.5465938471546287,0.32481050371715836,0.8399607532147937,0.19512649
0.9190374289750411,0.3858764294598013,0.7675502745867393,0.28633195
0.4154234822961221,0.27038494828597065,0.7325823697549052,0.1023665
0.2983579650440618,0.5754262417117308,0.8357534499056989,0.24540807
0.6759726162807846,0.19754591949856617,0.8537202623050308,0.21996757
0.26999551191278,0.07008611920034385,0.5669436423240237,0.1743007
0.8467074392264347,0.3283983824747492,0.749400213618669,0.27780947
0.5444539201622468,0.222778275969306,0.8393181234665756,0.15365088
0.6558909668352586,0.13832980054165178,0.7770075898966802,0.15521404
0.46157704402147104,0.10624821078209187,0.7044627302368118,0.10807431
0.7114107172712826,0.25619469649531096,0.8780890873461646,0.22344163
0.8454388407329761,0.386527889735392,0.6017620406044156,0.4390024
0.7820876930475367,0.18985207621352423,0.8729415906268845,0.14271463
0.9015614264239751,0.47045554198901274,0.5143837646238814,0.44360194
0.7837502654915278,0.24684397472336272,0.6928115672833853,0.27465123
0.6038599711751224,0.25039371007151595,0.9045538914064758,0.17059739
0.9410063318382493,0.5629512736475164,0.5655122395013233,0.5757451
0.5931302136009984,0.09975930133699829,0.7594856005827705,0.14691281
0.6153781382210339,0.12557471123663352,0.7528745234687753,0.14863695
0.7137376022591255,0.17776122392784066,0.9107680945560422,0.15366721
0.8545684503321485,0.34774914546838265,0.9018302567902612,0.19430129
0.4415876814362089,0.44518539240438276,0.870054367423848,0.233221
0.7343745383662057,0.2617912081046287,0.9620228944845158,0.17726655
0.8248338780722743,0.2900115249389431,0.8779147138098226,0.2239217
0.7377217027914801,0.2546170464191759,0.9055661152378723,0.15667506
0.23322002197491254,0.9914625820330554,0.8683736239381881,0.42258868
0.7197550916431034,0.36429959256402056,0.9431689661017357,0.1804312
0.5353356660174747,0.3230285960478936,0.8953193345628553,0.17392135
0.658615481810704,0.13585206757750298,0.8153155375768761,0.13510156
0.5154414634399721,0.3056889077235832,0.8686989198723839,0.18531755
0.7112682014066806,0.16818489952218083,0.844025255533723,0.18460876
0.9425109606584641,0.6040175993500636,0.36032176785022324,0.636397
0.7471871277547634,0.22215898523952682,0.9342342272969364,0.15878779
0.5646682134061962,0.2656894381099165,0.8456582108609048,0.16893901
0.7713486037115654,0.22846601601110372,0.9801986864946334,0.14776842
0.45621148794297117,0.2563518275717664,0.7968470183998222,0.15624109
0.5966413176183071,0.1086308906183199,0.6843064106025804,0.17460765
0.6347257924383847,0.1970967153395421,0.6987113288055473,0.2536484
0.9112842653902045,0.6310227167785629,0.5481357195449343,0.7104721
0.8573130481439254,0.39220794977805695,0.7671499778276111,0.268056
0.6423068781564898,0.11358319391848115,0.7610108652143882,0.146287
0.36146196139983844,0.5257115768896665,0.8543143577508305,0.16927798
0.680288020870378,0.21165566331603297,0.8787681233426354,0.17490013
0.9654590139940165,0.6828086413053096,0.3794041929280749,0.74815667
0.7764555866950362,0.20588471107091652,0.9128953785712378,0.12488249
0.6551911206477101,0.2718330885440339,0.9425628567393352,0.1902799
0.6084562927770472,0.31524589805041253,0.919007947947665,0.15674542
0.7675136187543812,0.18624757147498494,0.910929011347209,0.17894207
0.7402541061148399,0.19894214142196107,0.767039485800423,0.18231075
0.848881162722128,0.2738105177059804,0.7204826625930842,0.21169259
0.6253226408310311,0.244413833669726,0.8998129430834848,0.1187675
0.8944848682841087,0.42435184984657714,0.7571186269157755,0.37504905
0.5860250928314997,0.3514294085117256,0.9232194163421107,0.18129173
0.587543248754415,0.1437622317334087,0.7428784126821304,0.17762175
0.19873026564641583,0.7303218031913469,0.7976298467230392,0.32823658
0.6214144436723937,0.18116766275323268,0.7861210892601548,0.16065916
0.9046828570609037,0.49114345994661335,0.6726190395570933,0.44343355
0.29405935624370244,0.14529115425235806,0.6531061132993677,0.1588157
0.5129501120758414,0.47059089549156263,0.9485534113738325,0.22738288
0.8305436616309474,0.2663373995881217,0.7889247488580531,0.21801338
0.41277321673137246,0.5802904056989973,0.8729930466174866,0.24615626
0.7552642307405525,0.21440070057017116,0.9230056280365825,0.15411574
0.7022543164205245,0.14038912449750435,0.7116751348384005,0.17948458
0.803003293740058,0.3019598024824389,0.8021596285299091,0.2131384
0.824198052926477,0.2601555420671783,0.7838099342555526,0.20931162
0.6391700659611125,0.12026049744508807,0.7340236458722347,0.16621548
0.45056846626346336,0.4352013117625295,0.8935371399243408,0.2560751
0.7369788640110974,0.23713152307385513,0.9425817989252135,0.16273353
0.4035841574108067,0.07302961783265885,0.6359602583968118,0.07874336
0.7851942794817608,0.19498550241646095,0.818804981489161,0.20181312
0.9103337954209233,0.46345701725252547,0.6331103277602136,0.43078512
0.5767315350560811,0.1312526775789894,0.7660248206131111,0.13415216
0.7669826595892053,0.3419723179933466,0.8515332109824669,0.22028875
0.5799458493408317,0.22565557115845503,0.7922434926088622,0.18525621
