PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,Effort
0.029176509861298106,0.40651326271737304,0.37204622146371213,0.38075759335034864,0.4201526619955532,0.5800517829880643,0.5310462400599317,0.3259216604304056,0.36793005890552105,0.20991498998044913,0.4698990196491812,0.06649937
0.039895101381232353,0.5169343645855585,0.537178690214156,0.24230970686178302,0.47638841228486123,0.5518201922087527,0.5401964419114181,0.37304912934026785,0.2824360369285179,0.3169135230266942,0.6314791065997184,0.121737435
0.05894354556491795,0.42224904118385326,0.2941088843985563,0.41393738285416853,0.4537668211772378,0.40902714247570193,0.5606646965194136,0.2932575734372448,0.43191525754459265,0.23516257840387672,0.5303363711409947,0.080724806
0.04955245107068276,0.4256447197029824,0.3323232659975467,0.43378597184906853,0.45871969954296404,0.463732443979271,0.5418697582505014,0.3002182327617837,0.3687818891331876,0.2469754291091344,0.5046623959740674,0.07648968
0.0529553641312711,0.42658000234856597,0.27193002323577176,0.40539915680649086,0.4388918143109232,0.39724368340959587,0.5522620229952766,0.29683219814079154,0.4760163188910629,0.22339300501715284,0.5598205431717906,0.07321919
0.10050151767613853,0.42608640673586723,0.40689581134537334,0.3645948065324181,0.4229356052300479,0.7084307838220116,0.5309051558359624,0.23491361829022878,0.3431271006123033,0.4069631313545682,0.5194345506038871,0.13104239
0.01735988612879512,0.4208610767207881,0.3937304435323945,0.34872943716574034,0.4295940797376761,0.5759574895405611,0.46296475418851285,0.33638770040937643,0.3187829008515518,0.2757549711819753,0.4776267973729575,0.055725448
0.10745040283414263,0.35983477941055053,0.3705488044387803,0.3110589278454409,0.41190606695868637,0.6059308658954169,0.6682780417637528,0.3762176059086488,0.40958710060847003,0.2407007718091518,0.449047072225823,0.1308135
0.05790650578558216,0.3999178240843076,0.38141786984914916,0.3209828073258354,0.40836823075922346,0.589763615255234,0.5698475741846313,0.3518172726826733,0.39114075892299455,0.2483905860820263,0.47435784312508444,0.08705018
0.0752424197012056,0.3733673865645482,0.3476398645752966,0.28973928461656007,0.4407665135762612,0.5594871894572327,0.5209405856549285,0.37393692791945266,0.3877209786208063,0.27079997732769306,0.4817182551536,0.08615417
0.038675544158736315,0.4103492913726043,0.40087704657892864,0.37985763013454765,0.4547859196496937,0.5907384508569559,0.5426660512240657,0.3309509057838988,0.2958528523444222,0.25957838614017015,0.4437486337259177,0.08235493
0.07471431556837466,0.5150688241355917,0.25527089120394003,0.6715693792641214,0.47670644424248687,1.0,0.7841091583542161,0.41324237639164796,0.09232911105227065,0.29472451305403063,0.5123245413592646,0.06640913
0.06731015747468236,0.39251316593130237,0.44310142812227554,0.36341560411010077,0.42362261155540115,0.5969556869215483,0.6255870312561296,0.384403714242261,0.33281791321828985,0.22404036720805187,0.4786952565390313,0.103931874
0.4651829491158604,0.4974972658135324,0.4177039526437884,0.2655228055557164,0.5522176767741255,0.5344906609958646,0.5346748455769103,0.11274422883369373,0.29071432392918317,0.24460897599027892,0.4448242796284124,0.50591546
0.2034949846055888,0.6663153031374727,0.3791760392268558,0.6810818269086822,0.5149970955250343,0.6773563714151306,0.48430058022597,0.6145965972152581,0.5402242742129602,0.424508994398362,0.20288814634905766,0.20725508
0.08234642706049837,0.3853572019835094,0.31673360383773846,0.36393897320717733,0.5023988886793567,0.45469392557499144,0.5382302776899718,0.34658350630200385,0.3387975692792466,0.2697193729500413,0.4727906654457968,0.095570296
0.005492906055030486,0.4349475190114148,0.3998904308704824,0.39707682330322547,0.4325371221737864,0.5901239225181243,0.45663464936691445,0.3346538463965805,0.31456732391528563,0.26682942811843163,0.4775361138334872,0.047893405
0.08419878206493643,0.49190230069458357,0.3859463830694383,0.19210547683246468,0.3928949279363238,0.6296317187202782,0.5958011541744692,0.2861453392482923,0.41481999324532637,0.37693029673280304,0.44599664695372176,0.09596238
0.09309836764626336,0.3308868899633201,0.288397302448916,0.43028208522103356,0.49110716249988995,0.5799155054187509,0.5732281021475428,0.2690306107388477,0.3759235281208441,0.2138137687309607,0.5090858031488557,0.102047555
0.017598407703347585,0.43655293705319953,0.43130999539969544,0.436164331138587,0.45065237038833295,0.6361842634505237,0.4928878025033215,0.3136375687636495,0.2275648164060067,0.28133330761473646,0.4615041522416302,0.061394706
0.0013124029706317458,0.4301423719241456,0.39746496365661516,0.35202035713134294,0.4152126882551676,0.5903212779383203,0.44844774979962754,0.3332727665788791,0.34177956087234557,0.26795281362692225,0.48477208723899345,0.04516072
0.08073203576929835,0.546591603804645,0.4833003001444694,0.37287191371596845,0.3013279605008383,0.3789947790987579,0.5544924149931345,0.22220575604239992,0.377216662266593,0.33151005259428573,0.11502516144180536,0.07083861
0.04902734237533271,0.40449240143628074,0.4351869072682114,0.42344115416423433,0.4150550396293737,0.69722133052438,0.6933448698920293,0.3062427059684672,0.3051372778935758,0.18641177836201228,0.4195151041408917,0.1118778
0.16248322564127565,0.7307485433844432,0.17621253604433118,0.428385018044305,0.45635257234177384,0.6287027022505296,0.755847196307949,0.32808609143281553,0.4393340662916516,0.2654276801758019,0.6829276296292892,0.16578086
0.04452414891826155,0.43724124781624807,0.38327662767296494,0.5293213018994943,0.48906674903419145,0.5350021937408688,0.5314801384384653,0.3080547740490492,0.25035338961782083,0.26098967213121355,0.46599369694052223,0.07533052
0.08802166824277817,0.5588717793257756,0.28060929710656063,0.3650257083274838,0.42694323938886586,0.5043077057284047,0.5625192501732114,0.3477067388388317,0.4090787904009683,0.246724675355167,0.5257101599374199,0.10596107
0.027244909130954523,0.4439238854435799,0.4011388735807351,0.2675946517845011,0.40477749795060886,0.5949532556223059,0.5453337182621727,0.27872064131332547,0.37988203691054917,0.2809336162770318,0.4106390288313412,0.046659708
0.04165839811650377,0.5202451024249433,0.3570337126894502,0.4286978434675092,0.45711386155494155,0.6168447864776891,0.5775362740029228,0.3219044314188917,0.34308217667562707,0.2714500505328641,0.5936008573114298,0.079348594
0.0808705509000385,0.3840968130852811,0.409211133253181,0.363945913417007,0.522415377235575,0.5847265190947114,0.5650527346532568,0.32221048161317134,0.19976451420149052,0.32551824360737613,0.4272334478342741,0.10841081
0.09214645476721472,0.34531328810113016,0.29277414618829817,0.30706997875784037,0.4794868024291198,0.5354659147043331,0.5291126501177912,0.3817225738210843,0.3896490445812224,0.24054928304863812,0.49427032813103855,0.09386344
0.23775478712940545,0.7322530590825951,0.006027250837311371,0.6715238202565066,0.29337869714059983,0.634145696668637,0.6075520661572106,0.49718039509580336,0.44723798117106145,0.458260540267595,0.22834966697663572,0.2291463
0.06124440813710725,0.4367254792427197,0.40262864765377326,0.3389670157115919,0.35797976563881034,0.5448943774603228,0.5610310409868794,0.30137725804233867,0.43962102533711744,0.2642050983527213,0.4750387657162528,0.08492643
0.04633356165264897,0.41086855148543644,0.3413735205465668,0.43559261010914285,0.46131250730441137,0.522517863938349,0.5257918568147704,0.30393838632779124,0.3509351593779216,0.24394704756079974,0.4984401382347159,0.0735652
0.12495781900133585,0.3873944963788474,0.23884562602666848,0.49730519743277013,0.5302634805888642,0.2939141264909961,0.6801736132016447,0.2566242829491983,0.3995786672910288,0.1994748563188475,0.4969591010849105,0.12873195
0.08048229703718801,0.4418674144330578,0.39141818493202307,0.3485158697597269,0.36585048529126324,0.6080252624873785,0.5682803698243094,0.3505861690016554,0.422579790185594,0.29462838653562223,0.4629172553860551,0.1282834
0.084473397440747,0.38012400711627076,0.3670546493516652,0.317839499802252,0.4980733287913783,0.5348977978571676,0.5398651153527108,0.37652519308396176,0.29066117195841734,0.30514998294957635,0.4413767166362219,0.10380107
0.05471473487790282,0.4342169051568018,0.3166212444126058,0.493918909372429,0.4709162916070078,0.451203278536211,0.5544793442740289,0.29823595008946036,0.3640217949931362,0.23676174263643113,0.5208744032434393,0.07727853
0.061565113898299696,0.4141872092764561,0.3484136187794031,0.3530173992046578,0.4531787326028886,0.5431728179216919,0.48868974401883347,0.3194193166890977,0.36866792515780544,0.2522813558380351,0.49603484425746885,0.093298815
0.05489828119720757,0.5352198763219655,0.40116584096505414,0.5334254818656847,0.520655011935505,0.7039746976144404,0.6725500244565673,0.2788517853275347,0.2605808481613759,0.31904541111722645,0.6847705668047659,0.10658985
0.07931568516997821,0.394857202053371,0.38687641933943523,0.31545218044384893,0.37826904914018467,0.5541473110853341,0.5615932602990009,0.2984595666325204,0.4493311986127689,0.2892794260055268,0.4941254098933455,0.088413775
0.04440784342852699,0.3944831372389047,0.3482032168003213,0.38761155207271547,0.430636821930876,0.561167053782562,0.516622461328206,0.30027655053209656,0.38771860484774456,0.23149569361856698,0.4942017069052358,0.07017424
0.13715906652969906,0.34147727262093,0.33685481470230416,0.2780210701675813,0.5433411295526923,0.4788716797463617,0.5374478093575044,0.3911251181313268,0.2823779329208649,0.3554343212618536,0.43529550201197115,0.12726153
0.10946868167621822,0.41403453439360455,0.25566951530186066,0.4922748431954325,0.41208441248095984,0.6991835725439756,0.5114011796460504,0.36524871692374133,0.32807535533992754,0.337097788883107,0.3635758721923026,0.1206082
0.03958494054337744,0.49303445405262414,0.4478757859966094,0.29577647446312033,0.4168989230417581,0.5482795589753209,0.4992383176856573,0.333705873466992,0.34963496900975033,0.33938515966038385,0.5100868635025316,0.091777384
0.0981191507018361,0.5604649643779078,0.3167415696292267,0.33788323629296896,0.40357260577571397,0.590012387424613,0.5669012435500282,0.3398058581705972,0.4170272453764901,0.3157253574033811,0.558406405485287,0.12146592
0.19834972507176468,0.5465604633606931,0.8628087583397979,0.2648952164043917,0.42435362302027335,0.40341505182104165,0.7006697732583897,0.5845033559423867,0.2294576422759765,0.30756707784006165,0.7582610953800164,0.28336793
0.08045785049880605,0.3789481860772986,0.35016255678799896,0.3082557041703037,0.47296939368491026,0.5513879960565896,0.4972806883117985,0.33680760345112776,0.3553091598162563,0.34341996918226203,0.5053307064721861,0.09218188
0.08407781138986306,0.3873604357039283,0.3725073604166612,0.31721985774829603,0.46813285896336504,0.5149842722796739,0.5409460004063192,0.35800512993073347,0.33102117171364076,0.3011290132569405,0.4477760702388901,0.09832773
0.1870518150645488,0.29080650014898846,0.3217195469315862,0.3784624096463789,0.5504412786027009,0.5225573614229978,0.5645173844018944,0.30491355448983803,0.28576960153938086,0.3274138982383227,0.49530309351531737,0.16000792
0.10656603636907545,0.6347296986762563,0.2724884947056713,0.35788470476990514,0.4075213926322286,0.52459022947209,0.5416297667114667,0.4217511980537588,0.3989058685933139,0.2790094694700521,0.5381331055876877,0.11465648
0.07447205489389161,0.3966367453222283,0.34013069654020567,0.3450175525776212,0.4572607164840048,0.5029500878074032,0.5642066773543188,0.34502151293476224,0.3765219412142447,0.26441561840044553,0.4843425386327033,0.094755106
0.07879882207675346,0.4937524725349268,0.41228816836672233,0.33019354254543215,0.44089999947442216,0.5268589811692409,0.4547679382539176,0.3064398761044797,0.3323650074419474,0.25684027183149116,0.45947177865744654,0.13820495
0.0982444583169842,0.3687106962303378,0.35900236500581717,0.3035193881969375,0.4826273770670952,0.5422897851422163,0.5715756661162227,0.3828804907759969,0.3229852317401633,0.2862681902154874,0.4439013531182134,0.11158167
0.15476053638439194,0.6399326788614873,0.3885298472687365,0.2321584784994456,0.35017198810701533,0.45214612200692245,0.5568291529680187,0.26487971656057446,0.3140056280383261,0.16237319152893562,0.04416804707870564,0.13357286
0.07383152489807968,0.35795841267604045,0.3190421341520966,0.40841632841909203,0.45699383427772794,0.5722614181737553,0.5521933505677368,0.27759379321674443,0.38990319797750267,0.22450099481575841,0.5032841453393668,0.08834743
0.07057811267919961,0.4940368327472693,0.3308334246171038,0.16905810044756292,0.4607604487402579,0.7274672840053985,0.3836187072122866,0.434559023625099,0.2868244984351542,0.2077165426827097,0.5090943888973737,0.12291359
0.05412008714045195,0.43892233392516306,0.4204552973102177,0.33693907227330794,0.33146178123974024,0.473477698144362,0.5829564879290454,0.24655992641992755,0.47960648245725324,0.29415018496884904,0.4140748918116008,0.056721486
0.09186994972543668,0.5200136373950708,0.33599398324471036,0.3073350424193244,0.41146308235667917,0.678458195811469,0.47461033276763487,0.39078692692975947,0.2872053188930245,0.2358041835570955,0.40691804822408856,0.11587617
0.08669515450126283,0.3824071134525213,0.36544901206439523,0.288894532637154,0.40055006594565984,0.5606083871372542,0.5823983864582726,0.3544938257741077,0.43322114417924945,0.2619523468833428,0.4828939946131098,0.09725464
0.04989046348276244,0.4430650314900014,0.40578182970456605,0.3006991133179252,0.4068215968106928,0.6300791249454573,0.5479996054371405,0.27646817196954726,0.3649687842888251,0.3024988130687828,0.4421479081161994,0.07759655
0.13791143717741466,0.34342760992289234,0.36306015909633854,0.3068644432961688,0.5382663307323207,0.5357464833536528,0.5479761101524524,0.33342381047848063,0.271088328524092,0.4004135336621465,0.4549513294878453,0.13443637
0.10549519625315694,0.37919644683544396,0.3745966511864156,0.34026169215056373,0.4426136795395299,0.5493129762553101,0.6554448562454915,0.3408933829762806,0.36579892907586287,0.2526581924957667,0.4439631080511775,0.1239678
0.07916418082587279,0.3851797266693419,0.40374644013657324,0.38653588301658715,0.32529328796655455,0.5668548750170785,0.6555775258477345,0.30676594865353585,0.4790602997679223,0.21087622300262027,0.4250564691814193,0.1074824
0.0028402789438693454,0.43144394821546733,0.38937198211816837,0.3491774402390672,0.41136295123241373,0.5760182225038074,0.45127139799373217,0.334910796562401,0.3639825933378797,0.2636625282719707,0.48963710072643496,0.044536956
0.06190751102838764,0.42320334735541465,0.41077506170190553,0.35196406576881206,0.35138306787194046,0.542090506767466,0.5917072446354481,0.28818376328837053,0.44741431080653316,0.2432899354002522,0.4655809899672973,0.08386288
0.10618036114461488,0.600820414024724,0.277150543458721,0.3296500451633824,0.42891277236120906,0.536071796450517,0.5614370653129545,0.3803891847552088,0.3902512016771155,0.26256934627865997,0.5219881434550022,0.119642265
0.017472090724874725,0.43065885088431405,0.4005369416543715,0.34261434667425056,0.3917137098526141,0.5482111604794978,0.48286028628683664,0.318467326418646,0.39673436349893554,0.26250316625847914,0.4898772573532165,0.051597938
0.027109449400018512,0.45017910185078125,0.3916819683044872,0.39170004988984847,0.47812470231637116,0.6619554523585045,0.4559961000056606,0.34989907053329633,0.2243102797021097,0.18894380345012363,0.44047544487424717,0.0679585
0.385076077792371,0.2688922460521824,0.32612791072434405,0.35992778504002026,0.34460803400594187,0.570619572301347,0.6375429602235786,0.5057975999255683,0.3383118756494899,0.21207252911115343,0.2665901973814373,0.35955614
0.047314306587608025,0.49814845188161083,0.36348479643160775,0.6270236136802219,0.49837809362482055,0.7410693145101641,0.6663401925939989,0.3044889010485335,0.2280674020419113,0.2681870788391198,0.6126087927704422,0.08695594
0.0961398246765264,0.44522013645159664,0.5025361195414302,0.345977064054873,0.6188651998225241,0.63649641002818,0.475956191746058,0.3457281667386928,0.7503786120798182,0.27830238007127484,0.44471351211121274,0.13028553
0.0700934463183294,0.4639263027560395,0.38749150541713145,0.30939621437788095,0.4250557488961559,0.534529598578203,0.4682569197383419,0.3357938330971391,0.36588810726895915,0.2895507862808577,0.47811774211466074,0.10913916
0.025071743791627576,0.4273987586025985,0.34950004577858784,0.377925434954862,0.42610085912893,0.5114266418316022,0.49661192098195084,0.3147420880033472,0.38381938825913126,0.24941739914769975,0.5119126946101632,0.05904793
0.01826600749792219,0.423324843255992,0.3998931731422911,0.3591500653276107,0.41105267724202055,0.6005867068958872,0.47214248237870615,0.3014273528343228,0.3636954924522468,0.29287292797719094,0.49750101702903304,0.05697746
0.047147649621788065,0.47280720839837326,0.49232069049279203,0.37885912286161033,0.5549611393383982,0.6529938958718763,0.45530464095910095,0.32512114022390987,0.5872400981644923,0.2881533555574116,0.4547501954256539,0.10252069
0.11329390196006775,0.5092373005616109,0.37411471854177,0.2674304012563195,0.39483719063552875,0.6580982271999961,0.5443569633099935,0.3718998325105138,0.36436938987849815,0.3201577256558382,0.489743779193927,0.15687239
0.023306211983965958,0.42492829332714754,0.3872887244420701,0.3269240691006438,0.4179082687252159,0.5558370338398552,0.45793127804462586,0.34511851375904545,0.35423506334165455,0.28680789490073394,0.46783074508813943,0.05418161
0.14561766261292497,0.6900767965794269,0.34040309564332677,0.39436708758074457,0.4369640639214475,0.47998077645097686,0.6412255005889664,0.44142122336337125,0.3370244599868546,0.2429138648768938,0.5700306422618492,0.1558128
0.01833514444035951,0.4156736691373553,0.40000922203771755,0.3279313007249797,0.43198462329106935,0.5919679152654145,0.4486547136922483,0.3513421408391711,0.3049687032510238,0.28718928050749704,0.47301527169122953,0.055247337
0.24551875656979189,0.5141144034196095,0.4131645461222067,0.2712430218184536,0.5606651640407229,0.39149245196512195,0.5175417351152329,0.3096491774590216,0.23382216809925957,0.30337866929454904,0.3800700617129623,0.29537442
0.12195172273587335,0.48408851280600557,0.47101963451384865,0.2594144683063362,0.3307583745051006,0.47015657244069003,0.595872542785993,0.33615404755746664,0.5092145247808407,0.36117000442418545,0.5565828101329242,0.15746018
0.034127427632740404,0.4824922100124293,0.4294325593840017,0.2920862686095994,0.42695446106839124,0.5770465246883622,0.47727107759485793,0.35313281644154865,0.3450386845116145,0.3265822299955724,0.5414008290793229,0.09034338
0.07754016016856594,0.4003279737295202,0.24998725268011676,0.4424010171385744,0.4781476056508068,0.3746705113784669,0.5944334565133726,0.29135033082267736,0.44265463897158625,0.19032575199458063,0.5310875127091016,0.09108298
0.06644971541293905,0.3993103413786435,0.3988333627498065,0.37938583505509993,0.500676171327214,0.5195335731985367,0.5286688695521686,0.3283461977269295,0.24867937581388383,0.3052912765024434,0.41508040297493226,0.09500951
0.09328985544529249,0.4436524205837567,0.6543645005169638,0.4177998573765021,0.45806288657760835,0.5139133880713462,0.7319533652675594,0.3909819591923081,0.21022424864152187,0.24968958764921864,0.5446643615565517,0.15730372
0.23495309906056316,0.43112333151796883,0.8058755670974853,0.49767952926237696,0.3509407392609425,0.5035292115105029,0.8115999511721799,0.45484414405483753,0.22187577044960785,0.20293108646240401,0.5539527388798754,0.30877498
0.0712771202651485,0.5193807649132698,0.42725065059933454,0.22354095098870866,0.4511374841189709,0.679142495611124,0.6617109102035142,0.29059293023780464,0.30407239495885774,0.43979734338941445,0.439851480824352,0.107314765
0.13901257051425744,0.47176263883151076,0.3787810426496959,0.3131672193739305,0.362807919924213,0.5811611809147843,0.5720460633076178,0.2679330577160515,0.4554147277121497,0.38901378476609944,0.5195370529275312,0.15061754
0.17682190839358386,0.2806207542207108,0.29259560636394827,0.23502338978711645,0.5378783316079412,0.5515363523237446,0.566915317786162,0.40164522732442265,0.34302215239476624,0.33757143216933805,0.4686916872365208,0.14536647
0.15734706008604915,0.36953507336893765,0.3819579536119925,0.36563560310072624,0.45531326343448775,0.5677956146224965,0.5874232000220778,0.37661431496505465,0.3028777501206541,0.3075564827963339,0.3951366903357565,0.18413715
0.04333794122647211,0.4071211944166884,0.3868412020133115,0.33929653526296644,0.42366923240436927,0.5901466314407573,0.5408127644161708,0.346653054938417,0.35852238155506744,0.25480543920415377,0.46911541402721013,0.078736804
0.1342471982551551,0.3294153654059969,0.36656899075806976,0.3315119466352392,0.3609168174770609,0.579778065362162,0.7149629535267634,0.37631327028662626,0.49671001132444226,0.23115514192799982,0.42352051240276134,0.15499659
0.06424527696146944,0.37416834205167676,0.3670013356646524,0.3296482419609788,0.4387750522140163,0.6305988957659826,0.5658572237095804,0.357654265213458,0.3578843899416949,0.23992814081105407,0.470412471833396,0.09272096
0.1973458288890232,0.33567491617848666,0.22569492445222253,0.3191385005983986,0.6059746651350525,0.278653010769554,0.6399174789908287,0.38398047808330904,0.3411225382381678,0.3375629290243253,0.47751587497194226,0.16625513
0.09260763685089632,0.5282992234343763,0.36150640950066604,0.2450786450923686,0.3938751096717591,0.5816005653726538,0.544140560463919,0.3208180238923955,0.3842445075646412,0.2831896256555715,0.41247920481278955,0.106691815
