PCA_1,PCA_2,PCA_3,actual
0.3461633488273299,0.45155449470551623,0.19190356490446372,0.3949458747833356
0.24350342901986088,0.13077736141480215,0.06551878840212141,0.1433537445558677
0.3911016639381022,0.4117854215999366,0.17750734347379082,0.3435721322223782
0.18057109135218855,0.1953599954443454,0.15711659397464633,0.1744351326605145
0.3551265840729379,0.4357160604751184,0.19170122838876769,0.4119316150889498
0.157061658561732,0.13990618764168825,0.1457638815472573,0.1448368528655323
0.22266074029245855,0.35767737273665445,0.1823859953419769,0.3156712540266628
0.07345196689574937,0.15898892984720486,0.4795041397200063,0.2267489306334381
0.1375971011678933,0.1105699521982173,0.2786274394305721,0.1324345290731379
0.255389967453244,0.17250803393048236,0.07858819192288072,0.1523947571923297
0.11097205645270383,0.09491866752956077,0.49827431337532513,0.139842991604718
0.2544443567668603,0.31396208297309025,0.12212921278156817,0.255282465097072
0.16542332467191184,0.2631023894425785,0.284369103812536,0.2732359301932037
0.1540560733073512,0.2467068791646734,0.1689271500285078,0.2232102738174783
0.4672012237533687,0.11295977525521822,0.11157654115853577,0.2743707943207951
0.3079063582234082,0.38630539114560347,0.17520417174488925,0.3217093739246259
0.08195881896822108,0.13735500630616737,0.41488963534074086,0.2224711854707792
0.46968934243108584,0.09890018840571183,0.06575318496124274,0.3082575883684113
0.21883837831495842,0.11747609040059788,0.144076841420741,0.1438644803105356
0.21413883218854565,0.28637379310232053,0.13536944865561573,0.2313308414980482
0.12198842933267579,0.140724851114781,0.22923122921541644,0.1725755578963098
0.20893964476062593,0.30855109738354697,0.3108923821702971,0.3341594835483095
0.39495208545076493,0.13542949232029639,0.061613340223598434,0.2292945134601542
0.47545530468629355,0.09537480811980847,0.1415048238141784,0.238997394415842
0.10263567218308242,0.16655080250385168,0.36837597862004645,0.2030473187519394
0.15925575799118752,0.11159055439980782,0.2560762879429133,0.1133211888045567
0.15761816371828677,0.1388447106528249,0.14924255724907182,0.1289702759812681
0.24023872136227176,0.09296862805276394,0.27540720052994905,0.0934442576093586
0.24860882095575335,0.09737182541560685,0.23751760878722547,0.0938448045685505
0.2330963400227289,0.18431834783755585,0.09634520629494352,0.1382338901257271
0.37750640836153426,0.2008686649565088,0.0708654504991375,0.2090141301444301
0.3740180777023832,0.514430770179235,0.2691282615534025,0.4404120939511601
0.3904802592490626,0.13727891229911432,0.03871827459184221,0.2255372784267451
0.29744041485532197,0.2204413739690909,0.07126979108320719,0.1851774418364178
0.3699400613898776,0.16900760137254625,0.044306852337478025,0.2446210043149643
0.2821664034701324,0.17202564183575364,0.075970593191384,0.1791186007579963
0.26176216489259563,0.3617473931704527,0.18154250112463413,0.3026134053854152
0.6924527362760111,0.06606826476431824,0.38408181666393626,0.4969807561644258
0.47444700344667823,0.09569046231001385,0.09327997392923255,0.2771548496728216
0.4038684414508683,0.37248195732027034,0.14674941128164037,0.3072447558265089
0.21049110012553612,0.20622418986598218,0.09628217883239612,0.1786922923979177
0.319356967878103,0.13672681774117368,0.13219301690938492,0.2039411310053723
0.31758134857201814,0.1385483062515756,0.07154015509062507,0.1877920376715454
0.3171735989320246,0.19084733535163723,0.08186191479246922,0.1805084872042243
0.12280136180079465,0.16860088298684012,0.2338653949320979,0.1951279155987494
0.1870410739452767,0.13111790892673658,0.08611039488247321,0.1267344939315462
0.20700480043165292,0.21874484322644497,0.11075575022371303,0.1593686994082166
0.12648161675864952,0.150673939159089,0.236492076837389,0.1731656363961633
0.2003292792905359,0.13884760807902427,0.18783765209733688,0.1437753878735322
0.1703060959599788,0.18267099630668637,0.12459678184337426,0.1550027380466797
0.22088077412141652,0.222600708960703,0.14088104290105405,0.1805236794455252
0.9006867876969673,0.18301367029702248,0.6889354728643498,0.8452114244242728
0.43437851749457745,0.21595329850859116,0.06639994144689754,0.3880047483023139
0.2311630098126183,0.3001383770924074,0.1335747763829819,0.2381227236459653
0.10554115667958644,0.14399559946874335,0.2771458580484305,0.189857170495139
0.5537301069303567,0.06431841986765405,0.19170862998888416,0.3577230694129851
0.4461082843608485,0.33189610732617875,0.1610615314335601,0.3365658062199977
0.16793475753070972,0.164809918855404,0.13646166120634237,0.1490070725029612
0.6286992743120398,0.05651364125568906,0.2781942418548995,0.3793219813039366
0.485407703900133,0.07985399927673893,0.11925085328497363,0.3297894742134609
0.2341493874683659,0.11637508612727139,0.1741801050593091,0.1050192274906476
0.238045672336951,0.2497412563236257,0.10361921193916249,0.1746179578941713
0.40814676809497313,0.14169366292823227,0.08491255640223003,0.2120383611324897
0.27218256039040917,0.30181867287266806,0.10752901058771525,0.224187871713634
0.3098152406023928,0.16091996147794316,0.06231552736385934,0.216103624720431
0.24936329066195798,0.07605287089710308,0.2958858772096111,0.061735069570629
0.25175307348524745,0.15969241150655425,0.12928967489682805,0.1344999136609253
0.503988519925428,0.07576960462310797,0.1300716874438424,0.2836607819986902
