rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,Generated_Var_1,Generated_Var_2,Generated_Var_3,actual
0.19999999999999996,1.0,0.0,0.0,0.1071428571428572,0.6511627906976742,0.7142857142857149,0.6399999999999999,0.6595744680851061,0.6527777777777777,0.645161290322581,0.2631578947368425,1.0000000000000002,0.6585365853658538,0.17391304347826075,0.09670563230605739,0.16947028758057292,0.1816673052912923,0.8181886085654797,0.1785222176389535
0.19999999999999996,1.0,0.1578947368421052,0.0,0.1071428571428572,0.30232558139534893,0.7142857142857149,0.3866666666666667,0.19148936170212782,0.41666666666666674,0.0,0.0,0.6666666666666667,0.41463414634146334,0.0,0.25349732583056045,0.09478402656461646,0.15160767906996186,0.8449450007009492,0.1399057406903573
0.3846153846153846,1.0,0.1578947368421052,0.0,0.0,0.0,0.25,0.19999999999999996,0.0,0.22222222222222232,0.0,0.0,0.2142857142857142,0.19512195121951237,0.0,0.11325586662253272,0.0029083553311076127,0.027437734863659226,0.9707156241175882,0.020809015192073087
0.0,1.0,0.0,0.0,0.0,0.0,0.4642857142857144,0.6399999999999999,0.19148936170212782,1.0,0.3225806451612905,0.0,1.0000000000000002,0.41463414634146334,0.17391304347826075,0.05053918921273148,0.013877004664773672,0.022590639025187573,0.9765734427934402,0.020545721031059932
0.19999999999999996,0.0,0.3157894736842105,0.0,0.0,0.0,0.4642857142857144,0.3866666666666667,0.38297872340425543,0.22222222222222232,0.0,0.0,1.0000000000000002,0.41463414634146334,0.0,0.012212330795630739,0.003900415683629801,0.002848786820966724,0.9969252407342893,0.002378423921152175
0.0,0.2727272727272734,0.1578947368421052,0.0,0.375,0.30232558139534893,0.4642857142857144,1.0,0.38297872340425543,1.0,0.0,0.0,1.0000000000000002,0.6585365853658538,0.0,0.0017595512273305344,0.006148869160261968,0.002884431821591275,0.9969899159307026,0.003256071124529362
0.0,0.2727272727272734,0.3157894736842105,0.0,0.0,0.0,0.0,0.3866666666666667,0.38297872340425543,0.41666666666666674,0.0,0.0,0.2142857142857142,0.19512195121951237,0.0,0.004285639623003084,0.004016272962473059,0.0005518924619233045,0.9994055794016247,0.00018430591270920916
0.6153846153846152,0.0,0.6315789473684211,1.0000000000000002,1.0,1.0,0.4642857142857144,0.0,0.19148936170212782,0.41666666666666674,1.0,1.0,0.6666666666666667,0.6585365853658538,0.3478260869565224,0.01743872057978084,0.09834753573750035,0.09303058566642551,0.9070506711494049,0.093829262513055
0.6153846153846152,0.0,0.6315789473684211,0.4545454545454546,0.375,0.6511627906976742,0.4642857142857144,0.19999999999999996,0.38297872340425543,0.22222222222222232,0.645161290322581,0.6315789473684221,0.2142857142857142,0.41463414634146334,0.0,0.024407240291980974,0.03617798239781535,0.03719931154071987,0.9626522313156555,0.036606664852862444
1.0,0.0,0.6315789473684211,0.16666666666666674,1.0,0.30232558139534893,0.7142857142857149,0.19999999999999996,0.0,0.22222222222222232,0.0,0.2631578947368425,0.4285714285714286,0.41463414634146334,0.0,0.023536175327955957,0.02697427476550691,0.028259425643458763,0.971489290479649,0.027654663378415142
1.0,0.0,0.6315789473684211,0.16666666666666674,1.0,0.30232558139534893,0.7142857142857149,0.19999999999999996,0.0,0.22222222222222232,0.0,0.2631578947368425,0.4285714285714286,0.41463414634146334,0.0,0.02614937022003101,0.016929098947920523,0.019410353764330847,0.9801766428539789,0.018614897183630123
0.6153846153846152,0.0,0.6315789473684211,0.16666666666666674,0.1071428571428572,0.30232558139534893,0.4642857142857144,0.19999999999999996,0.0,0.22222222222222232,0.3225806451612905,0.0,0.2142857142857142,0.41463414634146334,0.3478260869565224,0.030504695040156092,0.01450857641204327,0.018140403593557588,0.9813647178281186,0.017122896937888904
0.6153846153846152,0.0,0.6315789473684211,0.16666666666666674,0.1071428571428572,0.6511627906976742,0.4642857142857144,0.0,0.38297872340425543,0.0,0.645161290322581,0.2631578947368425,0.0,0.41463414634146334,0.0,0.02005191547185589,0.006036873618450319,0.007045193883115854,0.992587157504023,0.006415601056687233
0.6153846153846152,0.0,0.9999999999999999,0.4545454545454546,1.0,0.6511627906976742,0.4642857142857144,0.19999999999999996,0.38297872340425543,0.0,0.645161290322581,0.6315789473684221,0.6666666666666667,1.0,1.0,0.0008884862633055175,0.007746276208746782,0.004369594093057191,0.9955293606481934,0.0047480713702705785
1.0,0.0,0.6315789473684211,0.4545454545454546,0.1071428571428572,0.6511627906976742,0.0,0.19999999999999996,0.6595744680851061,0.22222222222222232,1.0,1.0,0.2142857142857142,0.41463414634146334,1.0,0.0016724447309280324,0.007739392865813454,0.0044657560642933514,0.9954414100745081,0.004835836090608297
1.0,0.2727272727272734,0.6315789473684211,0.4545454545454546,1.0,0.30232558139534893,0.0,0.19999999999999996,0.38297872340425543,0.22222222222222232,0.3225806451612905,0.2631578947368425,0.4285714285714286,0.41463414634146334,0.0,0.00358878765178307,0.005467777800060406,0.002763951017450212,0.9970799240695863,0.002992776963516206
1.0,0.2727272727272734,0.6315789473684211,0.4545454545454546,1.0,0.30232558139534893,0.0,0.19999999999999996,0.0,0.22222222222222232,0.3225806451612905,0.2631578947368425,0.4285714285714286,0.41463414634146334,0.0,0.0014111252417205278,0.004215810409920643,0.000345423354881233,0.9996012618887405,0.00027207063304692783
0.6153846153846152,1.0,0.4736842105263156,0.4545454545454546,0.375,0.30232558139534893,0.7142857142857149,0.19999999999999996,0.38297872340425543,0.41666666666666674,0.3225806451612905,0.2631578947368425,1.0000000000000002,0.6585365853658538,0.3478260869565224,0.2770160798592359,0.9999999999999999,1.0000000000000002,0.0,0.9999999999999999
0.6153846153846152,0.6363636363636376,0.3157894736842105,0.16666666666666674,0.375,0.0,0.25,0.0,0.19148936170212782,0.41666666666666674,0.3225806451612905,0.2631578947368425,0.2142857142857142,0.19512195121951237,0.0,1.0,0.3926652954626097,0.6260190584005411,0.36098034637520693,0.5787293423789505
1.0,0.6363636363636376,0.6315789473684211,0.16666666666666674,0.375,0.6511627906976742,0.7142857142857149,0.0,0.0,0.5277777777777779,0.645161290322581,0.6315789473684221,1.0000000000000002,0.41463414634146334,0.3478260869565224,0.2587237156147105,0.5375168659751263,0.5683844898207295,0.4312110468507915,0.5611763983114068
0.3846153846153846,1.0,0.4736842105263156,0.09090909090909105,0.25,0.0,0.0,0.19999999999999996,0.38297872340425543,0.41666666666666674,0.3225806451612905,0.2631578947368425,0.2142857142857142,0.19512195121951237,0.0,0.21778366230553475,0.1812226012775878,0.2243519949602599,0.7738210890912005,0.21494457657910673
0.6153846153846152,0.2727272727272734,0.3157894736842105,0.40909090909090917,0.1071428571428572,0.30232558139534893,0.4642857142857144,0.19999999999999996,0.0,0.22222222222222232,0.0,0.2631578947368425,0.2142857142857142,0.41463414634146334,1.0,0.10106095712618247,0.04733539257846969,0.06737843943198202,0.9312717442438748,0.06302384567451576
0.6153846153846152,0.2727272727272734,0.3157894736842105,0.12121212121212133,0.1071428571428572,0.30232558139534893,0.4642857142857144,0.19999999999999996,0.0,0.22222222222222232,0.0,0.2631578947368425,0.4285714285714286,0.41463414634146334,1.0,0.06534729360115678,0.03805768508789206,0.04940659787537725,0.9497606724352153,0.04678737241203781
0.19999999999999996,0.2727272727272734,0.1578947368421052,0.09090909090909105,0.1071428571428572,0.30232558139534893,0.0,0.3866666666666667,1.0000000000000002,0.41666666666666674,0.645161290322581,0.0,0.0,0.0,0.0,0.076671138133482,0.027744097600140835,0.042479805485473185,0.9563856578454825,0.039239606462994
0.6153846153846152,1.0,0.6315789473684211,0.22727272727272707,0.1071428571428572,0.30232558139534893,0.0,0.19999999999999996,0.38297872340425543,0.22222222222222232,0.645161290322581,0.2631578947368425,0.0,0.19512195121951237,0.3478260869565224,0.03137576000418111,0.04391150270231575,0.04628492388657172,0.9535420223738421,0.045383136886634305
0.29230769230769216,0.2727272727272734,0.1578947368421052,0.10606060606060619,0.1071428571428572,0.6511627906976742,0.7142857142857149,0.19999999999999996,0.38297872340425543,0.22222222222222232,0.645161290322581,0.2631578947368425,0.2142857142857142,0.6585365853658538,0.3478260869565224,0.04008640964443128,0.02955905389614708,0.034856871167357716,0.9646589133245697,0.03344713492070457
0.6153846153846152,0.0,0.4736842105263156,0.5303030303030305,0.375,0.30232558139534893,0.0,0.3866666666666667,0.38297872340425543,0.41666666666666674,0.3225806451612905,0.2631578947368425,0.0,0.6585365853658538,0.3478260869565224,0.006463302033065627,0.00930784328228942,0.007055200283720219,0.9927924099711001,0.0072054835397267
