TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Generated_Var_2,Generated_Var_3,Effort
0.25,0.5714285714285714,0.3999999999999986,0.27822120866590655,0.11842105263157895,0.22011385199240985,0.6170212765957446,0.0,0.1964582457992158,0.7974810219522072,0.8007790936456528,0.19688809096349494
0.0,0.0,0.5999999999999979,0.21436716077537057,0.3078947368421053,0.23529411764705882,0.5957446808510638,0.0,0.21909796434364837,0.7857308990536813,0.7859857202454155,0.2175344105326152
1.0,0.5714285714285714,0.3999999999999986,0.03534777651083239,0.1394736842105263,0.025616698292220116,0.2765957446808511,0.0,0.014471272228764494,0.9905125220922599,0.9928035443101219,0.011071214841412332
0.0,0.0,0.5999999999999979,0.217787913340935,0.29473684210526313,0.2333965844402277,0.5319148936170213,0.0,0.1415033634912107,0.8693619963564132,0.8597007069735093,0.1403351286654698
0.0,0.0,0.5999999999999979,0.14937286202964653,0.22894736842105262,0.15275142314990514,0.40425531914893614,0.0,0.0708938077151941,0.9395222852599696,0.9324532673299539,0.06852184320766008
0.0,0.0,0.5999999999999979,0.10034207525655645,0.21578947368421053,0.10721062618595827,0.702127659574468,0.0,0.0999643832990594,0.9053124760869633,0.906316150918617,0.09724715739078396
0.5,0.14285714285714285,0.3999999999999986,0.12542759407069554,0.09210526315789473,0.08349146110056925,0.425531914893617,0.5,0.08833847186639529,0.9088672242435151,0.9149797542198164,0.08647516457211252
0.25,0.2857142857142857,0.0,0.20182440136830102,0.11842105263157895,0.15654648956356737,0.425531914893617,0.0,0.1445074466107214,0.8517075065095877,0.8559388726972628,0.14392579293836028
0.75,0.14285714285714285,0.3999999999999986,0.18586088939566706,0.2131578947368421,0.1774193548387097,0.5319148936170213,0.0,0.31972942205380595,0.6803033074158569,0.6982683531338214,0.3123877917414722
0.75,0.5714285714285714,0.0,0.07867730900798177,0.08157894736842104,0.040796963946869075,0.40425531914893614,0.0,0.08250325512421441,0.9129138558809573,0.9233372088138458,0.08019150209455417
1.0,0.14285714285714285,0.1999999999999993,0.18015963511972632,0.2421052631578947,0.18311195445920303,0.40425531914893614,0.0,0.15192302825647094,0.8528916464923034,0.851579506915156,0.1505086774386595
0.5,0.14285714285714285,0.1999999999999993,0.15621436716077536,0.2763157894736842,0.17552182163187857,0.7446808510638298,0.0,0.37401068330140924,0.6296278986340151,0.6524793205435961,0.3635547576301616
0.25,0.14285714285714285,0.1999999999999993,0.02736602052451539,0.17105263157894737,0.030360531309297917,0.2978723404255319,0.0,0.07792830531795769,0.9233157482915593,0.9327860591595578,0.0742070616397367
0.75,0.5714285714285714,0.3999999999999986,0.17445838084378562,0.14210526315789473,0.14231499051233398,0.5744680851063829,0.0,0.15629203334592048,0.8402383790905756,0.8466939175558778,0.1549970077797726
1.0,0.5714285714285714,0.3999999999999986,0.24401368301026224,0.3,0.25711574952561667,0.48936170212765956,0.0,0.18988656795534897,0.8176043764543646,0.8110049069147705,0.1894075403949731
0.75,0.2857142857142857,0.3999999999999986,0.12542759407069554,0.10789473684210527,0.08918406072106262,0.4468085106382979,0.5,0.04846239567896534,0.9544419823860367,0.9549344373986645,0.04578096947935368
1.0,0.42857142857142855,0.3999999999999986,0.05473204104903079,0.09473684210526315,0.025616698292220116,0.8085106382978723,0.0,0.11787122235143813,0.8781865402537357,0.8932896763788744,0.11310592459605029
1.0,0.5714285714285714,0.5999999999999979,0.06727480045610035,0.8131578947368422,0.29506641366223907,0.3191489361702128,0.5,0.12761741383619057,0.9189209556591561,0.8867362751765313,0.12357869539198085
0.75,0.5714285714285714,0.8000000000000007,0.0,0.9973684210526317,0.3055028462998102,0.3404255319148936,0.5,0.17493465505592642,0.8794657107036871,0.8493830143683798,0.1687612208258528
1.0,0.2857142857142857,0.5999999999999979,0.055872291904218926,0.07105263157894737,0.018026565464895644,0.5106382978723404,0.0,0.016210698006046062,0.9850570301737329,0.9899877483966845,0.012567324955116699
1.0,0.5714285714285714,0.5999999999999979,0.3523375142531357,0.6894736842105263,0.48766603415559767,0.6170212765957446,0.5,0.6276247067739588,0.3947247572660324,0.4029562684818371,0.6166965888689407
0.5,0.5714285714285714,0.3999999999999986,0.09007981755986318,0.42894736842105263,0.17552182163187857,0.6170212765957446,0.0,0.2024658209186613,0.8099735846419949,0.8124662688694545,0.19808497905445843
0.5,0.5714285714285714,0.5999999999999979,0.33865450399087804,0.3289473684210526,0.34629981024667933,0.6808510638297872,0.0,0.22298354109625784,0.786876758014981,0.7734736218321996,0.22351885098743268
1.0,0.14285714285714285,0.8000000000000007,0.33637400228050174,0.1868421052631579,0.29316888045540795,0.7234042553191489,0.0,0.43518383455407833,0.5599314836976008,0.578562637789034,0.428785158587672
0.25,0.5714285714285714,0.5999999999999979,0.09122006841505131,0.5078947368421053,0.20493358633776088,0.5957446808510638,0.0,0.15066273445147518,0.8717674439625529,0.8614573540274448,0.14691801316576902
1.0,0.14285714285714285,0.3999999999999986,0.0877993158494869,0.5868421052631579,0.230550284629981,0.5957446808510638,0.0,0.11586461321273461,0.9163055761895139,0.895559366824484,0.1119090365050868
0.5,0.0,0.5999999999999979,0.07069555302166478,0.6000000000000001,0.22106261859582543,0.6808510638297872,0.0,0.13262270541100638,0.8986173044952483,0.8811571759062744,0.12806702573309398
0.75,0.14285714285714285,0.3999999999999986,0.15849486887115163,0.8342105263157895,0.37855787476280833,0.7234042553191489,0.0,0.16283864234595274,0.8861958460002676,0.8470354515308492,0.15948533812088572
1.0,0.5714285714285714,0.3999999999999986,0.12200684150513112,0.42894736842105263,0.20208728652751423,0.4680851063829787,0.0,0.2938707081203976,0.7188811627225349,0.727329479890898,0.28665469778575703
